buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
2019,44.4,집합,업무, , , ,"18,855",25,1,2022,중개거래,경남 창원의창구,19,7**,일반상업, ,48121,창원시 의창구, , ,중동,창원시 의창구,경상남도
2003,279.28,집합,숙박, , , ,"60,000",5,1,2022,중개거래,경남 창원의창구, ,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
2003,279.28,집합,숙박, , , ,"60,000",5,1,2022,중개거래,경남 창원의창구, ,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
2003,247.66,집합,숙박, , , ,"43,300",5,1,2022,중개거래,경남 창원의창구, ,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
2014,77.72,집합,제2종근린생활, , , ,"26,700",17,1,2022,중개거래,경남 창원의창구,2,2**,제2종일반주거, ,48121,창원시 의창구, , ,북면 감계리,창원시 의창구,경상남도
 ,806.22,집합,숙박, ,22.02.10,O,"163,300",5,1,2022,중개거래,경남 창원시 의창구, ,3*,일반상업, ,48121,창원시 의창구,지분, ,봉곡동,창원시 의창구,경상남도
2004,40.0,집합,제2종근린생활, , , ,"7,500",26,1,2022,중개거래,경남 창원마산합포구,2,1*,유통상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
1990,31.68,집합,제1종근린생활, , , ,"13,300",22,1,2022,중개거래,경남 창원의창구,1,3**,제1종일반주거, ,48121,창원시 의창구, , ,도계동,창원시 의창구,경상남도
2010,99.96,집합,제2종근린생활, , , ,"15,000",1,1,2022,직거래, ,4,1**,제1종일반주거, ,48121,창원시 의창구, , ,소답동,창원시 의창구,경상남도
1994,13.35,집합,제1종근린생활, , , ,200,12,1,2022,직거래, ,3,7*,준주거, ,48121,창원시 의창구, , ,명서동,창원시 의창구,경상남도
2014,75.54,집합,제2종근린생활, , , ,"13,700",3,1,2022,중개거래,경남 창원의창구,7,2**,준주거, ,48121,창원시 의창구, , ,북면 감계리,창원시 의창구,경상남도
2014,61.56,집합,제2종근린생활, , , ,"10,800",3,1,2022,중개거래,경남 창원의창구,7,2**,준주거, ,48121,창원시 의창구, , ,북면 감계리,창원시 의창구,경상남도
2014,59.87,집합,제2종근린생활, , , ,"10,500",3,1,2022,중개거래,경남 창원의창구,7,2**,준주거, ,48121,창원시 의창구, , ,북면 감계리,창원시 의창구,경상남도
1991,83.44,집합,제2종근린생활, , , ,"1,600",10,1,2022,중개거래,경남 창원의창구,6,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
2003,37.83,집합,제1종근린생활, , , ,"5,000",10,1,2022,직거래, ,2,1*,유통상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2016,123.67,집합,제2종근린생활, , , ,"38,850",3,1,2022,중개거래,경남 창원의창구,3,2*,일반공업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2015,376.34,일반,제2종근린생활, , , ,"74,000",21,2,2022,중개거래,경남 창원의창구, ,4**,자연녹지,1624,48121,창원시 의창구, , ,동읍 신방리,창원시 의창구,경상남도
1996,51.3,집합,제1종근린생활, , , ,"9,200",28,2,2022,중개거래,경남 창원의창구,1,3**,제1종일반주거, ,48121,창원시 의창구, , ,도계동,창원시 의창구,경상남도
1993,57.76,집합,판매, , , ,"4,500",24,2,2022,중개거래,경남 창원성산구,3,6*,준주거, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
