buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
2003,37.83,집합,판매, , , ,"3,500",28,1,2014, , ,2,1*,유통상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2003,37.83,집합,판매, , , ,"3,500",28,1,2014, , ,2,1*,유통상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
1996,76.07,집합,제2종근린생활, , , ,"13,000",22,1,2014, , ,1,3**,제1종일반주거, ,48121,창원시 의창구, , ,도계동,창원시 의창구,경상남도
2001,1158.69,일반,숙박, , , ,"112,000",14,1,2014, , , ,4**,일반상업,1448.4,48121,창원시 의창구, , ,북면 신촌리,창원시 의창구,경상남도
1986,12.3,집합,판매, , , ,500,27,1,2014, , , ,1**,제1종일반주거, ,48121,창원시 의창구, , ,소답동,창원시 의창구,경상남도
 ,193.2,일반,제1종근린생활, , , ,"141,233",28,1,2014, , , ,1**,제1종일반주거,956,48121,창원시 의창구, , ,북면 화천리,창원시 의창구,경상남도
2004,79.35,집합,기타, , , ,"14,500",10,1,2014, , , ,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
1995,45.99,집합,제1종근린생활, , , ,"8,200",18,1,2014, , , ,1**,제1종일반주거, ,48121,창원시 의창구, , ,소답동,창원시 의창구,경상남도
1990,479.26,일반,제1종근린생활, , , ,"55,000",26,1,2014, , , ,3**,제1종일반주거,161.3,48121,창원시 의창구, , ,도계동,창원시 의창구,경상남도
1986,474.28,일반,기타, , , ,"89,000",10,1,2014, , , ,*,제1종일반주거,1117.9,48121,창원시 의창구, , ,명서동,창원시 의창구,경상남도
2003,190.68,집합,제2종근린생활, , , ,"29,000",3,1,2014, , , ,2*,준주거, ,48121,창원시 의창구, , ,사림동,창원시 의창구,경상남도
1992,42.08,집합,제2종근린생활, , , ,"25,000",3,1,2014, , ,1,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
1992,59.4,집합,제2종근린생활, , , ,"30,000",3,1,2014, , ,1,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
1992,42.08,집합,제2종근린생활, , , ,"25,000",3,1,2014, , ,1,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
1999,174.01,집합,제2종근린생활, , , ,"32,000",21,1,2014, , ,10,1**,일반상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
1980,597.95,일반,제1종근린생활, , , ,"9,000",15,1,2014, , , ,5**,제1종일반주거,216,48121,창원시 의창구,지분, ,동정동,창원시 의창구,경상남도
2000,29.76,집합,제2종근린생활, , , ,"6,900",20,1,2014, , ,2,1**,제3종일반주거, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
1993,38.61,집합,제2종근린생활, , , ,"9,200",10,1,2014, , , ,3**,제2종일반주거, ,48121,창원시 의창구, , ,동읍 용잠리,창원시 의창구,경상남도
1991,52.0,집합,제2종근린생활, , , ,"9,500",10,1,2014, , ,1,3**,제1종일반주거, ,48121,창원시 의창구, , ,도계동,창원시 의창구,경상남도
1991,69.12,일반,제2종근린생활, , , ,"36,550",7,1,2014, , , ,2**,제1종일반주거,911,48121,창원시 의창구, , ,대산면 대방리,창원시 의창구,경상남도
1992,80.1,집합,제2종근린생활, , , ,"7,000",6,1,2014, , , ,1**,제1종일반주거, ,48121,창원시 의창구, , ,소답동,창원시 의창구,경상남도
1999,101.25,집합,제1종근린생활, , , ,"20,000",2,1,2014, , , ,9**,제2종일반주거, ,48121,창원시 의창구, , ,북면 신촌리,창원시 의창구,경상남도
2003,114.78,집합,판매, , , ,"50,000",12,1,2014, , ,1,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
2009,2318.42,일반,숙박, , , ,"239,000",13,1,2014, , , ,4**,일반상업,1400.7,48121,창원시 의창구, , ,북면 신촌리,창원시 의창구,경상남도
 ,96.48,집합,제2종근린생활, , , ,"15,000",9,1,2014, , , ,1**,준주거, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2005,573.41,집합,제2종근린생활, , , ,"185,000",25,2,2014, , ,2,3*,일반상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2012,96.72,집합,제1종근린생활, , , ,"23,265",5,2,2014, , ,2,7**,준주거, ,48121,창원시 의창구, , ,봉림동,창원시 의창구,경상남도
1997,279.14,집합,숙박, , , ,"43,900",3,2,2014, , ,6,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
1997,279.14,집합,숙박, , , ,"43,800",3,2,2014, , ,7,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
1997,279.14,집합,숙박, , , ,"43,800",3,2,2014, , ,8,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
1999,78.86,집합,기타, , , ,"12,693",11,2,2014, , , ,1**,일반상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
