buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
2018,33.8,집합,제1종근린생활, , , ,"51,755",28,1,2019, , ,1,1**,일반상업, ,48121,창원시 의창구, , ,사림동,창원시 의창구,경상남도
1995,48.77,집합,제1종근린생활, , , ,"3,300",21,1,2019, , , ,3**,제1종일반주거, ,48121,창원시 의창구, , ,도계동,창원시 의창구,경상남도
1990,1102.63,일반,제1종근린생활, , , ,"190,000",14,1,2019, , , ,1**,제1종일반주거,353.5,48121,창원시 의창구, , ,소답동,창원시 의창구,경상남도
1995,65.37,집합,기타, , , ,"10,000",28,1,2019, , ,1,3**,제1종일반주거, ,48121,창원시 의창구, , ,도계동,창원시 의창구,경상남도
1986,169.71,일반,제1종근린생활, , , ,"50,000",30,1,2019, , , ,7**,제1종일반주거,155.7,48121,창원시 의창구, , ,소계동,창원시 의창구,경상남도
2017,415.11,집합,제2종근린생활, , , ,"88,450",31,1,2019, , ,3,7**,준주거, ,48121,창원시 의창구, , ,봉림동,창원시 의창구,경상남도
2017,23.52,집합,제2종근린생활, , , ,"5,012",31,1,2019, , ,3,7**,준주거, ,48121,창원시 의창구, , ,봉림동,창원시 의창구,경상남도
1997,294.71,집합,숙박, , , ,"49,000",28,1,2019, , ,6,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
1997,307.01,집합,숙박, , , ,"51,000",28,1,2019, , ,7,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
1997,307.01,집합,숙박, , , ,"51,000",28,1,2019, , ,8,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
1997,292.77,집합,제1종근린생활, , , ,"33,000",30,1,2019, , ,3,7**,제1종일반주거, ,48121,창원시 의창구, , ,소계동,창원시 의창구,경상남도
1989,486.66,일반,제1종근린생활, , , ,"35,000",31,1,2019, , , ,6**,제1종일반주거,119,48121,창원시 의창구,지분, ,중동,창원시 의창구,경상남도
1995,28.08,집합,제2종근린생활, , , ,"4,100",29,1,2019, , ,1,1**,제1종일반주거, ,48121,창원시 의창구, , ,소답동,창원시 의창구,경상남도
2014,57.39,집합,제1종근린생활, , , ,"8,996",31,1,2019, , ,4,2**,준주거, ,48121,창원시 의창구, , ,북면 감계리,창원시 의창구,경상남도
2004,58.05,집합,제2종근린생활, , , ,"11,000",16,1,2019, , ,2,4*,일반공업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
1990,36.75,집합,제2종근린생활, , , ,"7,000",17,1,2019, , , ,1**,제1종일반주거, ,48121,창원시 의창구, , ,소답동,창원시 의창구,경상남도
2005,53.06,집합,판매, , , ,"25,000",10,1,2019, , ,1,3*,일반상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2002,221.67,일반,제1종근린생활, , , ,"52,300",9,1,2019, , , ,1**,제1종전용주거,236.2,48121,창원시 의창구, , ,명서동,창원시 의창구,경상남도
2002,41.16,집합,제1종근린생활, , , ,"7,600",14,1,2019, , ,2,1**,준주거, ,48121,창원시 의창구, , ,사림동,창원시 의창구,경상남도
2002,48.97,집합,제1종근린생활, , , ,"7,700",14,1,2019, , ,2,1**,준주거, ,48121,창원시 의창구, , ,사림동,창원시 의창구,경상남도
2002,48.81,집합,제1종근린생활, , , ,"7,700",14,1,2019, , ,2,1**,준주거, ,48121,창원시 의창구, , ,사림동,창원시 의창구,경상남도
2002,131.82,집합,기타, , , ,"20,000",11,1,2019, , ,4,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
2016,48.3,집합,제1종근린생활, , , ,"51,500",2,1,2019, , ,1,1**,준주거, ,48121,창원시 의창구, , ,북면 무동리,창원시 의창구,경상남도
2016,48.3,집합,제1종근린생활, , , ,"63,500",2,1,2019, , ,1,1**,준주거, ,48121,창원시 의창구, , ,북면 무동리,창원시 의창구,경상남도
1993,28.0,집합,제1종근린생활, , , ,"14,000",27,2,2019, , ,1,1*,유통상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2008,34.58,집합,제1종근린생활, , , ,"9,300",27,2,2019, , ,1,3*,일반상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2008,43.88,집합,제1종근린생활, , , ,"11,800",27,2,2019, , ,1,3*,일반상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2008,46.5,집합,제1종근린생활, , , ,"12,400",27,2,2019, , ,1,3*,일반상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2015,57.72,집합,제1종근린생활, , , ,"5,300",26,2,2019, , ,5,2**,준주거, ,48121,창원시 의창구, , ,북면 감계리,창원시 의창구,경상남도
2008,905.0,일반,제1종근린생활, , , ,"135,000",19,2,2019, , , ,3**,계획관리,2602,48121,창원시 의창구, , ,대산면 모산리,창원시 의창구,경상남도
2016,55.83,집합,제1종근린생활, , , ,"56,000",18,2,2019, , ,1,1**,준주거, ,48121,창원시 의창구, , ,북면 무동리,창원시 의창구,경상남도
1993,62.79,집합,제1종근린생활, , , ,"10,000",14,2,2019, , ,1,*,유통상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
1981,9.72,집합,제1종근린생활, , , ,500,14,2,2019, , , ,6*,준주거, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
1990,54.9,집합,제1종근린생활, , , ,"4,900",10,2,2019, , , ,4**,준주거, ,48121,창원시 의창구, , ,도계동,창원시 의창구,경상남도
1991,101.76,집합,제1종근린생활, , , ,"13,500",8,2,2019, , ,2,3**,제1종일반주거, ,48121,창원시 의창구, , ,서상동,창원시 의창구,경상남도
2004,4.55,집합,제1종근린생활, , , ,"3,500",7,2,2019, , ,20,3*,일반상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
1991,923.07,일반,제1종근린생활, , , ,"270,000",22,3,2019, , , ,5*,준주거,319.1,48121,창원시 의창구, , ,사림동,창원시 의창구,경상남도
2003,1486.19,일반,숙박, , , ,"160,000",7,3,2019, , , ,4**,일반상업,1047.7,48121,창원시 의창구, , ,북면 신촌리,창원시 의창구,경상남도
2003,39.78,집합,제1종근린생활, , , ,"28,000",25,3,2019, , ,1,1*,유통상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
1988,1047.45,일반,숙박, , , ,"150,000",9,3,2019, , , ,2**,일반상업,419.7,48121,창원시 의창구, , ,명서동,창원시 의창구,경상남도
2006,142.69,집합,제2종근린생활, , , ,"75,500",12,3,2019, , ,2,1**,준주거, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
1998,24.56,집합,제1종근린생활, , , ,"3,700",20,3,2019, , ,1,2*,제2종전용주거, ,48121,창원시 의창구, , ,동읍 송정리,창원시 의창구,경상남도
