buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
2003,451.67,일반,제1종근린생활, , , ,"99,000",21,1,2013, , , ,*,제1종전용주거,288.6,48121,창원시 의창구, , ,사림동,창원시 의창구,경상남도
1992,64.5,집합,제2종근린생활, , , ,"5,100",15,1,2013, , , ,3**,제1종일반주거, ,48121,창원시 의창구, , ,도계동,창원시 의창구,경상남도
2003,313.08,집합,숙박, , , ,"46,000",30,1,2013, , , ,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
2003,313.08,집합,숙박, , , ,"46,000",30,1,2013, , , ,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
2003,241.26,집합,숙박, , , ,"36,000",30,1,2013, , , ,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
1988,31.05,집합,제2종근린생활, , , ,"27,500",24,1,2013, , ,1,7*,준주거, ,48121,창원시 의창구, , ,명서동,창원시 의창구,경상남도
2008,78.94,집합,제2종근린생활, , , ,"13,010",29,1,2013, , ,3,3*,일반상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2008,78.94,집합,제2종근린생활, , , ,"13,010",29,1,2013, , ,3,3*,일반상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2008,98.63,집합,제2종근린생활, , , ,"16,980",29,1,2013, , ,3,3*,일반상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2008,102.26,집합,교육연구, , , ,"13,464",29,1,2013, , ,8,3*,일반상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2008,74.69,집합,교육연구, , , ,"9,873",29,1,2013, , ,8,3*,일반상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2008,78.94,집합,제2종근린생활, , , ,"10,322",29,1,2013, , ,8,3*,일반상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2008,78.94,집합,제2종근린생활, , , ,"10,322",29,1,2013, , ,8,3*,일반상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2008,98.63,집합,교육연구, , , ,"13,019",29,1,2013, , ,8,3*,일반상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2003,73.48,집합,제2종근린생활, , , ,"12,300",25,1,2013, , ,3,1**,준주거, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2003,73.04,집합,제2종근린생활, , , ,"12,200",25,1,2013, , ,3,1**,준주거, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
1996,67.66,집합,제2종근린생활, , , ,"5,000",20,1,2013, , ,4,4*,준주거, ,48121,창원시 의창구, , ,사림동,창원시 의창구,경상남도
1993,41.58,집합,기타, , , ,"6,850",30,1,2013, , ,3,1**,제3종일반주거, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
1997,81.51,집합,제2종근린생활, , , ,"14,500",5,1,2013, , ,1,4**,제1종일반주거, ,48121,창원시 의창구, , ,도계동,창원시 의창구,경상남도
1996,58.39,집합,제2종근린생활, , , ,"14,200",14,1,2013, , ,1,4*,준주거, ,48121,창원시 의창구, , ,사림동,창원시 의창구,경상남도
2003,42.75,집합,제2종근린생활, , , ,"23,000",21,1,2013, , , ,2*,준주거, ,48121,창원시 의창구, , ,사림동,창원시 의창구,경상남도
2003,55.41,집합,제2종근린생활, , , ,"30,000",21,1,2013, , , ,2*,준주거, ,48121,창원시 의창구, , ,사림동,창원시 의창구,경상남도
2003,184.92,집합,제2종근린생활, , , ,"27,500",31,1,2013, , , ,2*,준주거, ,48121,창원시 의창구, , ,사림동,창원시 의창구,경상남도
2004,22.06,집합,제2종근린생활, , , ,"13,500",16,1,2013, , , ,2**,제1종일반주거, ,48121,창원시 의창구, , ,동정동,창원시 의창구,경상남도
1994,91.1,집합,제2종근린생활, , , ,"8,200",19,1,2013, , , ,3**,제1종일반주거, ,48121,창원시 의창구, , ,도계동,창원시 의창구,경상남도
2001,87.84,집합,제1종근린생활, , , ,"28,000",21,1,2013, , ,2,1**,준주거, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
1986,118.81,집합,판매, , , ,"6,469",21,1,2013, , ,2,1**,제1종일반주거, ,48121,창원시 의창구, , ,소답동,창원시 의창구,경상남도
1993,75.24,집합,제1종근린생활, , , ,"13,300",2,1,2013, , ,1,3**,제2종일반주거, ,48121,창원시 의창구, , ,동읍 용잠리,창원시 의창구,경상남도
1993,36.0,집합,판매, , , ,"6,100",8,1,2013, , ,4,1*,유통상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2004,80.0,집합,판매, , , ,"10,000",15,1,2013, , ,2,1*,유통상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2003,131.95,집합,제1종근린생활, , , ,"26,500",11,1,2013, , ,1,3**,제1종일반주거, ,48121,창원시 의창구, , ,서상동,창원시 의창구,경상남도
2003,69.03,집합,제1종근린생활, , , ,"4,000",11,1,2013, , , ,3**,제1종일반주거, ,48121,창원시 의창구, , ,서상동,창원시 의창구,경상남도
2000,734.43,일반,제1종근린생활, , , ,"65,000",3,1,2013, , , ,1*,유통상업,247.85,48121,창원시 의창구,지분, ,팔용동,창원시 의창구,경상남도
1988,139.32,집합,제1종근린생활, , , ,"7,000",5,1,2013, , ,-1,7*,준주거, ,48121,창원시 의창구, , ,명서동,창원시 의창구,경상남도
1994,72.31,집합,제1종근린생활, , , ,"8,400",3,1,2013, , ,1,3**,제1종일반주거, ,48121,창원시 의창구, , ,도계동,창원시 의창구,경상남도
1996,560.62,일반,제1종근린생활, , , ,"146,000",27,2,2013, , , ,*,유통상업,743.4,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
1987,79.92,집합,제2종근린생활, , , ,"10,000",25,2,2013, , ,2,2**,준주거, ,48121,창원시 의창구,지분, ,북동,창원시 의창구,경상남도
2001,368.0,일반,제1종근린생활, , , ,"58,000",15,2,2013, , , ,8*,제1종전용주거,255.2,48121,창원시 의창구, , ,사림동,창원시 의창구,경상남도
1990,30.38,집합,제2종근린생활, , , ,"16,200",20,2,2013, , , ,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
1992,60.03,집합,제2종근린생활, , , ,"5,000",19,2,2013, , ,2,3**,제2종일반주거, ,48121,창원시 의창구, , ,도계동,창원시 의창구,경상남도
1986,984.3,일반,제2종근린생활, , , ,"230,000",25,2,2013, , , ,5*,준주거,388,48121,창원시 의창구, , ,사림동,창원시 의창구,경상남도
2004,70.72,집합,제2종근린생활, , , ,"13,550",1,2,2013, , , ,3*,일반상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2012,122.43,집합,제2종근린생활, , , ,"23,962",20,2,2013, , ,6,7**,준주거, ,48121,창원시 의창구, , ,봉림동,창원시 의창구,경상남도
2012,96.72,집합,제2종근린생활, , , ,"18,764",20,2,2013, , ,6,7**,준주거, ,48121,창원시 의창구, , ,봉림동,창원시 의창구,경상남도
2004,107.29,집합,제2종근린생활, , , ,"42,800",1,2,2013, , , ,3*,일반상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2004,33.36,집합,제2종근린생활, , , ,"6,700",1,2,2013, , , ,3*,일반상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2004,49.85,집합,판매, , , ,"9,400",1,2,2013, , , ,3*,일반상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2004,73.1,집합,제1종근린생활, , , ,"13,550",1,2,2013, , , ,3*,일반상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2004,29.48,집합,제2종근린생활, , , ,"7,500",1,2,2013, , , ,3*,일반상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
1991,76.32,일반,제2종근린생활, , , ,"11,800",27,2,2013, , , ,1**,제1종일반주거,145,48121,창원시 의창구, , ,동읍 송정리,창원시 의창구,경상남도
2004,40.0,집합,제1종근린생활, , , ,"24,053",13,2,2013, , ,1,1*,유통상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
1990,136.0,집합,제2종근린생활, , , ,"6,750",20,2,2013, , ,4,1**,준주거, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
1995,1490.45,일반,숙박, , , ,"111,000",27,2,2013, , , ,1**,일반상업,277.3,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
1996,132.8,일반,판매, , , ,"45,000",26,2,2013, , , ,*,유통상업,232.35,48121,창원시 의창구,지분, ,팔용동,창원시 의창구,경상남도
