buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
2010,49.5,집합,제2종근린생활, , , ,"26,443",31,1,2012, , , ,2*,제2종일반주거, ,48121,창원시 의창구, , ,명서동,창원시 의창구,경상남도
2001,437.7,일반,제1종근린생활, , , ,"82,000",26,1,2012, , , ,*,제1종전용주거,289.5,48121,창원시 의창구, , ,사림동,창원시 의창구,경상남도
2010,83.18,집합,제2종근린생활, , , ,"63,943",25,1,2012, , ,1,2*,제2종일반주거, ,48121,창원시 의창구, , ,명서동,창원시 의창구,경상남도
1986,144.03,집합,기타, , , ,"13,000",27,1,2012, , , ,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
2004,92.0,집합,제2종근린생활, , , ,"13,000",17,1,2012, , ,2,1*,유통상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2003,318.4,일반,기타, , , ,"42,500",10,1,2012, , , ,2**,제1종일반주거,380,48121,창원시 의창구, , ,동읍 용잠리,창원시 의창구,경상남도
1992,1756.45,일반,제2종근린생활, , , ,"110,000",4,1,2012, , , ,2**,일반상업,436.1,48121,창원시 의창구, , ,명서동,창원시 의창구,경상남도
1992,118.27,집합,제1종근린생활, , , ,"12,000",12,1,2012, , , ,3**,제1종일반주거, ,48121,창원시 의창구, , ,도계동,창원시 의창구,경상남도
1991,73.71,집합,제2종근린생활, , , ,"19,000",30,1,2012, , ,1,4**,제1종일반주거, ,48121,창원시 의창구, , ,도계동,창원시 의창구,경상남도
1996,24.6,집합,판매, , , ,"3,000",12,1,2012, , ,-1,1**,준주거, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
1997,92.46,집합,제2종근린생활, , , ,"22,700",16,1,2012, , ,1,3**,제1종일반주거, ,48121,창원시 의창구, , ,도계동,창원시 의창구,경상남도
2002,467.01,일반,제1종근린생활, , , ,"103,500",28,1,2012, , , ,*,제1종전용주거,324.8,48121,창원시 의창구, , ,사림동,창원시 의창구,경상남도
2004,40.0,집합,제1종근린생활, , , ,"16,000",2,1,2012, , ,1,1*,유통상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
1990,22.74,집합,판매, , , ,"4,800",2,1,2012, , ,1,4**,준주거, ,48121,창원시 의창구, , ,도계동,창원시 의창구,경상남도
1993,25.47,집합,제2종근린생활, , , ,"6,000",16,1,2012, , , ,1**,제3종일반주거, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2010,126.74,집합,제1종근린생활, , , ,"87,750",2,1,2012, , ,1,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
2004,419.43,집합,업무, , , ,"168,000",2,1,2012, , ,1,4*,일반공업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2004,4.55,집합,판매, , , ,"1,620",28,2,2012, , ,20,3*,일반상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2004,4.42,집합,판매, , , ,"1,483",28,2,2012, , , ,3*,일반상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2004,4.55,집합,판매, , , ,"1,620",28,2,2012, , , ,3*,일반상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
1990,107.35,집합,제2종근린생활, , , ,"6,000",23,2,2012, , ,4,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
1986,29.0,일반,제2종근린생활, , , ,"22,000",29,2,2012, , , ,7**,제1종일반주거,307,48121,창원시 의창구, , ,동읍 신방리,창원시 의창구,경상남도
1994,108.55,집합,제2종근린생활, , , ,"9,900",13,2,2012, , ,3,7**,제1종일반주거, ,48121,창원시 의창구, , ,소계동,창원시 의창구,경상남도
1994,88.13,집합,제2종근린생활, , , ,"8,100",13,2,2012, , ,3,7**,제1종일반주거, ,48121,창원시 의창구, , ,소계동,창원시 의창구,경상남도
1997,113.11,집합,제2종근린생활, , , ,"10,960",20,2,2012, , , ,4**,제1종일반주거, ,48121,창원시 의창구, , ,도계동,창원시 의창구,경상남도
1997,86.8,집합,제2종근린생활, , , ,"9,000",20,2,2012, , , ,4**,제1종일반주거, ,48121,창원시 의창구, , ,도계동,창원시 의창구,경상남도
1997,86.8,집합,제2종근린생활, , , ,"9,000",20,2,2012, , , ,4**,제1종일반주거, ,48121,창원시 의창구, , ,도계동,창원시 의창구,경상남도
1997,25.25,집합,제2종근린생활, , , ,"2,790",20,2,2012, , ,5,4**,제1종일반주거, ,48121,창원시 의창구, , ,도계동,창원시 의창구,경상남도
1997,31.2,집합,제2종근린생활, , , ,"3,450",20,2,2012, , ,5,4**,제1종일반주거, ,48121,창원시 의창구, , ,도계동,창원시 의창구,경상남도
1997,18.95,집합,제2종근린생활, , , ,"2,100",20,2,2012, , ,5,4**,제1종일반주거, ,48121,창원시 의창구, , ,도계동,창원시 의창구,경상남도
1997,61.97,집합,제2종근린생활, , , ,"6,200",20,2,2012, , , ,4**,제1종일반주거, ,48121,창원시 의창구, , ,도계동,창원시 의창구,경상남도
1994,1144.15,일반,제2종근린생활, , , ,"49,000",16,2,2012, , , ,3**,계획관리,541,48121,창원시 의창구, , ,대산면 제동리,창원시 의창구,경상남도
1994,92.26,집합,기타, , , ,"17,000",27,2,2012, , , ,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
2010,67.7,집합,제2종근린생활, , , ,"65,000",2,2,2012, , ,1,2*,제2종일반주거, ,48121,창원시 의창구, , ,명서동,창원시 의창구,경상남도
2010,83.18,집합,제2종근린생활, , , ,"34,700",7,2,2012, , ,2,2*,제2종일반주거, ,48121,창원시 의창구, , ,명서동,창원시 의창구,경상남도
2010,83.18,집합,제2종근린생활, , , ,"32,000",7,2,2012, , ,2,2*,제2종일반주거, ,48121,창원시 의창구, , ,명서동,창원시 의창구,경상남도
2005,2376.7,일반,업무, , , ,"257,000",25,2,2012, , , ,8**,준주거,566.7,48121,창원시 의창구, , ,도계동,창원시 의창구,경상남도
1991,417.08,일반,제2종근린생활, , , ,"65,000",8,2,2012, , , ,1**,제1종일반주거,192.9,48121,창원시 의창구, , ,소답동,창원시 의창구,경상남도
1995,28.31,집합,제1종근린생활, , , ,"10,000",17,2,2012, , ,1,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
1995,59.67,집합,제1종근린생활, , , ,"22,400",17,2,2012, , ,1,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
1995,28.31,집합,제1종근린생활, , , ,"13,600",17,2,2012, , ,1,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
2003,56.76,집합,제1종근린생활, , , ,"25,186",24,2,2012, , ,1,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
2003,44.72,집합,제1종근린생활, , , ,"19,814",24,2,2012, , ,1,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
2005,535.47,집합,기타, , , ,"132,635",6,2,2012, , ,5,3*,일반상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
