buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
 ,367.0,일반,제2종근린생활, , , ,"28,650",30,1,2015, , , ,3*,일반상업,100.25,48121,창원시 의창구,지분, ,봉곡동,창원시 의창구,경상남도
 ,52.9,일반,제2종근린생활, , , ,"13,091",27,1,2015, , , ,2**,준주거,28.57,48121,창원시 의창구, , ,북동,창원시 의창구,경상남도
 ,66.3,일반,제2종근린생활, , , ,"16,409",27,1,2015, , , ,2**,준주거,35.8,48121,창원시 의창구, , ,북동,창원시 의창구,경상남도
1993,41.58,집합,제1종근린생활, , , ,"10,500",17,1,2015, , ,3,1**,제3종일반주거, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2012,122.43,집합,제2종근린생활, , , ,"21,001",28,1,2015, , ,4,7**,준주거, ,48121,창원시 의창구, , ,봉림동,창원시 의창구,경상남도
2012,119.66,집합,제2종근린생활, , , ,"20,526",28,1,2015, , ,4,7**,준주거, ,48121,창원시 의창구, , ,봉림동,창원시 의창구,경상남도
1993,28.0,집합,판매, , , ,"28,000",30,1,2015, , ,1,1*,유통상업, ,48121,창원시 의창구, , ,팔용동,창원시 의창구,경상남도
2002,159.6,일반,제2종근린생활, , , ,"18,000",26,1,2015, , , ,1**,제1종일반주거,279,48121,창원시 의창구, , ,동읍 송정리,창원시 의창구,경상남도
1995,94.0,일반,제1종근린생활, , , ,"18,000",23,1,2015, , , ,1**,제1종일반주거,268,48121,창원시 의창구, , ,동읍 용잠리,창원시 의창구,경상남도
1990,83.05,집합,제2종근린생활, , , ,"10,500",26,1,2015, , ,2,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
1966,90.75,일반,제2종근린생활, , , ,"54,000",30,1,2015, , , ,3**,일반공업,360,48121,창원시 의창구, , ,대산면 가술리,창원시 의창구,경상남도
1989,72.8,일반,제1종근린생활, , , ,"9,000",28,1,2015, , , ,3**,일반상업,32,48121,창원시 의창구, , ,대산면 가술리,창원시 의창구,경상남도
1990,41.82,집합,제2종근린생활, , , ,"7,200",7,1,2015, , ,1,3**,제1종일반주거, ,48121,창원시 의창구, , ,도계동,창원시 의창구,경상남도
1990,96.62,집합,판매, , , ,"49,500",27,1,2015, , , ,3*,일반상업, ,48121,창원시 의창구, , ,봉곡동,창원시 의창구,경상남도
2014,59.87,집합,제1종근린생활, , , ,"16,110",20,1,2015, , ,7,3*,준주거, ,48121,창원시 의창구, , ,북면 감계리,창원시 의창구,경상남도
2014,61.56,집합,제1종근린생활, , , ,"16,566",20,1,2015, , ,7,3*,준주거, ,48121,창원시 의창구, , ,북면 감계리,창원시 의창구,경상남도
