buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
1999,19.6,집합,판매, , , ,"20,000",19,1,2016, , , ,1***,준주거, ,46110,목포시, , ,석현동,목포시,전라남도
1999,1279.45,일반,제2종근린생활, , , ,"128,000",18,1,2016, , , ,1***,일반상업,562.2,46110,목포시, , ,옥암동,목포시,전라남도
1986,546.98,일반,숙박, , , ,"25,000",29,1,2016, , , ,9**,일반상업,214,46110,목포시, , ,용당동,목포시,전라남도
1995,1266.4,일반,제1종근린생활, , , ,"190,000",6,1,2016, , , ,1***,일반상업,334.3,46110,목포시, , ,옥암동,목포시,전라남도
1996,108.12,집합,제2종근린생활, , , ,"18,000",10,1,2016, , , ,1***,준주거, ,46110,목포시, , ,산정동,목포시,전라남도
1996,46.1,집합,제2종근린생활, , , ,"10,000",10,1,2016, , , ,1***,준주거, ,46110,목포시, , ,산정동,목포시,전라남도
1999,19.6,집합,판매, , , ,"27,000",28,1,2016, , ,1,1***,준주거, ,46110,목포시, , ,석현동,목포시,전라남도
1999,19.6,집합,판매, , , ,"6,800",20,1,2016, , ,1,1***,준주거, ,46110,목포시, , ,석현동,목포시,전라남도
1999,37.5,집합,판매, , , ,"12,700",20,1,2016, , ,2,1***,준주거, ,46110,목포시,지분, ,석현동,목포시,전라남도
1999,6.59,집합,판매, , , ,"2,500",20,1,2016, , , ,1***,준주거, ,46110,목포시,지분, ,석현동,목포시,전라남도
1993,487.5,일반,제1종근린생활, , , ,"15,000",18,1,2016, , , ,7**,제2종일반주거,391,46110,목포시, , ,용해동,목포시,전라남도
1993,172.6,일반,제1종근린생활, , , ,"16,600",15,1,2016, , , ,3**,제2종일반주거,203.4,46110,목포시, , ,동명동,목포시,전라남도
1996,693.66,일반,제2종근린생활, , , ,"65,000",11,1,2016, , , ,9**,일반상업,333.2,46110,목포시, , ,옥암동,목포시,전라남도
1998,1028.22,일반,제1종근린생활, , , ,"69,500",12,1,2016, , , ,8**,중심상업,268.8,46110,목포시, , ,상동,목포시,전라남도
1994,152.37,일반,제1종근린생활, , , ,"9,000",25,1,2016, , , ,1***,일반상업,102,46110,목포시, , ,산정동,목포시,전라남도
1994,27.72,집합,제1종근린생활, , , ,"13,000",30,1,2016, , ,1,8**,제2종일반주거, ,46110,목포시, , ,상동,목포시,전라남도
2007,57.04,집합,제2종근린생활, , , ,"18,000",30,1,2016, , ,2,1***,제3종일반주거, ,46110,목포시, , ,옥암동,목포시,전라남도
2007,89.57,집합,제2종근린생활, , , ,"30,000",30,1,2016, , ,2,1***,제3종일반주거, ,46110,목포시, , ,옥암동,목포시,전라남도
