buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
2000,364.44,집합,제2종근린생활, , , ,"40,000",4,1,2018, , , ,1***,제2종일반주거, ,46110,목포시, , ,산정동,목포시,전라남도
1995,364.64,일반,제2종근린생활, , , ,"35,500",9,1,2018, , , ,1**,제1종일반주거,140,46110,목포시, , ,대성동,목포시,전라남도
2002,57.6,집합,제2종근린생활, , , ,"13,000",4,1,2018, , ,2,2**,제2종일반주거, ,46110,목포시, , ,상동,목포시,전라남도
1997,281.26,일반,제2종근린생활, , , ,"46,000",31,1,2018, , , ,1***,일반상업,426.4,46110,목포시, , ,옥암동,목포시,전라남도
1999,19.6,집합,판매, , , ,"19,400",22,1,2018, , , ,1***,준주거, ,46110,목포시, , ,석현동,목포시,전라남도
1999,6.59,집합,판매, , , ,600,22,1,2018, , , ,1***,준주거, ,46110,목포시,지분, ,석현동,목포시,전라남도
2010,232.5,일반,제2종근린생활, , , ,"40,000",15,1,2018, , , ,1***,준주거,232.8,46110,목포시, , ,옥암동,목포시,전라남도
2006,299.07,일반,제1종근린생활, , , ,"58,000",15,1,2018, , , ,1***,준주거,248,46110,목포시, , ,옥암동,목포시,전라남도
1999,19.6,집합,판매, , , ,"4,500",30,1,2018, , , ,1***,준주거, ,46110,목포시,지분, ,석현동,목포시,전라남도
1982,646.8,일반,숙박, , , ,"31,000",9,1,2018, , , ,*,제1종일반주거,347.3,46110,목포시, , ,금동1가,목포시,전라남도
1994,45.0,집합,제2종근린생활, , , ,"16,500",29,1,2018, , , ,1***,제2종일반주거, ,46110,목포시, , ,옥암동,목포시,전라남도
1973,177.7,일반,제1종근린생활, , , ,"11,258",19,1,2018, , , ,8*,제1종일반주거,253,46110,목포시, , ,대성동,목포시,전라남도
1989,2563.61,일반,제2종근린생활, , , ,"72,000",22,1,2018, , , ,5**,일반상업,535.85,46110,목포시,지분, ,호남동,목포시,전라남도
1990,184.7,일반,제2종근린생활, , , ,"9,000",2,1,2018, , , ,1***,제1종일반주거,158.8,46110,목포시, , ,산정동,목포시,전라남도
2000,82.32,일반,제2종근린생활, , , ,"4,650",31,1,2018, , , ,2**,제2종일반주거,82,46110,목포시, , ,산정동,목포시,전라남도
1999,125.98,일반,제1종근린생활, , , ,"1,050",26,1,2018, , , ,1***,자연녹지,135.29,46110,목포시,지분, ,달동,목포시,전라남도
1980,148.41,일반,제2종근린생활, , , ,"9,500",22,1,2018, , , ,1***,제1종일반주거,165.3,46110,목포시, , ,산정동,목포시,전라남도
1981,14.08,일반,제1종근린생활, , , ,"1,000",25,1,2018, , , ,1***,제2종일반주거,43,46110,목포시,지분, ,산정동,목포시,전라남도
1994,6871.42,일반,기타, , , ,"311,954",25,1,2018, , , ,*,제1종일반주거,2177.4,46110,목포시, , ,대의동2가,목포시,전라남도
2001,79.62,일반,제2종근린생활, , , ,"9,944",25,1,2018, , , ,*,제1종일반주거,150,46110,목포시, , ,대의동2가,목포시,전라남도
2013,42.24,집합,제2종근린생활, , , ,"24,500",26,1,2018, , ,1,1***,제2종일반주거, ,46110,목포시, , ,옥암동,목포시,전라남도
1986,197.68,일반,제2종근린생활, , , ,"19,000",25,1,2018, , , ,9**,제2종일반주거,192,46110,목포시, , ,용당동,목포시,전라남도
2000,40.17,집합,제1종근린생활, , , ,"3,000",25,1,2018, , ,1,1***,제1종일반주거, ,46110,목포시, , ,산정동,목포시,전라남도
2003,20.25,집합,제2종근린생활, , , ,"4,500",16,1,2018, , ,1,9**,제2종일반주거, ,46110,목포시, , ,옥암동,목포시,전라남도
2003,20.25,집합,제2종근린생활, , , ,"4,500",16,1,2018, , ,1,9**,제2종일반주거, ,46110,목포시, , ,옥암동,목포시,전라남도
1979,269.76,일반,기타, , , ,"22,000",18,1,2018, , , ,1***,제2종일반주거,385,46110,목포시, , ,산정동,목포시,전라남도
 ,99.17,일반,제1종근린생활, , , ,"7,700",3,1,2018, , , ,*,일반상업,39.7,46110,목포시, , ,복만동,목포시,전라남도
1999,21.42,집합,판매, , , ,"11,200",4,1,2018, , ,1,1***,준주거, ,46110,목포시, , ,산정동,목포시,전라남도
1993,329.34,일반,제2종근린생활, , , ,"23,500",5,1,2018, , , ,1***,제2종일반주거,288,46110,목포시, , ,산정동,목포시,전라남도
1935,29.75,일반,제1종근린생활, , , ,"5,000",20,2,2018, , , ,*,일반상업,39.7,46110,목포시, , ,대의동1가,목포시,전라남도
1935,126.28,일반,제1종근린생활, , , ,"10,000",20,2,2018, , , ,*,일반상업,79.3,46110,목포시, , ,대의동1가,목포시,전라남도
2014,27.54,집합,제1종근린생활, , , ,"19,000",7,2,2018, , ,2,1***,제3종일반주거, ,46110,목포시, , ,옥암동,목포시,전라남도
2002,66.0,집합,제1종근린생활, , , ,"12,500",21,2,2018, , ,1,2**,제2종일반주거, ,46110,목포시, , ,산정동,목포시,전라남도
1996,1190.78,일반,제2종근린생활, , , ,"104,000",26,2,2018, , , ,9**,일반상업,248.2,46110,목포시, , ,상동,목포시,전라남도
1999,413.42,일반,제1종근린생활, , , ,"24,000",13,2,2018, , , ,9**,제2종일반주거,176,46110,목포시, , ,용당동,목포시,전라남도
1965,36.36,일반,제1종근린생활, , , ,"2,800",23,2,2018, , , ,1***,일반상업,36,46110,목포시, , ,산정동,목포시,전라남도
1953,105.12,일반,제2종근린생활, , , ,"40,000",5,2,2018, , , ,*,제1종일반주거,376.9,46110,목포시, , ,중앙동2가,목포시,전라남도
2007,533.67,일반,제2종근린생활, , , ,"40,000",21,2,2018, , , ,1***,준주거,372.8,46110,목포시, , ,옥암동,목포시,전라남도
2006,445.8,일반,제1종근린생활, , , ,"38,000",2,2,2018, , , ,9**,제1종일반주거,626.9,46110,목포시, , ,용해동,목포시,전라남도
1987,151.0,일반,제1종근린생활, , , ,"11,200",22,2,2018, , , ,1***,제1종일반주거,132,46110,목포시, , ,산정동,목포시,전라남도
2017,64.27,집합,제1종근린생활, , , ,"14,300",6,2,2018, , ,1,1***,제1종일반주거, ,46110,목포시, , ,용해동,목포시,전라남도
2017,58.44,집합,제1종근린생활, , , ,"13,310",6,2,2018, , ,1,1***,제2종일반주거, ,46110,목포시, , ,용해동,목포시,전라남도
2017,53.9,집합,제1종근린생활, , , ,"11,770",6,2,2018, , ,1,1***,제2종일반주거, ,46110,목포시, , ,용해동,목포시,전라남도
2017,50.29,집합,제1종근린생활, , , ,"10,620",6,2,2018, , ,1,1***,제2종일반주거, ,46110,목포시, , ,용해동,목포시,전라남도
2004,57.25,일반,제1종근린생활, , , ,"9,200",28,2,2018, , , ,*,제2종일반주거,110,46110,목포시, , ,호남동,목포시,전라남도
1984,321.42,일반,제2종근린생활, , , ,"13,400",23,2,2018, , , ,*,일반상업,177.5,46110,목포시, , ,영해동2가,목포시,전라남도
 ,133.8,일반,제2종근린생활, , , ,"10,200",27,2,2018, , , ,5**,자연녹지,226,46110,목포시,지분, ,용해동,목포시,전라남도
2017,64.27,집합,제1종근린생활, , , ,"13,440",6,2,2018, , ,1,1***,제1종일반주거, ,46110,목포시, , ,용해동,목포시,전라남도
2017,58.44,집합,제1종근린생활, , , ,"12,500",6,2,2018, , ,1,1***,제2종일반주거, ,46110,목포시, , ,용해동,목포시,전라남도
2017,53.9,집합,제1종근린생활, , , ,"11,070",6,2,2018, , ,1,1***,제2종일반주거, ,46110,목포시, , ,용해동,목포시,전라남도
2017,50.29,집합,제1종근린생활, , , ,"10,000",6,2,2018, , ,1,1***,제2종일반주거, ,46110,목포시, , ,용해동,목포시,전라남도
2003,45.36,집합,제1종근린생활, , , ,"21,500",20,2,2018, , ,1,9**,제2종일반주거, ,46110,목포시, , ,옥암동,목포시,전라남도
1985,157.44,일반,숙박, , , ,"6,500",27,2,2018, , , ,5*,일반상업,99,46110,목포시, , ,산정동,목포시,전라남도
2017,99.19,집합,제2종근린생활, , , ,"47,222",8,2,2018, , ,1,2***,제2종일반주거, ,46110,목포시, , ,연산동,목포시,전라남도
1937,37.78,일반,제1종근린생활, , , ,"3,700",22,2,2018, , , ,1***,일반상업,83,46110,목포시, , ,산정동,목포시,전라남도
1999,19.6,집합,판매, , , ,"24,300",20,2,2018, , , ,1***,준주거, ,46110,목포시, , ,석현동,목포시,전라남도
1999,6.59,집합,판매, , , ,700,20,2,2018, , , ,1***,준주거, ,46110,목포시,지분, ,석현동,목포시,전라남도
1999,19.6,집합,판매, , , ,"9,300",20,2,2018, , , ,1***,준주거, ,46110,목포시, , ,석현동,목포시,전라남도
1998,34.54,일반,제2종근린생활, , , ,"5,500",13,2,2018, , , ,1***,제1종일반주거,66,46110,목포시, , ,산정동,목포시,전라남도
1999,19.6,집합,판매, , , ,"25,000",12,2,2018, , , ,1***,준주거, ,46110,목포시, , ,석현동,목포시,전라남도
1999,6.59,집합,판매, , , ,"1,000",12,2,2018, , , ,1***,준주거, ,46110,목포시,지분, ,석현동,목포시,전라남도
1980,364.62,일반,제2종근린생활, , , ,"10,000",9,2,2018, , , ,2**,제2종일반주거,347,46110,목포시,지분, ,용해동,목포시,전라남도
1980,159.0,일반,제1종근린생활, , , ,"12,000",5,2,2018, , , ,*,자연녹지,255,46110,목포시, , ,서산동,목포시,전라남도
1992,134.81,일반,제1종근린생활, , , ,"24,000",19,3,2018, , , ,1***,준주거,330.6,46110,목포시, , ,산정동,목포시,전라남도
1935,42.97,일반,제1종근린생활, , , ,"6,000",29,3,2018, , , ,*,일반상업,36.4,46110,목포시, , ,대의동1가,목포시,전라남도
1996,299.38,일반,제2종근린생활, , , ,"138,000",9,3,2018, , , ,1***,중심상업,601.56,46110,목포시, , ,상동,목포시,전라남도
1989,87.0,일반,제1종근린생활, , , ,"13,800",29,3,2018, , , ,1***,준주거,185.1,46110,목포시, , ,산정동,목포시,전라남도
1996,47.25,집합,제1종근린생활, , , ,"3,730",21,3,2018, , ,1,1***,제1종일반주거, ,46110,목포시, , ,산정동,목포시,전라남도
1985,204.12,일반,제2종근린생활, , , ,"18,000",10,3,2018, , , ,2**,제2종일반주거,195,46110,목포시, , ,대성동,목포시,전라남도
2003,1603.04,일반,숙박, , , ,"190,000",15,3,2018, , , ,1***,일반상업,376.9,46110,목포시, , ,상동,목포시,전라남도
2001,52.2,일반,제1종근린생활, , , ,"4,000",10,3,2018, , , ,1**,제2종일반주거,43,46110,목포시, , ,용해동,목포시,전라남도
1988,33.63,일반,제1종근린생활, , , ,"6,500",30,3,2018, , , ,*,일반상업,43.5,46110,목포시, , ,광동1가,목포시,전라남도
1989,18.0,집합,제1종근린생활, , , ,"3,700",30,3,2018, , , ,1***,제1종일반주거, ,46110,목포시, , ,산정동,목포시,전라남도
1964,208.44,일반,제2종근린생활, , , ,"40,000",8,3,2018, , , ,1*,일반상업,340.5,46110,목포시, , ,상락동2가,목포시,전라남도
2005,216.26,집합,제2종근린생활, , , ,"39,800",26,3,2018, , ,2,1***,중심상업, ,46110,목포시, , ,상동,목포시,전라남도
2005,227.01,집합,기타, , , ,"41,700",26,3,2018, , ,2,1***,중심상업, ,46110,목포시, , ,상동,목포시,전라남도
2005,174.54,집합,기타, , , ,"32,100",26,3,2018, , ,2,1***,중심상업, ,46110,목포시, , ,상동,목포시,전라남도
2005,234.67,집합,기타, , , ,"43,200",26,3,2018, , ,2,1***,중심상업, ,46110,목포시, , ,상동,목포시,전라남도
2005,262.59,집합,기타, , , ,"48,200",26,3,2018, , ,2,1***,중심상업, ,46110,목포시, , ,상동,목포시,전라남도
2005,201.14,집합,기타, , , ,"37,000",26,3,2018, , ,2,1***,중심상업, ,46110,목포시, , ,상동,목포시,전라남도
1951,24.79,일반,제1종근린생활, , , ,"3,600",8,3,2018, , , ,*,제1종일반주거,29.8,46110,목포시, , ,중동2가,목포시,전라남도
2015,75.4,집합,제2종근린생활, , , ,"13,200",6,3,2018, , ,3,1***,제2종일반주거, ,46110,목포시, , ,연산동,목포시,전라남도
2015,75.4,집합,제2종근린생활, , , ,"12,500",6,3,2018, , ,3,1***,제2종일반주거, ,46110,목포시, , ,연산동,목포시,전라남도
2015,87.0,집합,제2종근린생활, , , ,"60,000",8,3,2018, , ,1,1***,제2종일반주거, ,46110,목포시, , ,연산동,목포시,전라남도
1935,105.12,일반,제1종근린생활, , , ,"14,000",13,3,2018, , , ,*,일반상업,114,46110,목포시, , ,행복동2가,목포시,전라남도
2013,494.62,일반,제2종근린생활, , , ,"65,000",15,3,2018, , , ,1***,제1종일반주거,875.6,46110,목포시, , ,용당동,목포시,전라남도
 ,75.71,일반,제2종근린생활, , , ,"3,000",7,3,2018, , , ,9**,제2종일반주거,99,46110,목포시, , ,용당동,목포시,전라남도
1992,278.97,일반,제2종근린생활, , , ,"25,200",6,3,2018, , , ,1***,제1종일반주거,171.9,46110,목포시, , ,산정동,목포시,전라남도
1943,158.67,일반,제2종근린생활, , , ,"8,500",6,3,2018, , , ,1*,일반상업,149,46110,목포시, , ,호남동,목포시,전라남도
1999,110.7,집합,제2종근린생활, , , ,"8,500",5,3,2018, , ,1,9**,제1종일반주거, ,46110,목포시, , ,용해동,목포시,전라남도
1997,1835.54,일반,제2종근린생활, , , ,"254,000",27,4,2018, , , ,9**,일반상업,364.9,46110,목포시, , ,상동,목포시,전라남도
2011,1084.46,일반,제1종근린생활, , , ,"200,000",26,4,2018, , , ,1***,준주거,845.5,46110,목포시, , ,옥암동,목포시,전라남도
1966,149.42,일반,제1종근린생활, , , ,"7,500",12,4,2018, , , ,1***,일반상업,66,46110,목포시, , ,산정동,목포시,전라남도
1997,410.22,일반,제2종근린생활, , , ,"38,500",18,4,2018, , , ,1***,제1종일반주거,172,46110,목포시, , ,산정동,목포시,전라남도
1992,171.36,일반,제2종근린생활, , , ,"14,500",20,4,2018, , , ,1***,제1종일반주거,297.6,46110,목포시, , ,산정동,목포시,전라남도
1986,240.71,일반,숙박, , , ,"10,000",30,4,2018, , , ,4*,일반상업,172,46110,목포시, , ,산정동,목포시,전라남도
1961,51.9,일반,제1종근린생활, , , ,"6,500",23,4,2018, , , ,*,일반상업,59.5,46110,목포시, , ,대의동1가,목포시,전라남도
2005,57.96,집합,제2종근린생활, , , ,"5,250",28,4,2018, , ,2,1***,제3종일반주거, ,46110,목포시, , ,용해동,목포시,전라남도
1985,234.6,일반,제2종근린생활, , , ,"13,000",27,4,2018, , , ,1***,일반상업,99,46110,목포시, , ,산정동,목포시,전라남도
2004,34.56,집합,제2종근린생활, , , ,"23,500",3,4,2018, , ,1,7**,제2종일반주거, ,46110,목포시, , ,상동,목포시,전라남도
1993,322.8,일반,제1종근린생활, , , ,"14,000",17,4,2018, , , ,1***,제2종일반주거,309.6,46110,목포시, , ,산정동,목포시,전라남도
2000,80.03,집합,제1종근린생활, , , ,"1,000",30,4,2018, , ,1,1***,제1종일반주거, ,46110,목포시,지분, ,산정동,목포시,전라남도
2010,1596.66,일반,제2종근린생활, , , ,"142,000",30,4,2018, , , ,1***,준주거,375.5,46110,목포시, , ,상동,목포시,전라남도
1971,171.56,일반,기타, , , ,"28,250",23,4,2018, , , ,1***,일반상업,426,46110,목포시, , ,산정동,목포시,전라남도
1986,935.48,일반,제2종근린생활, , , ,"33,000",5,4,2018, , , ,1*,일반상업,72.5,46110,목포시,지분, ,명륜동,목포시,전라남도
2011,1401.2,일반,제2종근린생활, , , ,"126,000",11,4,2018, , , ,1***,준주거,307.6,46110,목포시, , ,옥암동,목포시,전라남도
1983,48.09,집합,제1종근린생활, , , ,"4,500",23,4,2018, , , ,1***,제1종일반주거, ,46110,목포시,지분, ,용당동,목포시,전라남도
1990,42.39,집합,제1종근린생활, , , ,"2,400",17,4,2018, , , ,1**,제2종일반주거, ,46110,목포시, , ,양동,목포시,전라남도
2018,85.04,집합,제2종근린생활, , , ,"41,117",5,4,2018, , ,4,2***,준주거, ,46110,목포시, , ,연산동,목포시,전라남도
2018,85.04,집합,업무, , , ,"26,724",16,4,2018, , ,5,2***,준주거, ,46110,목포시, , ,연산동,목포시,전라남도
1996,47.25,집합,제1종근린생활, , , ,"2,850",13,4,2018, , ,1,1***,제1종일반주거, ,46110,목포시, , ,산정동,목포시,전라남도
1992,319.95,일반,제2종근린생활, , , ,"26,000",12,4,2018, , , ,1***,제1종일반주거,180.9,46110,목포시, , ,용당동,목포시,전라남도
1984,16.69,집합,판매, , , ,"2,500",3,4,2018, , ,1,1***,제1종일반주거, ,46110,목포시, , ,용당동,목포시,전라남도
1984,16.69,집합,판매, , , ,"5,700",3,4,2018, , ,1,1***,제1종일반주거, ,46110,목포시, , ,용당동,목포시,전라남도
1984,16.69,집합,판매, , , ,"4,000",3,4,2018, , ,1,1***,제1종일반주거, ,46110,목포시, , ,용당동,목포시,전라남도
1980,111.12,일반,제1종근린생활, , , ,"19,000",23,5,2018, , , ,2**,제2종일반주거,241,46110,목포시, , ,용해동,목포시,전라남도
1987,155.57,일반,제2종근린생활, , , ,"13,400",24,5,2018, , , ,1***,제2종일반주거,151.8,46110,목포시, , ,산정동,목포시,전라남도
1989,152.07,일반,제2종근린생활, , , ,"25,000",14,5,2018, , , ,1***,제1종일반주거,165.2,46110,목포시, , ,산정동,목포시,전라남도
1971,53.88,일반,제2종근린생활, , , ,"10,112",21,5,2018, , , ,1**,제1종일반주거,181.8,46110,목포시, , ,죽동,목포시,전라남도
1996,257.58,일반,제2종근린생활, , , ,"48,000",9,5,2018, , , ,8**,중심상업,338.7,46110,목포시, , ,상동,목포시,전라남도
1996,291.98,일반,제2종근린생활, , , ,"48,000",9,5,2018, , , ,8**,중심상업,338.8,46110,목포시, , ,상동,목포시,전라남도
1953,53.22,일반,제1종근린생활, , , ,"6,500",17,5,2018, , , ,*,일반상업,58.8,46110,목포시, , ,무안동,목포시,전라남도
1935,130.57,일반,제1종근린생활, , , ,"11,000",12,5,2018, , , ,*,일반상업,99.2,46110,목포시, , ,보광동2가,목포시,전라남도
1992,147.3,집합,판매, , , ,"6,000",29,5,2018, , , ,1***,제2종일반주거, ,46110,목포시, , ,산정동,목포시,전라남도
1971,56.2,일반,기타, , , ,"3,000",15,5,2018, , , ,2**,제1종일반주거,46.3,46110,목포시, , ,북교동,목포시,전라남도
1991,374.76,일반,제2종근린생활, , , ,"31,000",4,5,2018, , , ,2**,제2종일반주거,330.6,46110,목포시, , ,동명동,목포시,전라남도
1990,781.83,일반,제1종근린생활, , , ,"78,560",29,5,2018, , , ,1*,일반상업,202,46110,목포시, , ,창평동,목포시,전라남도
2006,380.08,일반,제2종근린생활, , , ,"68,000",27,5,2018, , , ,1***,준주거,215,46110,목포시, , ,산정동,목포시,전라남도
2007,38.41,집합,제2종근린생활, , , ,"11,000",4,5,2018, , ,1,1***,제3종일반주거, ,46110,목포시, , ,옥암동,목포시,전라남도
1935,35.7,일반,제1종근린생활, , , ,"8,140",29,5,2018, , , ,*,제1종일반주거,40.3,46110,목포시, , ,대의동2가,목포시,전라남도
1935,49.58,일반,제1종근린생활, , , ,"8,034",29,5,2018, , , ,*,제1종일반주거,36.4,46110,목포시, , ,대의동2가,목포시,전라남도
1935,29.75,일반,제1종근린생활, , , ,"6,038",29,5,2018, , , ,*,제1종일반주거,28.8,46110,목포시, , ,대의동2가,목포시,전라남도
1935,35.7,일반,제1종근린생활, , , ,"7,977",29,5,2018, , , ,*,제1종일반주거,39,46110,목포시, , ,대의동2가,목포시,전라남도
1970,32.07,일반,제1종근린생활, , , ,"6,131",29,5,2018, , , ,*,제1종일반주거,76,46110,목포시, , ,대의동2가,목포시,전라남도
2018,2456.6,일반,기타, , , ,"306,940",31,5,2018, , , ,1***,제2종일반주거,1086,46110,목포시, , ,산정동,목포시,전라남도
