buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
1959,88.41,일반,제2종근린생활, , , ,"25,047",7,1,2021, , , ,2*,일반상업,69,46110,목포시, , ,대안동,목포시,전라남도
2017,349.0,일반,제1종근린생활, , , ,"51,000",27,1,2021, , , ,6**,제2종일반주거,660,46110,목포시, , ,석현동,목포시,전라남도
1996,276.0,일반,제2종근린생활, , , ,"13,750",28,1,2021, , , ,1***,제2종일반주거,297.42,46110,목포시,지분, ,산정동,목포시,전라남도
2004,1623.68,일반,제2종근린생활, , , ,"342,500",22,1,2021, , , ,8**,준주거,588,46110,목포시, , ,상동,목포시,전라남도
1999,55.0,집합,제1종근린생활, , , ,"1,880",29,1,2021, , , ,1***,제2종일반주거, ,46110,목포시, , ,산정동,목포시,전라남도
1999,179.17,집합,제2종근린생활, , , ,"6,120",29,1,2021, , , ,1***,제2종일반주거, ,46110,목포시, , ,산정동,목포시,전라남도
1986,1229.4,일반,제1종근린생활, ,21.03.03,O,"95,000",7,1,2021, , , ,4**,제2종일반주거,727.4,46110,목포시, , ,동명동,목포시,전라남도
1951,74.38,일반,제1종근린생활, , , ,"7,000",21,1,2021, , , ,1*,일반상업,60,46110,목포시, , ,창평동,목포시,전라남도
1997,142.54,일반,제2종근린생활, , , ,"15,300",16,1,2021, , , ,1***,준주거,209.1,46110,목포시, , ,옥암동,목포시,전라남도
2013,168.82,일반,제2종근린생활, , , ,"33,000",22,1,2021, , , ,1***,준주거,279.9,46110,목포시, , ,상동,목포시,전라남도
1951,72.71,일반,제1종근린생활, , , ,"22,000",10,1,2021, , , ,*,일반상업,86,46110,목포시, , ,보광동1가,목포시,전라남도
2019,82.24,집합,판매, , , ,"13,000",26,1,2021, , ,1,1***,제3종일반주거, ,46110,목포시, , ,산정동,목포시,전라남도
2003,377.46,일반,제2종근린생활, , , ,"24,700",21,1,2021, , , ,8**,중심상업,260,46110,목포시, , ,상동,목포시,전라남도
2015,27.75,집합,제1종근린생활, , , ,"10,900",25,1,2021, , ,1,1***,준공업, ,46110,목포시, , ,산정동,목포시,전라남도
2015,27.75,집합,제1종근린생활, , , ,"10,900",25,1,2021, , ,1,1***,준공업, ,46110,목포시, , ,산정동,목포시,전라남도
2015,27.75,집합,제1종근린생활, , , ,"10,900",25,1,2021, , ,1,1***,준공업, ,46110,목포시, , ,산정동,목포시,전라남도
1999,21.42,집합,판매, , , ,"2,000",23,1,2021, , ,1,1***,준주거, ,46110,목포시, , ,산정동,목포시,전라남도
