buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
1996,257.78,집합,제1종근린생활, , , ,"11,700",16,1,2012, , ,3,7**,제2종일반주거, ,46110,목포시, , ,용해동,목포시,전라남도
 ,325.5,일반,제1종근린생활, , , ,"23,880",7,1,2012, , , ,7**,제1종일반주거,193.2,46110,목포시, , ,상동,목포시,전라남도
2002,178.78,일반,제1종근린생활, , , ,"15,200",30,1,2012, , , ,1***,제1종일반주거,109.1,46110,목포시, , ,용당동,목포시,전라남도
1996,493.8,일반,제2종근린생활, , , ,"42,000",27,1,2012, , , ,1***,일반상업,215.6,46110,목포시, , ,옥암동,목포시,전라남도
1935,308.72,일반,제1종근린생활, , , ,"13,000",13,1,2012, , , ,*,제1종일반주거,455.5,46110,목포시, , ,중동1가,목포시,전라남도
2007,30.42,집합,제1종근린생활, , , ,"12,500",18,1,2012, , , ,1***,제3종일반주거, ,46110,목포시, , ,옥암동,목포시,전라남도
2000,18.58,일반,제1종근린생활, , , ,"1,400",30,1,2012, , , ,1***,제1종일반주거,31.08,46110,목포시,지분, ,산정동,목포시,전라남도
1990,1939.92,일반,제2종근린생활, , , ,"72,876",15,1,2012, , , ,1***,일반공업,3657.2,46110,목포시, , ,연산동,목포시,전라남도
1983,29.75,일반,제2종근린생활, , , ,"5,390",4,1,2012, , , ,1***,제1종일반주거,91,46110,목포시, , ,산정동,목포시,전라남도
2011,17.0,집합,제1종근린생활, , , ,"11,794",9,1,2012, , ,1,1***,제1종일반주거, ,46110,목포시, , ,옥암동,목포시,전라남도
1997,198.04,일반,제1종근린생활, , , ,"25,000",20,2,2012, , , ,1***,준주거,255.6,46110,목포시, , ,옥암동,목포시,전라남도
1992,16.83,집합,제1종근린생활, , , ,600,14,2,2012, , ,1,9**,제2종일반주거, ,46110,목포시, , ,산정동,목포시,전라남도
1992,16.83,집합,제1종근린생활, , , ,600,14,2,2012, , ,1,9**,제2종일반주거, ,46110,목포시, , ,산정동,목포시,전라남도
1991,66.0,집합,제2종근린생활, , , ,"17,000",28,2,2012, , ,1,1***,준공업, ,46110,목포시, , ,산정동,목포시,전라남도
2002,529.84,일반,제1종근린생활, , , ,"70,000",25,2,2012, , , ,1***,중심상업,330.6,46110,목포시, , ,상동,목포시,전라남도
2004,491.74,일반,제2종근린생활, , , ,"60,000",14,2,2012, , , ,1***,준주거,368.1,46110,목포시, , ,상동,목포시,전라남도
1997,596.2,일반,숙박, , , ,"50,000",13,2,2012, , , ,1***,일반상업,259.2,46110,목포시, , ,옥암동,목포시,전라남도
1985,931.2,일반,숙박, , , ,"23,500",20,2,2012, , , ,1***,일반상업,348.1,46110,목포시, , ,용당동,목포시,전라남도
1991,788.8,일반,판매, , , ,"39,500",20,2,2012, , , ,1***,일반상업,248.6,46110,목포시, , ,용당동,목포시,전라남도
1985,164.0,일반,제2종근린생활, , , ,"2,500",28,2,2012, , , ,1***,자연녹지,396,46110,목포시, , ,달동,목포시,전라남도
1995,212.4,일반,제1종근린생활, , , ,"16,100",11,2,2012, , , ,8**,제1종일반주거,178.3,46110,목포시, , ,상동,목포시,전라남도
2007,31.59,집합,제1종근린생활, , , ,"10,000",23,2,2012, , ,1,1***,제3종일반주거, ,46110,목포시, , ,옥암동,목포시,전라남도
1993,493.1,일반,제2종근린생활, , , ,"26,400",20,2,2012, , , ,9**,제2종일반주거,193.5,46110,목포시, , ,용해동,목포시,전라남도
1992,11.22,집합,제1종근린생활, , , ,644,14,2,2012, , ,1,9**,제2종일반주거, ,46110,목포시, , ,산정동,목포시,전라남도
1992,11.22,집합,제1종근린생활, , , ,644,14,2,2012, , ,1,9**,제2종일반주거, ,46110,목포시, , ,산정동,목포시,전라남도
1992,11.22,집합,제1종근린생활, , , ,644,14,2,2012, , ,1,9**,제2종일반주거, ,46110,목포시, , ,산정동,목포시,전라남도
1992,11.04,집합,제1종근린생활, , , ,644,14,2,2012, , ,1,9**,제2종일반주거, ,46110,목포시, , ,산정동,목포시,전라남도
1992,11.22,집합,제1종근린생활, , , ,644,14,2,2012, , ,1,9**,제2종일반주거, ,46110,목포시, , ,산정동,목포시,전라남도
1992,16.17,집합,제1종근린생활, , , ,782,14,2,2012, , ,1,9**,제2종일반주거, ,46110,목포시, , ,산정동,목포시,전라남도
1993,183.92,일반,제2종근린생활, , , ,"35,000",3,2,2012, , , ,1***,준주거,261.9,46110,목포시, , ,산정동,목포시,전라남도
1960,39.66,집합,제1종근린생활, , , ,"2,500",28,2,2012, , ,1,*,제1종일반주거, ,46110,목포시, , ,금화동,목포시,전라남도
2009,326.6,일반,제1종근린생활, , , ,"55,000",24,2,2012, , , ,8**,중심상업,383.7,46110,목포시, , ,상동,목포시,전라남도
1992,19.8,집합,제1종근린생활, , , ,"5,000",16,2,2012, , ,1,9**,제2종일반주거, ,46110,목포시, , ,산정동,목포시,전라남도
2009,63.42,집합,교육연구, , , ,"15,431",17,2,2012, , ,4,1***,일반상업, ,46110,목포시, , ,옥암동,목포시,전라남도
2009,341.3,집합,교육연구, , , ,"65,957",17,2,2012, , ,4,1***,일반상업, ,46110,목포시, , ,옥암동,목포시,전라남도
2009,93.49,집합,교육연구, , , ,"22,748",17,2,2012, , ,4,1***,일반상업, ,46110,목포시, , ,옥암동,목포시,전라남도
2009,81.2,집합,제1종근린생활, , , ,"19,757",17,2,2012, , ,4,1***,일반상업, ,46110,목포시, , ,옥암동,목포시,전라남도
2009,107.3,집합,제1종근린생활, , , ,"26,109",17,2,2012, , ,4,1***,일반상업, ,46110,목포시, , ,옥암동,목포시,전라남도
2009,63.42,집합,제1종근린생활, , , ,"14,114",17,2,2012, , ,5,1***,일반상업, ,46110,목포시, , ,옥암동,목포시,전라남도
2009,94.17,집합,제1종근린생활, , , ,"20,955",17,2,2012, , ,5,1***,일반상업, ,46110,목포시, , ,옥암동,목포시,전라남도
2009,84.67,집합,제1종근린생활, , , ,"18,842",17,2,2012, , ,5,1***,일반상업, ,46110,목포시, , ,옥암동,목포시,전라남도
2009,77.17,집합,제1종근린생활, , , ,"17,174",17,2,2012, , ,5,1***,일반상업, ,46110,목포시, , ,옥암동,목포시,전라남도
2009,46.65,집합,제1종근린생활, , , ,"10,382",17,2,2012, , ,5,1***,일반상업, ,46110,목포시, , ,옥암동,목포시,전라남도
2009,93.49,집합,제1종근린생활, , , ,"20,806",17,2,2012, , ,5,1***,일반상업, ,46110,목포시, , ,옥암동,목포시,전라남도
2009,102.48,집합,제1종근린생활, , , ,"22,807",17,2,2012, , ,5,1***,일반상업, ,46110,목포시, , ,옥암동,목포시,전라남도
2009,111.98,집합,제1종근린생활, , , ,"24,919",17,2,2012, , ,5,1***,일반상업, ,46110,목포시, , ,옥암동,목포시,전라남도
1990,26.92,집합,제1종근린생활, , , ,"3,000",21,2,2012, , ,1,7**,제2종일반주거, ,46110,목포시, , ,용해동,목포시,전라남도
1992,31.84,집합,판매, , , ,"3,000",21,2,2012, , , ,7**,제2종일반주거, ,46110,목포시, , ,상동,목포시,전라남도
1985,363.24,일반,제1종근린생활, , , ,"18,500",17,2,2012, , , ,3**,제1종일반주거,211,46110,목포시, , ,산정동,목포시,전라남도
2005,38.88,집합,제1종근린생활, , , ,"20,000",14,2,2012, , ,1,9**,준주거, ,46110,목포시, , ,용해동,목포시,전라남도
2005,38.88,집합,제1종근린생활, , , ,"20,000",14,2,2012, , ,1,9**,준주거, ,46110,목포시, , ,용해동,목포시,전라남도
1949,53.56,일반,제1종근린생활, , , ,"6,000",15,2,2012, , , ,*,일반상업,43,46110,목포시, , ,수강동1가,목포시,전라남도
1999,21.42,집합,판매, , , ,"4,200",1,2,2012, , ,1,1***,준주거, ,46110,목포시, , ,산정동,목포시,전라남도
2008,423.35,일반,제1종근린생활, , , ,"23,310",13,2,2012, , , ,7**,일반공업,278,46110,목포시, , ,연산동,목포시,전라남도
2001,30.81,집합,기타, , , ,"2,500",13,2,2012, , ,9,2**,제2종일반주거, ,46110,목포시, , ,산정동,목포시,전라남도
1997,327.8,일반,제1종근린생활, , , ,"37,000",1,2,2012, , , ,1***,제1종일반주거,595,46110,목포시, , ,산정동,목포시,전라남도
2006,21.35,집합,판매, , , ,"17,243",29,3,2012, , , ,8**,중심상업, ,46110,목포시, , ,상동,목포시,전라남도
2006,27.2,집합,판매, , , ,"27,458",29,3,2012, , ,11,8**,중심상업, ,46110,목포시, , ,상동,목포시,전라남도
2006,21.35,집합,판매, , , ,"17,243",29,3,2012, , , ,8**,중심상업, ,46110,목포시, , ,상동,목포시,전라남도
2003,183.9,일반,제2종근린생활, , , ,"33,000",27,3,2012, , , ,1***,준주거,360.1,46110,목포시, , ,옥암동,목포시,전라남도
2007,995.29,일반,제1종근린생활, , , ,"140,000",29,3,2012, , , ,1***,중심상업,464.1,46110,목포시, , ,상동,목포시,전라남도
2007,82.84,집합,제2종근린생활, , , ,"8,680",8,3,2012, , ,2,1***,중심상업, ,46110,목포시, , ,상동,목포시,전라남도
2002,181.71,일반,제2종근린생활, , , ,"33,200",27,3,2012, , , ,1***,일반상업,260.7,46110,목포시, , ,옥암동,목포시,전라남도
1990,272.18,일반,제2종근린생활, , , ,"21,500",29,3,2012, , , ,1***,제1종일반주거,177.2,46110,목포시, , ,산정동,목포시,전라남도
2000,423.6,일반,기타, , , ,"47,000",30,3,2012, , , ,1***,일반상업,331.2,46110,목포시, , ,옥암동,목포시,전라남도
1986,255.66,일반,숙박, , , ,"10,430",17,3,2012, , , ,9**,일반상업,146,46110,목포시, , ,용당동,목포시,전라남도
2008,30.24,집합,제1종근린생활, , , ,"15,000",2,3,2012, , ,1,1***,제3종일반주거, ,46110,목포시, , ,옥암동,목포시,전라남도
1986,664.28,일반,제2종근린생활, , , ,"40,000",5,3,2012, , , ,1**,일반상업,294,46110,목포시, , ,상동,목포시,전라남도
2008,39.06,집합,제1종근린생활, , , ,"17,000",27,3,2012, , ,1,1***,제3종일반주거, ,46110,목포시, , ,옥암동,목포시,전라남도
1996,743.94,일반,숙박, , , ,"65,000",30,3,2012, , , ,1***,제2종일반주거,162.3,46110,목포시, , ,용당동,목포시,전라남도
2004,157.5,일반,제1종근린생활, , , ,"20,000",15,3,2012, , , ,1***,제1종일반주거,165.3,46110,목포시, , ,산정동,목포시,전라남도
2002,199.45,일반,제1종근린생활, , , ,"22,500",15,3,2012, , , ,1***,제1종일반주거,267.7,46110,목포시, , ,산정동,목포시,전라남도
2003,40.5,집합,제2종근린생활, , , ,"5,500",22,3,2012, , ,2,9**,제2종일반주거, ,46110,목포시, , ,옥암동,목포시,전라남도
1977,685.82,일반,제1종근린생활, , , ,"25,000",21,3,2012, , , ,3**,제2종일반주거,300.6,46110,목포시, , ,동명동,목포시,전라남도
2002,17.59,집합,기타, , , ,"1,700",27,3,2012, , ,4,1***,제1종일반주거, ,46110,목포시, , ,용당동,목포시,전라남도
1984,17.65,집합,판매, , , ,"1,550",20,3,2012, , ,1,1***,제1종일반주거, ,46110,목포시, , ,용당동,목포시,전라남도
1984,17.65,집합,판매, , , ,"1,550",20,3,2012, , ,1,1***,제1종일반주거, ,46110,목포시, , ,용당동,목포시,전라남도
1984,17.65,집합,판매, , , ,"1,550",20,3,2012, , ,1,1***,제1종일반주거, ,46110,목포시, , ,용당동,목포시,전라남도
1984,17.65,집합,판매, , , ,"1,550",20,3,2012, , ,1,1***,제1종일반주거, ,46110,목포시, , ,용당동,목포시,전라남도
2001,439.05,일반,기타, , , ,"35,000",20,3,2012, , , ,1***,일반상업,154.2,46110,목포시, , ,산정동,목포시,전라남도
2009,614.08,일반,제1종근린생활, , , ,"70,000",6,3,2012, , , ,1***,제1종일반주거,309.7,46110,목포시, , ,옥암동,목포시,전라남도
1977,77.35,일반,제1종근린생활, , , ,"9,536",2,3,2012, , , ,1***,제2종일반주거,172.7,46110,목포시, , ,용당동,목포시,전라남도
1977,117.06,일반,제2종근린생활, , , ,"12,013",2,3,2012, , , ,1***,제2종일반주거,198.1,46110,목포시, , ,용당동,목포시,전라남도
2003,20.25,집합,제2종근린생활, , , ,"4,000",1,3,2012, , ,1,9**,제2종일반주거, ,46110,목포시, , ,옥암동,목포시,전라남도
2003,20.25,집합,제2종근린생활, , , ,"4,000",1,3,2012, , ,1,9**,제2종일반주거, ,46110,목포시, , ,옥암동,목포시,전라남도
1998,21.18,집합,제1종근린생활, , , ,"1,970",19,3,2012, , , ,1***,준주거, ,46110,목포시, , ,옥암동,목포시,전라남도
