buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
1996,433.09,일반,제2종근린생활, , , ,"45,750",30,1,2015, , , ,1***,일반상업,227.7,46110,목포시, , ,옥암동,목포시,전라남도
2009,377.7,일반,제2종근린생활, , , ,"128,000",30,1,2015, , , ,1***,준주거,595,46110,목포시, , ,상동,목포시,전라남도
2012,532.99,일반,기타, , , ,"84,000",19,1,2015, , , ,1***,준주거,393.6,46110,목포시, , ,옥암동,목포시,전라남도
1987,543.12,일반,제2종근린생활, , , ,"42,500",17,1,2015, , , ,1***,일반상업,192,46110,목포시, , ,산정동,목포시,전라남도
1960,45.29,일반,제2종근린생활, , , ,"3,500",25,1,2015, , , ,*,제1종일반주거,76,46110,목포시, , ,중동1가,목포시,전라남도
2013,283.06,집합,제1종근린생활, , , ,"43,000",28,1,2015, , ,1,1**,제2종일반주거, ,46110,목포시, , ,용해동,목포시,전라남도
2010,339.43,일반,제2종근린생활, , , ,"105,000",19,1,2015, , , ,1***,중심상업,425.6,46110,목포시, , ,상동,목포시,전라남도
1992,180.75,일반,제1종근린생활, , , ,"13,000",26,1,2015, , , ,1***,제1종일반주거,103.1,46110,목포시, , ,용당동,목포시,전라남도
1990,247.3,일반,숙박, , , ,"15,000",26,1,2015, , , ,3*,일반상업,129,46110,목포시, , ,산정동,목포시,전라남도
2002,1229.14,일반,숙박, , , ,"107,500",16,1,2015, , , ,1***,중심상업,346.9,46110,목포시, , ,상동,목포시,전라남도
1990,996.34,일반,업무, , , ,"40,000",21,1,2015, , , ,9**,일반상업,328,46110,목포시, , ,용당동,목포시,전라남도
1955,62.81,일반,제1종근린생활, , , ,"24,000",30,1,2015, , , ,2*,일반상업,32.4,46110,목포시,지분, ,죽동,목포시,전라남도
2006,1038.12,일반,기타, , , ,"49,775",23,1,2015, , , ,2*,제1종일반주거,211.67,46110,목포시,지분, ,상동,목포시,전라남도
1980,274.37,일반,제2종근린생활, , , ,"14,900",14,1,2015, , , ,1***,일반상업,109.8,46110,목포시, , ,용당동,목포시,전라남도
2013,30.81,집합,업무, , , ,"5,340",22,1,2015, , ,2,8**,중심상업, ,46110,목포시, , ,상동,목포시,전라남도
2013,30.81,집합,업무, , , ,"5,340",22,1,2015, , ,2,8**,중심상업, ,46110,목포시, , ,상동,목포시,전라남도
1988,154.12,일반,제1종근린생활, , , ,"4,000",23,1,2015, , , ,1***,제1종일반주거,66,46110,목포시,지분, ,산정동,목포시,전라남도
