buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
1990,1165.26,일반,제1종근린생활, , , ,"33,330",23,1,2014, , , ,5*,일반상업,271,46110,목포시, , ,호남동,목포시,전라남도
2000,112.84,집합,제1종근린생활, , , ,"7,000",25,1,2014, , ,1,5**,제2종일반주거, ,46110,목포시, , ,대양동,목포시,전라남도
2002,84.09,일반,제1종근린생활, , , ,"8,600",25,1,2014, , , ,1***,제1종일반주거,140.8,46110,목포시, , ,산정동,목포시,전라남도
1991,490.68,일반,제2종근린생활, , , ,"43,000",15,1,2014, , , ,1***,제2종일반주거,208,46110,목포시, , ,산정동,목포시,전라남도
2013,46.26,집합,제1종근린생활, , , ,"22,500",10,1,2014, , ,1,1***,제3종일반주거, ,46110,목포시, , ,옥암동,목포시,전라남도
1973,65.45,일반,제1종근린생활, , , ,"5,300",9,1,2014, , , ,1**,제2종일반주거,165,46110,목포시, , ,용당동,목포시,전라남도
1992,385.42,일반,제1종근린생활, , , ,"21,000",4,1,2014, , , ,1***,제1종일반주거,189.3,46110,목포시, , ,산정동,목포시,전라남도
2006,72.0,집합,제1종근린생활, , , ,"2,000",30,1,2014, , ,2,1***,제1종일반주거, ,46110,목포시, , ,용당동,목포시,전라남도
2007,436.38,일반,제1종근린생활, , , ,"35,000",3,1,2014, , , ,9**,준주거,214.6,46110,목포시, , ,상동,목포시,전라남도
1964,355.38,일반,제1종근린생활, , , ,"14,000",20,1,2014, , , ,*,일반상업,168.6,46110,목포시, , ,행복동2가,목포시,전라남도
1993,198.23,일반,제1종근린생활, , , ,"1,500",17,1,2014, , , ,*,일반상업,25.76,46110,목포시,지분, ,축복동1가,목포시,전라남도
1985,226.78,일반,제2종근린생활, , , ,"8,700",29,1,2014, , , ,*,일반상업,119,46110,목포시, , ,창평동,목포시,전라남도
1996,94.86,집합,제1종근린생활, , , ,"8,970",2,1,2014, , , ,9**,일반상업, ,46110,목포시, , ,상동,목포시,전라남도
