buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
2020,1146.77,집합,기타, , , ,"215,000",30,1,2021, , , ,1***,제3종일반주거, ,47111,포항시 남구, , ,오천읍 원리,포항시 남구,경상북도
2006,115.5,집합,제2종근린생활, , , ,"12,000",21,1,2021, , ,1,4**,제2종일반주거, ,47111,포항시 남구, , ,송도동,포항시 남구,경상북도
2006,115.5,집합,제2종근린생활, ,21.02.15,O,"12,000",21,1,2021, , ,1,4**,제2종일반주거, ,47111,포항시 남구, , ,송도동,포항시 남구,경상북도
2008,185.15,일반,제2종근린생활, , , ,"42,000",17,1,2021, , , ,9**,제2종일반주거,309,47111,포항시 남구, , ,오천읍 원리,포항시 남구,경상북도
1995,1166.51,일반,숙박, , , ,"130,000",28,1,2021, , , ,9**,일반상업,435,47111,포항시 남구, , ,대잠동,포항시 남구,경상북도
1989,1142.85,일반,숙박, , , ,"55,500",28,1,2021, , , ,9**,일반상업,420.5,47111,포항시 남구, , ,대잠동,포항시 남구,경상북도
2003,1194.72,일반,제1종근린생활, , , ,"236,000",11,1,2021, , , ,4**,제3종일반주거,399.6,47111,포항시 남구, , ,대잠동,포항시 남구,경상북도
2015,66.75,일반,제2종근린생활, , , ,"65,000",19,1,2021, , , ,2**,준주거,148,47111,포항시 남구, , ,송도동,포항시 남구,경상북도
2016,84.97,집합,제2종근린생활, , , ,"16,200",12,1,2021, , ,3,2**,준주거, ,47111,포항시 남구, , ,해도동,포항시 남구,경상북도
2015,59.64,집합,제1종근린생활, , , ,"21,000",15,1,2021, , ,1,5**,제2종일반주거, ,47111,포항시 남구, , ,효자동,포항시 남구,경상북도
1990,41.74,집합,제1종근린생활, , , ,"3,000",19,1,2021, , , ,7*,제2종일반주거, ,47111,포항시 남구, , ,오천읍 구정리,포항시 남구,경상북도
2018,68.47,집합,제1종근린생활, , , ,"24,620",12,1,2021, , ,1,4**,제2종일반주거, ,47111,포항시 남구, , ,대잠동,포항시 남구,경상북도
2017,38.37,집합,제1종근린생활, , , ,"13,000",8,1,2021, , ,1,3**,준주거, ,47111,포항시 남구, , ,연일읍 생지리,포항시 남구,경상북도
2018,28.8,집합,제1종근린생활, , , ,"25,000",4,1,2021, , ,1,6**,제2종일반주거, ,47111,포항시 남구, , ,효자동,포항시 남구,경상북도
1994,19.0,집합,제1종근린생활, , , ,"2,300",6,1,2021, , ,1,4**,일반상업, ,47111,포항시 남구, , ,동해면 약전리,포항시 남구,경상북도
1996,162.12,일반,제2종근린생활, , , ,"20,000",26,2,2021, , , ,1***,준공업,446,47111,포항시 남구, , ,청림동,포항시 남구,경상북도
1995,91.44,일반,업무, ,21.04.15,O,"12,900",16,2,2021, , , ,2**,준주거,279,47111,포항시 남구, , ,연일읍 오천리,포항시 남구,경상북도
2000,216.11,일반,기타, , , ,"15,000",16,2,2021, , , ,5**,일반상업,202.45,47111,포항시 남구,지분, ,상도동,포항시 남구,경상북도
1985,311.38,일반,숙박, , , ,"53,000",26,2,2021, , , ,4**,제2종일반주거,314.3,47111,포항시 남구, , ,해도동,포항시 남구,경상북도
 ,216.11,일반,기타, , , ,"15,000",16,2,2021, , , ,5**,일반상업,202.45,47111,포항시 남구,지분, ,상도동,포항시 남구,경상북도
2003,1639.42,일반,숙박, , , ,"200,000",9,2,2021, , , ,1**,일반상업,440.5,47111,포항시 남구, , ,해도동,포항시 남구,경상북도
2003,312.0,일반,제2종근린생활, , , ,"35,500",5,2,2021, , , ,3**,준공업,372,47111,포항시 남구, , ,대송면 제내리,포항시 남구,경상북도
2001,204.57,일반,제2종근린생활, , , ,"65,000",5,2,2021, , , ,8*,준공업,642,47111,포항시 남구, , ,연일읍 오천리,포항시 남구,경상북도
1993,19.2,집합,제1종근린생활, , , ,"3,200",7,2,2021, , , ,3**,준주거, ,47111,포항시 남구, , ,연일읍 생지리,포항시 남구,경상북도
1993,19.2,집합,제1종근린생활, , , ,"3,200",7,2,2021, , , ,3**,준주거, ,47111,포항시 남구, , ,연일읍 생지리,포항시 남구,경상북도
1993,19.2,집합,제1종근린생활, , , ,"3,200",7,2,2021, , , ,3**,준주거, ,47111,포항시 남구, , ,연일읍 생지리,포항시 남구,경상북도
1993,19.68,집합,제1종근린생활, , , ,"3,300",7,2,2021, , , ,3**,준주거, ,47111,포항시 남구, , ,연일읍 생지리,포항시 남구,경상북도
1993,46.56,집합,제1종근린생활, , , ,"7,800",7,2,2021, , , ,3**,준주거, ,47111,포항시 남구, , ,연일읍 생지리,포항시 남구,경상북도
1993,8.4,집합,제1종근린생활, , , ,"1,400",7,2,2021, , , ,3**,준주거, ,47111,포항시 남구, , ,연일읍 생지리,포항시 남구,경상북도
1993,8.4,집합,제1종근린생활, , , ,"1,400",7,2,2021, , , ,3**,준주거, ,47111,포항시 남구, , ,연일읍 생지리,포항시 남구,경상북도
1999,27.43,집합,제2종근린생활, , , ,"18,000",8,2,2021, , ,1,2**,제2종일반주거, ,47111,포항시 남구, , ,효자동,포항시 남구,경상북도
2014,42.75,집합,제2종근린생활, , , ,"19,000",1,2,2021, , ,1,4**,자연녹지, ,47111,포항시 남구, , ,대잠동,포항시 남구,경상북도
2002,95.0,일반,제1종근린생활, , , ,"8,001",16,2,2021, , , ,8*,제2종일반주거,206,47111,포항시 남구, , ,구룡포읍 병포리,포항시 남구,경상북도
2020,997.98,집합,기타, , , ,"234,000",5,2,2021, , ,4,1***,제3종일반주거, ,47111,포항시 남구, , ,오천읍 원리,포항시 남구,경상북도
1999,112.52,일반,제1종근린생활, , , ,"6,900",19,2,2021, , , ,*,제2종일반주거,102,47111,포항시 남구, , ,청림동,포항시 남구,경상북도
2001,38.7,집합,제2종근린생활, , , ,"16,000",2,2,2021, , ,1,1**,제2종일반주거, ,47111,포항시 남구, , ,오천읍 문덕리,포항시 남구,경상북도
2015,105.86,집합,제2종근린생활, , , ,"12,000",15,2,2021, , ,2,9*,일반상업, ,47111,포항시 남구, , ,해도동,포항시 남구,경상북도
1996,18.8,집합,제1종근린생활, , , ,"3,700",9,2,2021, , ,1,1***,제2종일반주거, ,47111,포항시 남구, , ,오천읍 문덕리,포항시 남구,경상북도
