buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
1991,21.6,집합,제1종근린생활,개인, , ,"1,425",31,1,2024,직거래, , ,330-15,제2종일반주거, ,47111,포항시 남구, ,개인,오천읍 용덕리,포항시 남구,경상북도
1991,18.0,집합,제1종근린생활,개인, , ,"1,425",31,1,2024,직거래, , ,330-15,제2종일반주거, ,47111,포항시 남구, ,개인,오천읍 용덕리,포항시 남구,경상북도
1998,743.94,일반,제2종근린생활,개인, , ,"28,600",2,1,2024,중개거래,경북 포항남구, ,1***,준공업,304.2,47111,포항시 남구, ,개인,청림동,포항시 남구,경상북도
2011,487.2,일반,제2종근린생활,개인, , ,"95,000",26,1,2024,중개거래,경북 포항북구, ,8*,일반상업,496,47111,포항시 남구, ,개인,해도동,포항시 남구,경상북도
1994,102.09,집합,교육연구,개인, , ,"3,500",26,1,2024,중개거래,경북 포항남구,2,301-25,제2종일반주거, ,47111,포항시 남구, ,개인,동해면 약전리,포항시 남구,경상북도
1994,120.0,집합,제2종근린생활,개인, , ,"4,000",26,1,2024,중개거래,경북 포항남구,2,301-25,제2종일반주거, ,47111,포항시 남구, ,개인,동해면 약전리,포항시 남구,경상북도
2006,142.55,집합,제2종근린생활,법인, , ,"14,000",15,1,2024,직거래, ,1,474-8,제2종일반주거, ,47111,포항시 남구, ,법인,송도동,포항시 남구,경상북도
2011,568.98,일반,제2종근린생활,개인, , ,"72,000",8,1,2024,중개거래,"경북 포항시남구, 경북 포항시북구", ,3**,제1종일반주거,974.4,47111,포항시 남구, ,개인,오천읍 문덕리,포항시 남구,경상북도
1993,34.91,집합,제1종근린생활,개인, , ,"7,400",2,1,2024,직거래, ,1,623-20,제2종일반주거, ,47111,포항시 남구, ,법인,상도동,포항시 남구,경상북도
1989,924.09,일반,제1종근린생활,개인, , ,"58,000",11,1,2024,중개거래,경북 포항남구, ,9**,일반상업,314,47111,포항시 남구, ,개인,대잠동,포항시 남구,경상북도
