buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
1992,149.72,일반,제1종근린생활,개인, , ,"14,700",15,1,2025,중개거래,경북 포항시 남구, ,3*,제2종일반주거,127.9,47111,포항시 남구, ,개인,해도동,포항시 남구,경상북도
2020,37.24,집합,제1종근린생활,개인, , ,"26,000",20,1,2025,중개거래,경북 포항시 남구,1,1085,제3종일반주거, ,47111,포항시 남구, ,법인,오천읍 원리,포항시 남구,경상북도
2015,163.66,일반,제1종근린생활,개인, , ,"150,000",18,1,2025,직거래, , ,5**,자연녹지,505,47111,포항시 남구, ,개인,이동,포항시 남구,경상북도
1994,329.53,일반,제2종근린생활,개인, , ,"42,000",31,1,2025,직거래, , ,2*,제2종일반주거,207,47111,포항시 남구, ,개인,오천읍 문덕리,포항시 남구,경상북도
2008,737.4,일반,제2종근린생활,법인, , ,"79,000",26,1,2025,중개거래,경북 포항시 남구, ,4**,제2종일반주거,438.6,47111,포항시 남구, ,개인,대잠동,포항시 남구,경상북도
1990,199.71,일반,제1종근린생활,개인, , ,"16,300",20,1,2025,중개거래,경북 포항시 북구, ,9*,제2종일반주거,199.3,47111,포항시 남구, ,개인,해도동,포항시 남구,경상북도
1996,48.68,집합,제1종근린생활,개인, , ,"3,000",14,1,2025,중개거래,경북 포항시 남구,1,90-17,제2종일반주거, ,47111,포항시 남구, ,개인,해도동,포항시 남구,경상북도
1900,325.82,일반,제1종근린생활,법인,25.07.03,O,"698,700",20,1,2025,중개거래,경북 포항시 남구, ,9**,준주거,2420,47111,포항시 남구, ,법인,지곡동,포항시 남구,경상북도
2002,329.66,일반,제2종근린생활,개인, , ,"55,000",13,1,2025,직거래, , ,5**,제2종일반주거,713.3,47111,포항시 남구, ,개인,해도동,포항시 남구,경상북도
2016,58.57,집합,제1종근린생활,개인, , ,"25,000",24,2,2025,직거래, , ,1078,제3종일반주거, ,47111,포항시 남구, ,법인,오천읍 원리,포항시 남구,경상북도
2015,224.64,일반,제2종근린생활,개인, , ,"42,000",26,2,2025,직거래, , ,6*,자연녹지,1529,47111,포항시 남구, ,개인,대송면 대각리,포항시 남구,경상북도
1995,196.42,일반,제1종근린생활,개인, , ,"18,000",22,2,2025,직거래, , ,7**,준주거,134,47111,포항시 남구, ,개인,동해면 도구리,포항시 남구,경상북도
1997,94.88,일반,제1종근린생활,개인, , ,"14,000",27,2,2025,직거래, , ,5**,준공업,151,47111,포항시 남구, ,개인,장흥동,포항시 남구,경상북도
2006,188.04,집합,교육연구,개인, , ,"30,000",19,2,2025,중개거래,경북 포항시 남구,4,653-4,제2종일반주거, ,47111,포항시 남구, ,개인,이동,포항시 남구,경상북도
1994,18.31,집합,제1종근린생활,개인, , ,"2,300",20,2,2025,직거래, ,1,403-8,일반상업, ,47111,포항시 남구, ,개인,동해면 약전리,포항시 남구,경상북도
2006,188.04,집합,교육연구,개인,25.02.21,O,"30,000",19,2,2025,중개거래,경북 포항시 남구,4,653-4,제2종일반주거, ,47111,포항시 남구, ,개인,이동,포항시 남구,경상북도
1990,23.4,집합,제1종근린생활,개인, , ,"11,000",20,2,2025,중개거래,경북 포항시 남구, ,436-3,일반상업, ,47111,포항시 남구, ,개인,동해면 약전리,포항시 남구,경상북도
2018,278.94,일반,제2종근린생활,개인, , ,"51,077",28,3,2025,중개거래,경북 포항시 북구, ,6**,준주거,447,47111,포항시 남구, ,개인,연일읍 오천리,포항시 남구,경상북도
2018,40.0,집합,제1종근린생활,개인, , ,"24,000",11,3,2025,직거래, ,1,603-4,제2종일반주거, ,47111,포항시 남구, ,개인,효자동,포항시 남구,경상북도
2018,278.94,일반,제2종근린생활,개인,25.04.22,O,"52,777",28,3,2025,중개거래,경북 포항시 북구, ,6**,준주거,447,47111,포항시 남구, ,개인,연일읍 오천리,포항시 남구,경상북도
1965,60.42,일반,제1종근린생활,개인,25.06.27,O,"67,900",27,3,2025,중개거래,경북 포항시 남구, ,2**,일반상업,320,47111,포항시 남구, ,개인,송도동,포항시 남구,경상북도
