buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
2008,30.42,집합,제1종근린생활, , , ,"21,000",27,1,2011, , ,1,8**,제3종일반주거, ,47111,포항시 남구, , ,오천읍 원리,포항시 남구,경상북도
2008,30.42,집합,제1종근린생활, , , ,"18,000",27,1,2011, , ,1,8**,제3종일반주거, ,47111,포항시 남구, , ,오천읍 원리,포항시 남구,경상북도
2004,96.16,일반,제2종근린생활, , , ,"15,500",20,1,2011, , , ,8**,일반상업,65,47111,포항시 남구, , ,오천읍 세계리,포항시 남구,경상북도
1989,186.11,일반,제1종근린생활, , , ,"17,300",13,1,2011, , , ,*,제2종일반주거,172.6,47111,포항시 남구, , ,상도동,포항시 남구,경상북도
1999,19.8,집합,제1종근린생활, , , ,"5,200",24,1,2011, , , ,2**,제1종일반주거, ,47111,포항시 남구, , ,효자동,포항시 남구,경상북도
1989,572.78,일반,제2종근린생활, , , ,"46,000",20,1,2011, , , ,1**,제2종일반주거,231.3,47111,포항시 남구, , ,대도동,포항시 남구,경상북도
2002,1099.5,일반,숙박, , , ,"140,000",19,1,2011, , , ,5**,일반상업,647,47111,포항시 남구, , ,상도동,포항시 남구,경상북도
2007,499.28,일반,제1종근린생활, , , ,"67,000",14,1,2011, , , ,1***,준주거,102.88,47111,포항시 남구, , ,대잠동,포항시 남구,경상북도
2001,80.83,집합,제1종근린생활, , , ,"8,400",31,1,2011, , , ,4**,제3종일반주거, ,47111,포항시 남구, , ,대잠동,포항시 남구,경상북도
2010,694.77,일반,제2종근린생활, , , ,"60,500",23,1,2011, , , ,7*,제2종일반주거,458,47111,포항시 남구, , ,인덕동,포항시 남구,경상북도
2004,99.4,일반,제1종근린생활, , , ,"12,000",18,1,2011, , , ,*,준주거,156,47111,포항시 남구, , ,연일읍 동문리,포항시 남구,경상북도
2010,549.31,일반,제2종근린생활, , , ,"54,700",19,1,2011, , , ,9**,제2종일반주거,240.9,47111,포항시 남구, , ,오천읍 원리,포항시 남구,경상북도
2005,790.2,일반,제2종근린생활, , , ,"83,000",26,1,2011, , , ,9**,제2종일반주거,336.9,47111,포항시 남구, , ,대잠동,포항시 남구,경상북도
2006,75.87,집합,제1종근린생활, , , ,"8,500",24,1,2011, , ,3,9**,제2종일반주거, ,47111,포항시 남구, , ,대잠동,포항시 남구,경상북도
2007,47.15,집합,제2종근린생활, , , ,"10,655",25,1,2011, , ,1,1**,제2종일반주거, ,47111,포항시 남구, , ,오천읍 문덕리,포항시 남구,경상북도
1988,17.5,집합,제1종근린생활, , , ,"3,000",21,1,2011, , , ,3*,제2종일반주거, ,47111,포항시 남구,지분, ,오천읍 구정리,포항시 남구,경상북도
1988,17.5,집합,제1종근린생활, , , ,"3,000",21,1,2011, , , ,3*,제2종일반주거, ,47111,포항시 남구, , ,오천읍 구정리,포항시 남구,경상북도
2007,822.36,일반,제2종근린생활, , , ,"111,000",10,1,2011, , , ,9**,제2종일반주거,374.4,47111,포항시 남구, , ,대잠동,포항시 남구,경상북도
1992,25.72,집합,제1종근린생활, , , ,"2,600",18,1,2011, , ,1,3**,제2종일반주거, ,47111,포항시 남구, , ,오천읍 용덕리,포항시 남구,경상북도
1988,17.0,집합,제1종근린생활, , , ,"2,750",17,1,2011, , , ,3*,제2종일반주거, ,47111,포항시 남구, , ,오천읍 구정리,포항시 남구,경상북도
2008,546.68,일반,제2종근린생활, , , ,"56,500",11,1,2011, , , ,*,제2종일반주거,264.4,47111,포항시 남구, , ,해도동,포항시 남구,경상북도
1995,130.6,일반,제1종근린생활, , , ,"10,000",14,1,2011, , , ,1***,준공업,218.4,47111,포항시 남구, , ,청림동,포항시 남구,경상북도
2001,220.96,일반,제2종근린생활, , , ,"39,000",21,2,2011, , , ,6**,제1종일반주거,237.4,47111,포항시 남구, , ,이동,포항시 남구,경상북도
1988,79.7,일반,제1종근린생활, , , ,"16,000",10,2,2011, , , ,2**,준주거,149,47111,포항시 남구, , ,연일읍 생지리,포항시 남구,경상북도
1991,1139.36,일반,제2종근린생활, , , ,"43,000",9,2,2011, , , ,6**,준주거,193,47111,포항시 남구, , ,대송면 제내리,포항시 남구,경상북도
2000,60.0,집합,교육연구, , , ,"7,000",23,2,2011, , ,2,4**,제3종일반주거, ,47111,포항시 남구, , ,대잠동,포항시 남구,경상북도
2004,452.42,일반,제2종근린생활, , , ,"80,000",1,2,2011, , , ,4**,제3종일반주거,179.6,47111,포항시 남구,지분, ,대잠동,포항시 남구,경상북도
2004,452.42,일반,제2종근린생활, , , ,"80,000",1,2,2011, , , ,4**,제3종일반주거,179.6,47111,포항시 남구,지분, ,대잠동,포항시 남구,경상북도
2007,98.51,집합,제1종근린생활, , , ,"30,000",28,2,2011, , ,1,6**,일반상업, ,47111,포항시 남구, , ,상도동,포항시 남구,경상북도
2007,98.22,집합,제1종근린생활, , , ,"18,000",28,2,2011, , ,1,6**,일반상업, ,47111,포항시 남구, , ,상도동,포항시 남구,경상북도
2007,275.92,집합,제1종근린생활, , , ,"35,000",28,2,2011, , ,2,6**,일반상업, ,47111,포항시 남구, , ,상도동,포항시 남구,경상북도
2007,275.92,집합,제1종근린생활, , , ,"32,600",28,2,2011, , ,3,6**,일반상업, ,47111,포항시 남구, , ,상도동,포항시 남구,경상북도
2007,275.92,집합,제1종근린생활, , , ,"32,600",28,2,2011, , ,4,6**,일반상업, ,47111,포항시 남구, , ,상도동,포항시 남구,경상북도
2007,273.47,집합,제1종근린생활, , , ,"31,000",28,2,2011, , ,5,6**,일반상업, ,47111,포항시 남구, , ,상도동,포항시 남구,경상북도
2007,273.47,집합,제1종근린생활, , , ,"30,000",28,2,2011, , ,6,6**,일반상업, ,47111,포항시 남구, , ,상도동,포항시 남구,경상북도
2007,273.47,집합,제2종근린생활, , , ,"30,000",28,2,2011, , ,7,6**,일반상업, ,47111,포항시 남구, , ,상도동,포항시 남구,경상북도
2007,152.97,집합,제1종근린생활, , , ,"15,300",28,2,2011, , , ,6**,일반상업, ,47111,포항시 남구, , ,상도동,포항시 남구,경상북도
2007,15.66,집합,판매, , , ,"15,000",25,2,2011, , , ,5**,일반상업, ,47111,포항시 남구, , ,상도동,포항시 남구,경상북도
2005,33.75,집합,제2종근린생활, , , ,"4,800",11,2,2011, , , ,9**,제3종일반주거, ,47111,포항시 남구, , ,대잠동,포항시 남구,경상북도
1987,36.26,집합,판매, , , ,"6,500",23,2,2011, , ,1,3**,준주거, ,47111,포항시 남구, , ,연일읍 동문리,포항시 남구,경상북도
1995,45.88,집합,제1종근린생활, , , ,"6,000",22,2,2011, , ,1,5*,준주거, ,47111,포항시 남구, , ,대도동,포항시 남구,경상북도
1988,567.3,일반,숙박, , , ,"42,000",18,2,2011, , , ,6*,제2종일반주거,477.8,47111,포항시 남구, , ,해도동,포항시 남구,경상북도
1989,131.74,일반,제1종근린생활, , , ,"7,500",11,2,2011, , , ,3**,제2종일반주거,126,47111,포항시 남구, , ,오천읍 용덕리,포항시 남구,경상북도
1995,34.96,집합,제1종근린생활, , , ,"3,700",8,2,2011, , ,1,4**,제2종일반주거, ,47111,포항시 남구, , ,송도동,포항시 남구,경상북도
1998,534.6,일반,제2종근린생활, , , ,"41,000",21,3,2011, , , ,1**,제2종일반주거,203,47111,포항시 남구, , ,대도동,포항시 남구,경상북도
2008,297.18,일반,제2종근린생활, , , ,"68,000",16,3,2011, , , ,9**,제1종일반주거,885.7,47111,포항시 남구, , ,오천읍 원리,포항시 남구,경상북도
1999,20.52,집합,제2종근린생활, , , ,"5,500",24,3,2011, , ,1,2**,제1종일반주거, ,47111,포항시 남구, , ,효자동,포항시 남구,경상북도
