buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
1991,633.72,일반,제1종근린생활, , , ,"56,000",10,1,2020, , , ,4**,준주거,290.2,47111,포항시 남구, , ,해도동,포항시 남구,경상북도
1999,119.06,일반,제1종근린생활, , , ,"22,500",14,1,2020, , , ,*,제2종일반주거,209.3,47111,포항시 남구, , ,대도동,포항시 남구,경상북도
2018,675.16,일반,제1종근린생활, , , ,"102,000",16,1,2020, , , ,1**,제2종일반주거,350.0,47111,포항시 남구, , ,대도동,포항시 남구,경상북도
1990,1813.32,일반,제2종근린생활, , , ,"57,538",22,1,2020, , , ,4*,일반상업,303.8,47111,포항시 남구,지분, ,해도동,포항시 남구,경상북도
2002,168.0,일반,제2종근린생활, , , ,"20,000",7,1,2020, , , ,2**,제2종일반주거,283.6,47111,포항시 남구, , ,오천읍 문덕리,포항시 남구,경상북도
2006,1145.42,집합,숙박, , , ,"135,000",5,2,2020, , ,5,9**,일반상업, ,47111,포항시 남구, , ,구룡포읍 구룡포리,포항시 남구,경상북도
2009,122.85,일반,제2종근린생활, ,20.05.07,O,"46,000",24,2,2020, , , ,5**,제2종일반주거,207.5,47111,포항시 남구, , ,효자동,포항시 남구,경상북도
2007,28.17,집합,판매, , , ,"16,700",28,2,2020, , ,60,5**,일반상업, ,47111,포항시 남구, , ,상도동,포항시 남구,경상북도
2019,88.23,집합,제2종근린생활, , , ,"16,500",20,2,2020, , ,2,6**,일반상업, ,47111,포항시 남구, , ,상도동,포항시 남구,경상북도
2004,282.72,일반,제1종근린생활, , , ,"125,000",7,2,2020, , , ,9**,일반상업,90,47111,포항시 남구, , ,구룡포읍 구룡포리,포항시 남구,경상북도
2007,18.4,집합,판매, , , ,"35,000",14,2,2020, , ,10,5**,일반상업, ,47111,포항시 남구, , ,상도동,포항시 남구,경상북도
2007,19.55,집합,판매, , , ,"35,000",14,2,2020, , ,10,5**,일반상업, ,47111,포항시 남구, , ,상도동,포항시 남구,경상북도
1994,950.4,일반,제2종근린생활, , , ,"70,000",13,2,2020, , , ,1**,일반상업,341.2,47111,포항시 남구, , ,해도동,포항시 남구,경상북도
 ,650.9,일반,제1종근린생활, , , ,"108,000",1,2,2020, , , ,3*,제2종일반주거,560,47111,포항시 남구, , ,오천읍 구정리,포항시 남구,경상북도
1985,31.62,집합,제1종근린생활, , , ,"4,750",19,2,2020, , ,1,4**,제2종일반주거, ,47111,포항시 남구, , ,해도동,포항시 남구,경상북도
2011,123.12,일반,제2종근린생활, , , ,"36,000",7,2,2020, , , ,9**,제2종일반주거,281.6,47111,포항시 남구, , ,대잠동,포항시 남구,경상북도
1992,574.55,일반,제2종근린생활, , , ,"15,000",10,2,2020, , , ,4**,자연녹지,697.5,47111,포항시 남구,지분, ,구룡포읍 병포리,포항시 남구,경상북도
2017,37.32,일반,제2종근린생활, , , ,"5,200",6,2,2020, , , ,8*,계획관리,73,47111,포항시 남구, , ,구룡포읍 석병리,포항시 남구,경상북도
1990,16.47,집합,판매, , , ,"1,000",5,2,2020, , , ,1**,제2종일반주거, ,47111,포항시 남구, , ,대도동,포항시 남구,경상북도
2015,171.49,일반,제2종근린생활, ,20.04.28,O,"115,000",21,3,2020, , , ,6**,제2종일반주거,286.1,47111,포항시 남구, , ,효자동,포항시 남구,경상북도
1994,135.35,일반,제2종근린생활, , , ,"25,000",20,3,2020, , , ,3**,자연녹지,253,47111,포항시 남구, , ,동해면 입암리,포항시 남구,경상북도
2012,196.9,일반,제2종근린생활, , , ,"85,000",30,3,2020, , , ,5**,제2종일반주거,330.6,47111,포항시 남구, , ,효자동,포항시 남구,경상북도
1994,135.35,일반,제2종근린생활, ,20.04.16,O,"23,400",20,3,2020, , , ,3**,자연녹지,253,47111,포항시 남구, , ,동해면 입암리,포항시 남구,경상북도
1994,194.02,일반,제1종근린생활, , , ,"100,000",7,3,2020, , , ,5**,일반상업,448.5,47111,포항시 남구, , ,상도동,포항시 남구,경상북도
1986,257.09,일반,제2종근린생활, , , ,"97,000",13,3,2020, , , ,2**,일반상업,497.2,47111,포항시 남구, , ,해도동,포항시 남구,경상북도
2010,1377.99,일반,기타, , , ,"170,000",30,3,2020, , , ,3*,계획관리,8112,47111,포항시 남구, , ,장기면 계원리,포항시 남구,경상북도
2015,147.0,일반,제2종근린생활, , , ,"22,564",16,3,2020, , , ,4**,자연녹지,570,47111,포항시 남구, , ,대송면 장동리,포항시 남구,경상북도
1996,293.4,일반,제2종근린생활, , , ,"75,000",23,3,2020, , , ,6**,일반상업,439.8,47111,포항시 남구, , ,상도동,포항시 남구,경상북도
2010,161.09,일반,기타, , , ,"58,000",12,3,2020, , , ,5**,제2종일반주거,220.45,47111,포항시 남구,지분, ,효자동,포항시 남구,경상북도
2010,161.09,일반,기타, , , ,"63,000",12,3,2020, , , ,5**,제2종일반주거,220.45,47111,포항시 남구,지분, ,효자동,포항시 남구,경상북도
2007,39.98,집합,판매, , , ,"28,000",2,3,2020, , ,60,5**,일반상업, ,47111,포항시 남구, , ,상도동,포항시 남구,경상북도
2010,139.92,일반,제1종근린생활, , , ,"60,000",9,3,2020, , , ,9**,제2종일반주거,236.3,47111,포항시 남구, , ,대잠동,포항시 남구,경상북도
1992,15.12,집합,제1종근린생활, , , ,"1,200",3,3,2020, , , ,3**,제2종일반주거, ,47111,포항시 남구, , ,오천읍 용덕리,포항시 남구,경상북도
1996,18.5,집합,제2종근린생활, , , ,"2,000",4,3,2020, , ,1,3**,제2종일반주거, ,47111,포항시 남구, , ,오천읍 문덕리,포항시 남구,경상북도
1996,18.5,집합,제2종근린생활, , , ,"2,000",4,3,2020, , ,1,3**,제2종일반주거, ,47111,포항시 남구, , ,오천읍 문덕리,포항시 남구,경상북도
1996,18.5,집합,제2종근린생활, , , ,"2,000",4,3,2020, , ,1,3**,제2종일반주거, ,47111,포항시 남구, , ,오천읍 문덕리,포항시 남구,경상북도
1996,18.5,집합,제2종근린생활, , , ,"2,000",4,3,2020, , ,1,3**,제2종일반주거, ,47111,포항시 남구, , ,오천읍 문덕리,포항시 남구,경상북도
2006,1465.31,일반,제2종근린생활, , , ,"207,000",21,4,2020, , , ,1***,준주거,405.2,47111,포항시 남구, , ,대잠동,포항시 남구,경상북도
2018,33.15,집합,제2종근린생활, , , ,"35,000",30,4,2020, , ,31,1***,제3종일반주거, ,47111,포항시 남구, , ,대잠동,포항시 남구,경상북도
1994,28.5,집합,제1종근린생활, , , ,"8,000",17,4,2020, , ,1,8**,일반상업, ,47111,포항시 남구, , ,오천읍 세계리,포항시 남구,경상북도
2002,375.12,일반,제1종근린생활, , , ,"55,000",20,4,2020, , , ,9**,제2종일반주거,211.1,47111,포항시 남구, , ,대잠동,포항시 남구,경상북도
1986,21.29,집합,판매, , , ,"1,500",29,4,2020, , , ,5**,일반상업, ,47111,포항시 남구, , ,청림동,포항시 남구,경상북도
1986,21.29,집합,판매, , , ,"1,500",29,4,2020, , , ,5**,일반상업, ,47111,포항시 남구, , ,청림동,포항시 남구,경상북도
2016,396.07,일반,제2종근린생활, ,20.04.28,O,"75,000",3,4,2020, , , ,6**,준주거,168.5,47111,포항시 남구, , ,대도동,포항시 남구,경상북도
2014,431.25,일반,제2종근린생활, , , ,"100,000",3,4,2020, , , ,9**,제2종일반주거,241.1,47111,포항시 남구, , ,대잠동,포항시 남구,경상북도
2003,1574.42,일반,숙박, , , ,"180,000",16,4,2020, , , ,1**,일반상업,321.8,47111,포항시 남구, , ,해도동,포항시 남구,경상북도
1991,702.24,일반,제2종근린생활, , , ,"600,000",6,4,2020, , , ,5**,일반상업,1347.4,47111,포항시 남구, , ,상도동,포항시 남구,경상북도
2011,272.3,일반,제2종근린생활, , , ,"160,000",8,4,2020, , , ,1**,일반상업,832.7,47111,포항시 남구, , ,해도동,포항시 남구,경상북도
2015,80.19,집합,제1종근린생활, , , ,"27,000",15,4,2020, , ,1,3*,일반상업, ,47111,포항시 남구, , ,해도동,포항시 남구,경상북도
2003,88.5,일반,제2종근린생활, , , ,"36,000",6,4,2020, , , ,1**,제2종일반주거,241.7,47111,포항시 남구, , ,대도동,포항시 남구,경상북도
1986,15.17,집합,판매, , , ,425,16,4,2020, , , ,5**,일반상업, ,47111,포항시 남구, , ,청림동,포항시 남구,경상북도
1986,15.17,집합,판매, , , ,425,16,4,2020, , , ,5**,일반상업, ,47111,포항시 남구, , ,청림동,포항시 남구,경상북도
2016,59.0,일반,제1종근린생활, , , ,"11,000",18,4,2020, , , ,3**,준주거,93,47111,포항시 남구, , ,오천읍 용덕리,포항시 남구,경상북도
2002,865.17,일반,제1종근린생활, , , ,"89,000",7,4,2020, , , ,9*,일반상업,360.8,47111,포항시 남구, , ,해도동,포항시 남구,경상북도
2014,81.13,집합,업무, , , ,"13,000",4,4,2020, , ,2,6**,일반상업, ,47111,포항시 남구, , ,상도동,포항시 남구,경상북도
1995,9.66,집합,제1종근린생활, , , ,"1,000",3,4,2020, , , ,3**,제2종일반주거, ,47111,포항시 남구, , ,오천읍 용덕리,포항시 남구,경상북도
1988,525.82,일반,숙박, , , ,"164,350",14,5,2020, , , ,7**,계획관리,1424,47111,포항시 남구, , ,호미곶면 강사리,포항시 남구,경상북도
2013,168.36,일반,제2종근린생활, , , ,"113,750",12,5,2020, , , ,5**,제2종일반주거,281.4,47111,포항시 남구, , ,효자동,포항시 남구,경상북도
1996,98.1,일반,제2종근린생활, , , ,"24,500",7,5,2020, , , ,1***,준공업,511.5,47111,포항시 남구, , ,청림동,포항시 남구,경상북도
1988,148.47,집합,기타, , , ,"16,000",29,5,2020, , ,2,1**,준주거, ,47111,포항시 남구, , ,연일읍 오천리,포항시 남구,경상북도
2019,119.1,집합,제1종근린생활, , , ,"25,000",1,5,2020, , ,2,6**,준주거, ,47111,포항시 남구, , ,동해면 도구리,포항시 남구,경상북도
2019,88.23,집합,제2종근린생활, , , ,"13,000",17,5,2020, , ,2,6**,일반상업, ,47111,포항시 남구, , ,상도동,포항시 남구,경상북도
2018,165.5,집합,제1종근린생활, , , ,"37,000",13,5,2020, , , ,6**,제2종일반주거, ,47111,포항시 남구, , ,효자동,포항시 남구,경상북도
1991,515.05,일반,제2종근린생활, , , ,"46,600",12,5,2020, , , ,3**,제2종일반주거,434,47111,포항시 남구, , ,상도동,포항시 남구,경상북도
1992,56.16,집합,제1종근린생활, , , ,"6,000",9,5,2020, , ,1,3**,준주거, ,47111,포항시 남구, , ,연일읍 동문리,포항시 남구,경상북도
1994,27.82,집합,제1종근린생활, , , ,"7,800",8,5,2020, , ,1,8**,일반상업, ,47111,포항시 남구, , ,오천읍 세계리,포항시 남구,경상북도
1999,19.98,집합,제1종근린생활, , , ,"15,200",6,5,2020, , ,1,2**,제2종일반주거, ,47111,포항시 남구, , ,효자동,포항시 남구,경상북도
1994,21.36,집합,제1종근린생활, , , ,"3,800",7,5,2020, , ,1,1**,제2종일반주거, ,47111,포항시 남구, , ,대도동,포항시 남구,경상북도
2009,122.85,일반,제2종근린생활, , , ,"46,000",7,5,2020, , , ,5**,제2종일반주거,207.5,47111,포항시 남구, , ,효자동,포항시 남구,경상북도
2006,35.1,집합,제1종근린생활, , , ,"18,000",26,6,2020, , ,1,9**,제2종일반주거, ,47111,포항시 남구, , ,대잠동,포항시 남구,경상북도
2005,130.5,일반,제2종근린생활, , , ,"83,000",19,6,2020, , , ,4*,자연녹지,769,47111,포항시 남구, , ,이동,포항시 남구,경상북도
2014,221.65,일반,제2종근린생활, , , ,"57,500",27,6,2020, , , ,5**,제2종일반주거,191.9,47111,포항시 남구, , ,효자동,포항시 남구,경상북도
1985,486.94,일반,제1종근린생활, , , ,"31,000",8,6,2020, , , ,2*,제2종일반주거,436,47111,포항시 남구, , ,해도동,포항시 남구,경상북도
1989,860.11,일반,교육연구, , , ,"48,000",14,6,2020, , , ,5**,일반상업,249.5,47111,포항시 남구, , ,상도동,포항시 남구,경상북도
2002,93.02,일반,제1종근린생활, , , ,"26,000",18,6,2020, , , ,1**,제2종일반주거,182,47111,포항시 남구, , ,효자동,포항시 남구,경상북도
1988,18.5,집합,제1종근린생활, , , ,"4,600",18,6,2020, , , ,3*,제2종일반주거, ,47111,포항시 남구, , ,오천읍 구정리,포항시 남구,경상북도
2013,81.54,집합,제2종근린생활, , , ,"9,800",2,6,2020, , ,2,1*,일반상업, ,47111,포항시 남구, , ,대도동,포항시 남구,경상북도
1984,26.25,집합,제1종근린생활, , , ,"1,800",22,6,2020, , , ,8**,일반상업, ,47111,포항시 남구, , ,오천읍 세계리,포항시 남구,경상북도
2018,46.34,집합,제1종근린생활, , , ,"30,500",12,6,2020, , ,1,6**,제2종일반주거, ,47111,포항시 남구, , ,효자동,포항시 남구,경상북도
