buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
2002,95.0,일반,제1종근린생활, , , ,"8,500",31,1,2023,직거래, , ,8*,제2종일반주거,206,47111,포항시 남구, , ,구룡포읍 병포리,포항시 남구,경상북도
1995,668.3,일반,제2종근린생활, , , ,"79,000",31,1,2023,중개거래,경북 포항남구, ,6**,일반상업,367.1,47111,포항시 남구, , ,상도동,포항시 남구,경상북도
1980,988.0,일반,제2종근린생활, , , ,"6,000",18,1,2023,중개거래,경북 포항북구, ,2**,계획관리,63,47111,포항시 남구, , ,장기면 임중리,포항시 남구,경상북도
2014,98.04,일반,업무, , , ,"34,445",12,1,2023,중개거래,경북 포항남구, ,8**,자연녹지,641,47111,포항시 남구, , ,연일읍 중명리,포항시 남구,경상북도
1995,46.72,집합,제2종근린생활, , , ,"13,900",11,1,2023,중개거래,경북 포항남구,1,4**,제3종일반주거, ,47111,포항시 남구, , ,동해면 약전리,포항시 남구,경상북도
2003,971.73,일반,교육연구, ,23.03.29,O,"110,000",6,1,2023,직거래, , ,9**,제2종일반주거,548.5,47111,포항시 남구, , ,대잠동,포항시 남구,경상북도
2018,325.0,일반,제2종근린생활, , , ,"51,000",30,1,2023,직거래, , ,1*,생산관리,1137,47111,포항시 남구, , ,호미곶면 강사리,포항시 남구,경상북도
1994,60.31,일반,제2종근린생활, , , ,"8,500",16,1,2023,중개거래,경북 포항남구, ,1**,자연환경보전,83,47111,포항시 남구, , ,동해면 발산리,포항시 남구,경상북도
1989,860.11,일반,교육연구, ,23.01.25,O,"60,000",18,1,2023,직거래, , ,5**,일반상업,249.5,47111,포항시 남구, , ,상도동,포항시 남구,경상북도
1993,2503.81,일반,판매, , , ,"190,000",27,2,2023,중개거래,경북 포항남구 경북 포항북구, ,1**,준주거,1133,47111,포항시 남구, , ,연일읍 생지리,포항시 남구,경상북도
2014,450.64,일반,제1종근린생활, , , ,"295,000",13,2,2023,직거래, , ,1***,제3종일반주거,1057.9,47111,포항시 남구, , ,오천읍 원리,포항시 남구,경상북도
