buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
2014,266.2,일반,제2종근린생활, , , ,"59,000",29,1,2020, , , ,4**,자연녹지,1157,51110,춘천시, , ,동내면 거두리,춘천시,강원특별자치도
1991,92.8,집합,제1종근린생활, , , ,"39,500",31,1,2020, , ,1,8**,제2종일반주거, ,51110,춘천시, , ,후평동,춘천시,강원특별자치도
2006,57.82,집합,제2종근린생활, , , ,"42,000",31,1,2020, , ,1,8**,준주거, ,51110,춘천시, , ,석사동,춘천시,강원특별자치도
2006,81.72,일반,제2종근린생활, , , ,"25,326",18,1,2020, , , ,6**,자연녹지,698,51110,춘천시, , ,동면 장학리,춘천시,강원특별자치도
2015,268.17,일반,제2종근린생활, , , ,"58,500",10,1,2020, , , ,9**,제1종일반주거,389,51110,춘천시, , ,신동면 증리,춘천시,강원특별자치도
2008,49.99,집합,제1종근린생활, , , ,"10,000",31,1,2020, , ,1,9**,제2종일반주거, ,51110,춘천시, , ,후평동,춘천시,강원특별자치도
1993,100.92,일반,제1종근린생활, , , ,"17,000",11,1,2020, , , ,7**,제2종일반주거,87.5,51110,춘천시, , ,효자동,춘천시,강원특별자치도
2000,208.89,일반,제2종근린생활, , , ,"88,040",13,1,2020, , , ,1**,준주거,821,51110,춘천시, , ,우두동,춘천시,강원특별자치도
2016,163.2,일반,제1종근린생활, , , ,"15,000",29,1,2020, , , ,4**,자연녹지,147.5,51110,춘천시,지분, ,퇴계동,춘천시,강원특별자치도
2020,24.29,집합,숙박, , , ,"19,289",22,1,2020, , ,4,2**,일반상업, ,51110,춘천시, , ,근화동,춘천시,강원특별자치도
2006,98.28,일반,제2종근린생활, , , ,"14,600",2,1,2020, , , ,2**,자연녹지,440,51110,춘천시,지분, ,서면 덕두원리,춘천시,강원특별자치도
2016,98.0,일반,제2종근린생활, , , ,"23,200",15,1,2020, , , ,4**,생산녹지,700,51110,춘천시, , ,동면 월곡리,춘천시,강원특별자치도
1995,225.6,일반,제2종근린생활, , , ,"64,000",11,1,2020, , , ,6**,제2종일반주거,126.7,51110,춘천시, , ,효자동,춘천시,강원특별자치도
1977,455.97,집합,제1종근린생활, , , ,"260,000",10,1,2020, , , ,2*,일반상업, ,51110,춘천시, , ,중앙로2가,춘천시,강원특별자치도
1973,94.74,일반,제2종근린생활, , , ,"17,500",7,1,2020, , , ,*,제2종일반주거,112,51110,춘천시, , ,조양동,춘천시,강원특별자치도
2000,43.4,일반,제1종근린생활, , , ,"7,000",4,1,2020, , , ,4*,제3종일반주거,67,51110,춘천시, , ,약사동,춘천시,강원특별자치도
1979,106.32,일반,제2종근린생활, , , ,"49,000",28,2,2020, , , ,2**,자연녹지,389,51110,춘천시, , ,삼천동,춘천시,강원특별자치도
2008,40.0,일반,제2종근린생활, , , ,"4,500",28,2,2020, , , ,7**,자연녹지,247,51110,춘천시, , ,동내면 사암리,춘천시,강원특별자치도
2019,44.71,집합,제1종근린생활, , , ,"43,000",28,2,2020, , , ,1***,제3종일반주거, ,51110,춘천시, , ,퇴계동,춘천시,강원특별자치도
2019,44.16,집합,제1종근린생활, , , ,"43,000",28,2,2020, , , ,1***,제3종일반주거, ,51110,춘천시, , ,퇴계동,춘천시,강원특별자치도
2001,480.3,일반,기타, , , ,"55,000",20,2,2020, , , ,3**,제1종일반주거,933,51110,춘천시, , ,신북읍 율문리,춘천시,강원특별자치도
1996,65.0,집합,제2종근린생활, , , ,"2,500",27,2,2020, , ,4,9**,제2종일반주거, ,51110,춘천시, , ,후평동,춘천시,강원특별자치도
2018,30.62,집합,제1종근린생활, , , ,"44,940",15,2,2020, , , ,6**,일반상업, ,51110,춘천시, , ,효자동,춘천시,강원특별자치도
2001,2737.36,일반,제2종근린생활, , , ,"129,719",28,2,2020, , , ,2**,일반상업,836,51110,춘천시, , ,남산면 강촌리,춘천시,강원특별자치도
2019,44.71,집합,제1종근린생활, ,20.03.19,O,"43,000",28,2,2020, , , ,1***,제3종일반주거, ,51110,춘천시, , ,퇴계동,춘천시,강원특별자치도
2019,44.16,집합,제1종근린생활, ,20.03.19,O,"43,000",28,2,2020, , , ,1***,제3종일반주거, ,51110,춘천시, , ,퇴계동,춘천시,강원특별자치도
2019,43.8,집합,제1종근린생활, ,20.03.19,O,"43,000",28,2,2020, , , ,1***,제3종일반주거, ,51110,춘천시, , ,퇴계동,춘천시,강원특별자치도
1972,79.34,일반,제1종근린생활, , , ,"35,000",25,2,2020, , , ,4*,일반상업,43,51110,춘천시, , ,중앙로2가,춘천시,강원특별자치도
1993,6.82,집합,제1종근린생활, , , ,"1,500",24,2,2020, , ,1,5**,제2종일반주거, ,51110,춘천시, , ,온의동,춘천시,강원특별자치도
2008,105.0,집합,제2종근린생활, , , ,"22,000",13,2,2020, , ,3,7**,준주거, ,51110,춘천시, , ,석사동,춘천시,강원특별자치도
2008,123.03,집합,제2종근린생활, , , ,"25,000",13,2,2020, , ,3,7**,준주거, ,51110,춘천시, , ,석사동,춘천시,강원특별자치도
2008,74.49,집합,제2종근린생활, , , ,"18,500",13,2,2020, , ,3,7**,준주거, ,51110,춘천시, , ,석사동,춘천시,강원특별자치도
2008,102.18,집합,제1종근린생활, , , ,"25,000",13,2,2020, , ,3,7**,준주거, ,51110,춘천시, , ,석사동,춘천시,강원특별자치도
1997,13.86,집합,제1종근린생활, , , ,"4,000",12,2,2020, , , ,5**,제3종일반주거, ,51110,춘천시, , ,후평동,춘천시,강원특별자치도
1960,172.81,일반,제2종근린생활, , , ,"22,664",11,2,2020, , , ,1*,일반상업,224.8,51110,춘천시, , ,요선동,춘천시,강원특별자치도
1972,79.34,일반,제1종근린생활, , , ,"13,771",11,2,2020, , , ,4*,일반상업,43,51110,춘천시, , ,중앙로2가,춘천시,강원특별자치도
2011,54.85,집합,제1종근린생활, , , ,"35,000",4,2,2020, , ,1,1***,제2종일반주거, ,51110,춘천시, , ,퇴계동,춘천시,강원특별자치도
1994,38.97,집합,제1종근린생활, , , ,"3,500",4,2,2020, , ,1,7*,제2종일반주거, ,51110,춘천시, , ,후평동,춘천시,강원특별자치도
2012,86.03,일반,제2종근린생활, , , ,"12,340",23,3,2020, , , ,5**,자연녹지,283.84,51110,춘천시, , ,동면 지내리,춘천시,강원특별자치도
1983,98.16,일반,제2종근린생활, , , ,"4,066",21,3,2020, , , ,4**,제2종일반주거,24,51110,춘천시, , ,석사동,춘천시,강원특별자치도
2015,95.04,일반,기타, , , ,"166,000",16,3,2020, , , ,3**,자연녹지,3843,51110,춘천시, , ,남산면 방곡리,춘천시,강원특별자치도
1992,493.99,일반,제1종근린생활, , , ,"45,000",24,3,2020, , , ,7**,제2종일반주거,276.6,51110,춘천시, , ,석사동,춘천시,강원특별자치도
