buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
1971,254.2,일반,판매, , , ,"23,000",29,1,2014, , , ,6**,제2종일반주거,153.9,51110,춘천시, , ,효자동,춘천시,강원특별자치도
1982,891.93,일반,기타, , , ,"85,000",24,1,2014, , , ,*,일반상업,407,51110,춘천시, , ,조양동,춘천시,강원특별자치도
1990,490.43,일반,제1종근린생활, , , ,"68,000",22,1,2014, , , ,8**,준주거,332,51110,춘천시, , ,후평동,춘천시,강원특별자치도
1992,12.21,집합,제2종근린생활, , , ,"2,500",21,1,2014, , ,1,1**,일반상업, ,51110,춘천시, , ,소양로2가,춘천시,강원특별자치도
1992,12.21,집합,제2종근린생활, , , ,"2,500",21,1,2014, , ,1,1**,일반상업, ,51110,춘천시, , ,소양로2가,춘천시,강원특별자치도
2002,327.16,일반,제1종근린생활, , , ,"38,000",7,1,2014, , , ,1***,제2종일반주거,387.4,51110,춘천시, , ,우두동,춘천시,강원특별자치도
1994,7.38,집합,제1종근린생활, , , ,600,27,1,2014, , ,2,7*,제2종일반주거, ,51110,춘천시, , ,퇴계동,춘천시,강원특별자치도
2010,2343.04,일반,업무, , , ,"540,000",20,1,2014, , , ,1*,일반상업,697.5,51110,춘천시, , ,중앙로2가,춘천시,강원특별자치도
2012,642.77,일반,제2종근린생활, , , ,"135,000",14,1,2014, , , ,1***,제1종일반주거,398.8,51110,춘천시, , ,동내면 거두리,춘천시,강원특별자치도
 ,95.4,일반,제1종근린생활, , , ,"39,800",10,1,2014, , , ,6**,계획관리,147,51110,춘천시, , ,남산면 강촌리,춘천시,강원특별자치도
2004,23.2,집합,제1종근린생활, , , ,"16,000",9,1,2014, , ,1,8**,제2종일반주거, ,51110,춘천시, , ,석사동,춘천시,강원특별자치도
2012,654.85,일반,제1종근린생활, , , ,"118,190",28,2,2014, , , ,3**,제2종일반주거,263,51110,춘천시, , ,퇴계동,춘천시,강원특별자치도
2005,518.4,일반,제1종근린생활, , , ,"64,200",3,2,2014, , , ,9**,자연녹지,1347,51110,춘천시, , ,신북읍 율문리,춘천시,강원특별자치도
2012,451.43,일반,제2종근린생활, , , ,"70,000",17,2,2014, , , ,9**,제1종일반주거,225.9,51110,춘천시, , ,동면 장학리,춘천시,강원특별자치도
2010,309.72,일반,제2종근린생활, , , ,"37,000",5,2,2014, , , ,1**,자연녹지,986,51110,춘천시, , ,동면 만천리,춘천시,강원특별자치도
1997,162.46,일반,제2종근린생활, , , ,"48,400",7,2,2014, , , ,2**,제2종일반주거,420,51110,춘천시, , ,효자동,춘천시,강원특별자치도
1985,822.96,일반,판매, , , ,"57,600",19,2,2014, , , ,2**,일반상업,339.5,51110,춘천시, , ,근화동,춘천시,강원특별자치도
1991,232.26,일반,제2종근린생활, , , ,"21,500",19,2,2014, , , ,6**,제2종일반주거,128.1,51110,춘천시, , ,효자동,춘천시,강원특별자치도
