buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
1997,1413.72,일반,숙박, , , ,"100,000",26,1,2015, , , ,2**,제2종일반주거,627,51110,춘천시, , ,신북읍 천전리,춘천시,강원특별자치도
1993,100.2,일반,제2종근린생활, , , ,"2,400",19,1,2015, , , ,9*,계획관리,100,51110,춘천시, , ,신동면 혈동리,춘천시,강원특별자치도
1994,655.66,일반,제1종근린생활, , , ,"62,000",23,1,2015, , , ,6**,제2종일반주거,300.1,51110,춘천시, , ,석사동,춘천시,강원특별자치도
1994,45.31,집합,제1종근린생활, , , ,"16,000",28,1,2015, , ,1,1***,제2종일반주거, ,51110,춘천시, , ,우두동,춘천시,강원특별자치도
1988,17.16,집합,판매, , , ,"3,000",30,1,2015, , , ,1**,일반상업, ,51110,춘천시, , ,운교동,춘천시,강원특별자치도
2009,219.45,일반,숙박, , , ,"27,500",14,1,2015, , , ,5**,보전관리,388,51110,춘천시, , ,사북면 지암리,춘천시,강원특별자치도
1989,536.01,일반,제1종근린생활, , , ,"48,000",14,1,2015, , , ,4*,일반상업,137.5,51110,춘천시, , ,조양동,춘천시,강원특별자치도
1973,474.69,일반,숙박, , , ,"32,499",23,1,2015, , , ,7**,제2종일반주거,261.6,51110,춘천시, , ,효자동,춘천시,강원특별자치도
1994,11.4,집합,제2종근린생활, , , ,216,29,1,2015, , , ,7*,제2종일반주거, ,51110,춘천시, , ,퇴계동,춘천시,강원특별자치도
1980,326.76,일반,제2종근린생활, , , ,"38,900",19,1,2015, , , ,*,일반상업,102.1,51110,춘천시, , ,요선동,춘천시,강원특별자치도
 ,27.14,집합,제2종근린생활, , , ,"2,000",4,1,2015, , , ,1**,일반상업, ,51110,춘천시, , ,소양로2가,춘천시,강원특별자치도
2005,14.4,집합,제1종근린생활, , , ,"3,200",12,1,2015, , , ,8**,제2종일반주거, ,51110,춘천시, , ,석사동,춘천시,강원특별자치도
