buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
 ,69.81,일반,제1종근린생활, , , ,"69,500",25,1,2016, , , ,6*,일반상업,78.4,26110,중구, , ,부평동2가,중구,부산광역시
1980,35.07,일반,제1종근린생활, , , ,"47,000",13,1,2016, , , ,2*,일반상업,58.9,26110,중구, , ,부평동2가,중구,부산광역시
1980,263.71,일반,제1종근린생활, , , ,"151,000",23,1,2016, , , ,7*,일반상업,72.7,26110,중구, , ,부평동2가,중구,부산광역시
1994,737.16,일반,제1종근린생활, , , ,"450,000",11,1,2016, , , ,6*,일반상업,328.9,26110,중구, , ,부평동2가,중구,부산광역시
1981,14.21,집합,판매, , , ,"4,400",21,1,2016, , ,1,4*,일반상업, ,26110,중구, , ,보수동3가,중구,부산광역시
1981,34.05,집합,판매, , , ,"10,600",21,1,2016, , ,1,4*,일반상업, ,26110,중구, , ,보수동3가,중구,부산광역시
1979,87.63,일반,제1종근린생활, , , ,"29,300",15,1,2016, , , ,*,일반상업,17.85,26110,중구,지분, ,창선동2가,중구,부산광역시
1975,160.37,일반,제2종근린생활, , , ,"45,000",11,1,2016, , , ,2*,일반상업,71.4,26110,중구, , ,중앙동1가,중구,부산광역시
1987,13.2,집합,판매, , , ,"7,000",5,1,2016, , , ,9*,일반상업, ,26110,중구, , ,남포동5가,중구,부산광역시
1983,27.88,일반,제2종근린생활, , , ,"9,300",27,2,2016, , , ,1*,일반상업,14.5,26110,중구, , ,중앙동3가,중구,부산광역시
2012,221.1,일반,제2종근린생활, , , ,"55,200",15,2,2016, , , ,5*,일반상업,72.7,26110,중구, , ,부평동2가,중구,부산광역시
2007,677.64,일반,제2종근린생활, , , ,"249,500",18,2,2016, , , ,6*,일반상업,213.2,26110,중구, , ,남포동5가,중구,부산광역시
1989,253.85,일반,제2종근린생활, , , ,"35,000",25,2,2016, , , ,6*,제2종일반주거,112,26110,중구, , ,영주동,중구,부산광역시
1990,248.4,집합,제1종근린생활, , , ,"55,000",22,2,2016, , ,3,6*,일반상업, ,26110,중구, , ,남포동6가,중구,부산광역시
1990,101.26,집합,제1종근린생활, , , ,"26,000",22,2,2016, , ,3,6*,일반상업, ,26110,중구, , ,남포동6가,중구,부산광역시
1997,32.29,집합,제2종근린생활, , , ,600,27,2,2016, , ,-1,3*,제3종일반주거, ,26110,중구, , ,보수동1가,중구,부산광역시
 ,6.54,집합,제1종근린생활, , , ,"2,000",1,2,2016, , , ,6*,일반상업, ,26110,중구, , ,중앙동6가,중구,부산광역시
 ,924.85,일반,제2종근린생활, , , ,"9,700",25,2,2016, , , ,6**,일반상업,28.91,26110,중구,지분, ,영주동,중구,부산광역시
 ,265.81,일반,제1종근린생활, , , ,"142,000",19,2,2016, , , ,1*,일반상업,79.3,26110,중구, , ,남포동2가,중구,부산광역시
2013,18.33,집합,제2종근린생활, , , ,"10,000",18,2,2016, , ,6,6*,일반상업, ,26110,중구, , ,부평동3가,중구,부산광역시
