buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
1985,103.58,집합,제1종근린생활, , , ,"12,500",24,1,2022,직거래, ,1,2**,제2종일반주거, ,26110,중구, , ,영주동,중구,부산광역시
 ,104.43,일반,제1종근린생활, , , ,"83,000",4,1,2022,중개거래,부산 중구, ,1*,일반상업,36.4,26110,중구, , ,부평동1가,중구,부산광역시
 ,6.61,집합,판매, , , ,"2,000",6,1,2022,직거래, ,4,*,일반상업, ,26110,중구, , ,남포동6가,중구,부산광역시
2015,881.02,일반,제1종근린생활, , , ,"412,000",16,2,2022,중개거래,부산 중구, ,*,일반상업,197.7,26110,중구, , ,동광동1가,중구,부산광역시
 ,21.82,일반,제1종근린생활, , , ,"15,000",25,2,2022,중개거래,부산 부산진구, ,*,일반상업,28.4,26110,중구, , ,광복동1가,중구,부산광역시
2015,881.02,일반,제1종근린생활, ,22.05.18,O,"412,000",14,2,2022,중개거래,부산 중구, ,*,일반상업,197.7,26110,중구, , ,동광동1가,중구,부산광역시
 ,1041.15,일반,제2종근린생활, , , ,"270,000",18,2,2022,중개거래,부산 중구, ,5*,일반상업,251.2,26110,중구, , ,중앙동2가,중구,부산광역시
 ,181.43,일반,제1종근린생활, , , ,"9,500",20,2,2022,직거래, , ,3*,일반상업,61.2,26110,중구, , ,동광동5가,중구,부산광역시
 ,4.0,집합,제1종근린생활, , , ,"6,300",28,2,2022,직거래, , ,4*,일반상업, ,26110,중구, , ,창선동2가,중구,부산광역시
1976,637.6,일반,교육연구, ,24.11.15,O,"300,000",4,2,2022,중개거래,부산 중구, ,1**,일반상업,438,26110,중구, , ,보수동1가,중구,부산광역시
2018,28.22,집합,제1종근린생활, , , ,"7,000",11,2,2022,중개거래,부산 중구,4,7**,일반상업, ,26110,중구, , ,영주동,중구,부산광역시
 ,14.54,집합,제1종근린생활, , , ,"6,600",4,2,2022,직거래, , ,*,일반상업, ,26110,중구, , ,동광동1가,중구,부산광역시
 ,6.61,집합,제1종근린생활, , , ,"3,000",4,2,2022,직거래, , ,*,일반상업, ,26110,중구, , ,동광동1가,중구,부산광역시
 ,6.61,집합,제1종근린생활, , , ,"3,000",4,2,2022,직거래, , ,*,일반상업, ,26110,중구, , ,동광동1가,중구,부산광역시
 ,6.61,집합,제1종근린생활, , , ,"3,000",4,2,2022,직거래, , ,*,일반상업, ,26110,중구, , ,동광동1가,중구,부산광역시
 ,6.61,집합,제1종근린생활, , , ,"3,000",4,2,2022,직거래, , ,*,일반상업, ,26110,중구, , ,동광동1가,중구,부산광역시
 ,7.27,집합,제1종근린생활, , , ,"3,300",4,2,2022,직거래, , ,*,일반상업, ,26110,중구, , ,동광동1가,중구,부산광역시
 ,51.24,일반,제1종근린생활, , , ,"9,500",28,3,2022,중개거래,부산 중구, ,3*,일반상업,33.1,26110,중구, , ,부평동1가,중구,부산광역시
 ,30.58,일반,제1종근린생활, ,22.05.02,O,"9,500",28,3,2022,중개거래,부산 중구, ,3*,일반상업,51.24,26110,중구, , ,부평동1가,중구,부산광역시
2017,119.54,일반,제1종근린생활, , , ,"70,000",22,3,2022,중개거래,부산 동구, ,*,일반상업,44.6,26110,중구, , ,동광동2가,중구,부산광역시
2018,28.22,집합,제1종근린생활, , , ,"7,250",31,3,2022,중개거래,부산 중구,5,7**,일반상업, ,26110,중구, , ,영주동,중구,부산광역시
 ,303.08,일반,제1종근린생활, , , ,"150,000",31,3,2022,중개거래,부산 연제구, ,1*,일반상업,98.5,26110,중구, , ,중앙동3가,중구,부산광역시
 ,174.72,일반,제1종근린생활, , , ,"16,000",15,3,2022,직거래, , ,9*,일반상업,57.73,26110,중구, , ,남포동5가,중구,부산광역시
1973,113.55,일반,제1종근린생활, , , ,"5,000",14,3,2022,직거래, , ,2**,제2종일반주거,53.75,26110,중구,지분, ,영주동,중구,부산광역시
1996,133.81,집합,제2종근린생활, , , ,"21,000",14,3,2022,중개거래,부산 서구,1,5*,제2종일반주거, ,26110,중구, , ,보수동1가,중구,부산광역시
1987,4.2,집합,판매, , , ,"8,700",29,3,2022,직거래, , ,9*,일반상업, ,26110,중구, , ,남포동5가,중구,부산광역시
1991,4206.49,일반,기타, , , ,"985,000",25,3,2022,직거래, , ,5*,일반상업,529.2,26110,중구, , ,중앙동2가,중구,부산광역시
2004,125.86,집합,제1종근린생활, , , ,"11,800",24,3,2022,중개거래,부산 중구,2,*,일반상업, ,26110,중구, , ,부평동4가,중구,부산광역시
1967,662.02,일반,숙박, ,22.04.26,O,"200,000",11,3,2022,중개거래,부산 부산진구, ,1*,일반상업,165.3,26110,중구, , ,남포동2가,중구,부산광역시
1990,270.36,일반,제1종근린생활, , , ,"32,000",27,3,2022,중개거래,부산 동구, ,5*,제3종일반주거,129.5,26110,중구, , ,대청동4가,중구,부산광역시
