buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
1991,1355.31,일반,제2종근린생활,개인, , ,"600,000",2,1,2024,중개거래,부산 중구, ,2*,일반상업,305.5,26110,중구, ,개인,남포동2가,중구,부산광역시
1994,520.27,일반,기타,개인, , ,"110,000",3,1,2024,중개거래,부산 중구, ,7*,일반상업,121,26110,중구, ,개인,부평동3가,중구,부산광역시
 ,18.78,집합,판매,개인, , ,"1,800",3,1,2024,직거래, , ,3,일반상업, ,26110,중구, ,개인,남포동6가,중구,부산광역시
1981,9.59,집합,판매,개인, , ,"3,000",3,1,2024,직거래, , ,16-11,제2종일반주거, ,26110,중구, ,개인,동광동5가,중구,부산광역시
1980,186.76,일반,제1종근린생활,개인, , ,"99,000",19,2,2024,중개거래,부산 중구, ,1*,일반상업,46.95,26110,중구, ,개인,부평동2가,중구,부산광역시
1987,50.3,집합,판매,법인, , ,"1,000",29,2,2024,직거래, , ,92,일반상업, ,26110,중구, ,개인,남포동5가,중구,부산광역시
 ,425.69,일반,제1종근린생활,개인, , ,"3,300",27,2,2024,직거래, , ,2*,일반상업,3.63,26110,중구,지분,개인,남포동1가,중구,부산광역시
 ,9.92,집합,판매,개인, , ,"13,000",15,2,2024,직거래, , ,3,일반상업, ,26110,중구, ,개인,남포동6가,중구,부산광역시
 ,701.4,일반,제2종근린생활,법인, , ,"226,500",27,3,2024,중개거래,부산 연제구, ,7*,일반상업,205,26110,중구, ,개인,중앙동4가,중구,부산광역시
 ,873.57,일반,제1종근린생활,법인, , ,"500,000",18,3,2024,중개거래,"부산 부산진구, 부산 해운대구", ,1*,일반상업,309.7,26110,중구, ,법인,신창동2가,중구,부산광역시
1985,892.16,일반,제1종근린생활,법인, , ,"500,000",18,3,2024,중개거래,"부산 부산진구, 부산 해운대구", ,1*,일반상업,309.6,26110,중구, ,법인,신창동2가,중구,부산광역시
1985,878.27,일반,제1종근린생활,법인, , ,"500,000",18,3,2024,중개거래,"부산 부산진구, 부산 해운대구", ,1*,일반상업,309.6,26110,중구, ,법인,신창동2가,중구,부산광역시
1975,701.4,일반,기타,법인,24.04.22,O,"226,500",27,3,2024,중개거래,부산 연제구, ,7*,일반상업,205,26110,중구, ,개인,중앙동4가,중구,부산광역시
 ,424.8,일반,제2종근린생활,법인, , ,"239,942",27,3,2024,직거래, , ,8*,일반상업,99.2,26110,중구, ,법인,남포동5가,중구,부산광역시
1987,4.4,집합,판매,개인, , ,"11,000",4,3,2024,직거래, , ,92,일반상업, ,26110,중구, ,개인,남포동5가,중구,부산광역시
2014,21.52,집합,제2종근린생활,개인, , ,"4,700",22,3,2024,중개거래,부산 사하구,9,71-8,일반상업, ,26110,중구, ,개인,보수동3가,중구,부산광역시
1992,227.1,일반,제1종근린생활,개인, , ,"29,000",8,3,2024,중개거래,부산 중구, ,3*,일반상업,37,26110,중구,지분,개인,부평동4가,중구,부산광역시
 ,5.12,집합,판매,개인, , ,300,12,3,2024,직거래, , ,3,일반상업, ,26110,중구, ,개인,남포동6가,중구,부산광역시
 ,10.78,집합,제1종근린생활,법인, , ,"1,000",7,3,2024,직거래, , ,66-3,일반상업, ,26110,중구, ,개인,중앙동6가,중구,부산광역시
 ,6.61,집합,판매,개인, , ,"2,000",2,3,2024,중개거래,부산 중구, ,3,일반상업, ,26110,중구, ,개인,남포동6가,중구,부산광역시
 ,1985.83,일반,숙박,법인, , ,"490,000",1,4,2024,중개거래,부산 연제구, ,2*,일반상업,471.6,26110,중구, ,개인,중앙동1가,중구,부산광역시
1985,35.84,일반,제1종근린생활,개인, , ,"11,500",29,4,2024,중개거래,부산 중구, ,1*,일반상업,24,26110,중구, ,개인,동광동4가,중구,부산광역시
1979,442.4,일반,제1종근린생활,법인, , ,"95,000",24,4,2024,중개거래,부산 중구, ,1*,일반상업,138.6,26110,중구, ,개인,대청동2가,중구,부산광역시
2021,46.76,집합,제2종근린생활,개인, , ,"39,000",5,4,2024,직거래, ,1,19,일반상업, ,26110,중구, ,법인,중앙동4가,중구,부산광역시
2021,51.64,집합,제2종근린생활,개인, , ,"40,000",5,4,2024,직거래, ,1,19,일반상업, ,26110,중구, ,법인,중앙동4가,중구,부산광역시
1977,218.31,일반,제1종근린생활,개인, , ,"75,000",8,4,2024,중개거래,부산 중구, ,3*,일반상업,72.7,26110,중구, ,개인,신창동3가,중구,부산광역시
 ,1985.83,일반,숙박,법인,24.08.30,O,"600,000",1,4,2024,중개거래,부산 연제구, ,2*,일반상업,322.8,26110,중구, ,개인,중앙동1가,중구,부산광역시
 ,4.96,집합,판매,개인, , ,400,1,4,2024,직거래, , ,3,일반상업, ,26110,중구, ,개인,남포동6가,중구,부산광역시
1987,10.15,집합,판매,개인, , ,300,2,4,2024,직거래, , ,92,일반상업, ,26110,중구, ,개인,남포동5가,중구,부산광역시
1987,9.1,집합,판매,개인, , ,300,2,4,2024,직거래, , ,92,일반상업, ,26110,중구, ,개인,남포동5가,중구,부산광역시
1987,10.15,집합,판매,개인, , ,300,2,4,2024,직거래, , ,92,일반상업, ,26110,중구, ,개인,남포동5가,중구,부산광역시
