buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
1991,538.56,일반,제2종근린생활, , , ,"87,500",21,1,2014, , , ,6*,일반상업,114.7,26110,중구, , ,부평동3가,중구,부산광역시
 ,296.19,일반,제2종근린생활, , , ,"59,700",28,1,2014, , , ,8*,일반상업,77.4,26110,중구, , ,중앙동4가,중구,부산광역시
1978,968.25,일반,제1종근린생활, , , ,"138,500",28,1,2014, , , ,8*,일반상업,234.4,26110,중구, , ,중앙동4가,중구,부산광역시
1980,873.39,일반,제2종근린생활, , , ,"110,000",16,1,2014, , , ,8*,일반상업,197.9,26110,중구, , ,중앙동4가,중구,부산광역시
1982,473.3,일반,제2종근린생활, , , ,"108,000",18,1,2014, , , ,1*,일반상업,115.7,26110,중구, , ,동광동3가,중구,부산광역시
1987,129.36,집합,판매, , , ,"10,500",22,1,2014, , , ,9*,일반상업, ,26110,중구, , ,남포동5가,중구,부산광역시
 ,4.53,집합,제1종근린생활, , , ,"2,700",27,1,2014, , , ,4*,일반상업, ,26110,중구, , ,신창동4가,중구,부산광역시
 ,4.53,집합,제1종근린생활, , , ,"1,600",27,1,2014, , , ,4*,일반상업, ,26110,중구, , ,신창동4가,중구,부산광역시
1992,12785.12,일반,업무, , , ,"1,160,000",10,1,2014, , , ,2*,일반상업,1015.9,26110,중구, , ,중앙동4가,중구,부산광역시
2007,129.25,일반,제2종근린생활, , , ,"25,950",18,1,2014, , , ,*,일반상업,62.6,26110,중구, , ,보수동3가,중구,부산광역시
 ,140.92,일반,제1종근린생활, , , ,"22,300",20,1,2014, , , ,1*,일반상업,49.3,26110,중구, , ,동광동4가,중구,부산광역시
 ,6.61,집합,제1종근린생활, , , ,"1,050",21,1,2014, , ,2,6*,일반상업, ,26110,중구, , ,중앙동6가,중구,부산광역시
2012,239.7,집합,제1종근린생활, , , ,"60,000",9,1,2014, , , ,7*,일반상업, ,26110,중구, , ,중앙동6가,중구,부산광역시
 ,98.22,일반,제1종근린생활, , , ,"4,000",20,1,2014, , , ,1*,일반상업,11.38,26110,중구,지분, ,창선동2가,중구,부산광역시
1997,494.36,일반,제1종근린생활, , , ,"78,000",9,1,2014, , , ,4*,일반상업,112.1,26110,중구, , ,부평동1가,중구,부산광역시
1981,543.18,일반,제2종근린생활, , , ,"17,700",6,1,2014, , , ,2*,일반상업,56.2,26110,중구,지분, ,부평동1가,중구,부산광역시
 ,80.46,일반,제1종근린생활, , , ,"18,328",3,1,2014, , , ,*,일반상업,39.11,26110,중구, , ,동광동1가,중구,부산광역시
1979,518.4,일반,제2종근린생활, , , ,"143,000",19,2,2014, , , ,2*,일반상업,147.4,26110,중구, , ,남포동2가,중구,부산광역시
1991,579.6,일반,제1종근린생활, , , ,"74,000",11,2,2014, , , ,1**,일반상업,171.6,26110,중구, , ,보수동1가,중구,부산광역시
2012,22.06,집합,제2종근린생활, , , ,"3,700",18,2,2014, , ,2,5**,일반상업, ,26110,중구, , ,영주동,중구,부산광역시
2012,24.0,집합,제2종근린생활, , , ,"4,000",18,2,2014, , ,2,5**,일반상업, ,26110,중구, , ,영주동,중구,부산광역시
2012,33.84,집합,제2종근린생활, , , ,"4,500",18,2,2014, , ,2,5**,일반상업, ,26110,중구, , ,영주동,중구,부산광역시
2012,22.06,집합,제2종근린생활, , , ,"3,700",18,2,2014, , ,3,5**,일반상업, ,26110,중구, , ,영주동,중구,부산광역시
2012,24.0,집합,제2종근린생활, , , ,"4,000",18,2,2014, , ,3,5**,일반상업, ,26110,중구, , ,영주동,중구,부산광역시
2012,33.84,집합,제2종근린생활, , , ,"5,000",18,2,2014, , ,3,5**,일반상업, ,26110,중구, , ,영주동,중구,부산광역시
2012,19.36,집합,제2종근린생활, , , ,"4,500",18,2,2014, , ,4,5**,일반상업, ,26110,중구, , ,영주동,중구,부산광역시
2012,15.6,집합,제2종근린생활, , , ,"4,000",18,2,2014, , ,4,5**,일반상업, ,26110,중구, , ,영주동,중구,부산광역시
2012,24.64,집합,제2종근린생활, , , ,"6,000",18,2,2014, , ,4,5**,일반상업, ,26110,중구, , ,영주동,중구,부산광역시
2012,19.36,집합,제2종근린생활, , , ,"4,500",18,2,2014, , ,5,5**,일반상업, ,26110,중구, , ,영주동,중구,부산광역시
2012,15.6,집합,제2종근린생활, , , ,"4,000",18,2,2014, , ,5,5**,일반상업, ,26110,중구, , ,영주동,중구,부산광역시
2012,24.64,집합,제2종근린생활, , , ,"6,000",18,2,2014, , ,5,5**,일반상업, ,26110,중구, , ,영주동,중구,부산광역시
2012,19.36,집합,제2종근린생활, , , ,"4,500",18,2,2014, , ,6,5**,일반상업, ,26110,중구, , ,영주동,중구,부산광역시
2012,15.6,집합,제2종근린생활, , , ,"4,000",18,2,2014, , ,6,5**,일반상업, ,26110,중구, , ,영주동,중구,부산광역시
2012,24.64,집합,제2종근린생활, , , ,"6,000",18,2,2014, , ,6,5**,일반상업, ,26110,중구, , ,영주동,중구,부산광역시
2012,19.36,집합,제2종근린생활, , , ,"4,600",18,2,2014, , ,7,5**,일반상업, ,26110,중구, , ,영주동,중구,부산광역시
2012,15.6,집합,제2종근린생활, , , ,"4,000",18,2,2014, , ,7,5**,일반상업, ,26110,중구, , ,영주동,중구,부산광역시
2012,24.64,집합,제2종근린생활, , , ,"6,000",18,2,2014, , ,7,5**,일반상업, ,26110,중구, , ,영주동,중구,부산광역시
2011,78.46,집합,제1종근린생활, , , ,"11,000",27,2,2014, , ,2,1**,일반상업, ,26110,중구, , ,보수동2가,중구,부산광역시
1980,133.42,일반,제1종근린생활, , , ,"13,400",18,2,2014, , , ,*,일반상업,32.7,26110,중구, , ,동광동4가,중구,부산광역시
2007,187.04,집합,제1종근린생활, , , ,"47,200",20,2,2014, , ,2,2*,일반상업, ,26110,중구, , ,남포동6가,중구,부산광역시
2007,194.21,집합,제1종근린생활, , , ,"48,200",20,2,2014, , ,3,2*,일반상업, ,26110,중구, , ,남포동6가,중구,부산광역시
2007,191.41,집합,제2종근린생활, , , ,"48,200",20,2,2014, , ,4,2*,일반상업, ,26110,중구, , ,남포동6가,중구,부산광역시
2007,187.04,집합,제1종근린생활, , , ,"47,200",20,2,2014, , ,5,2*,일반상업, ,26110,중구, , ,남포동6가,중구,부산광역시
2007,213.97,집합,제1종근린생활, , , ,"53,300",20,2,2014, , ,6,2*,일반상업, ,26110,중구, , ,남포동6가,중구,부산광역시
2007,209.5,집합,숙박, , , ,"52,300",20,2,2014, , ,7,2*,일반상업, ,26110,중구, , ,남포동6가,중구,부산광역시
2007,187.4,집합,숙박, , , ,"47,200",20,2,2014, , ,8,2*,일반상업, ,26110,중구, , ,남포동6가,중구,부산광역시
2007,162.7,집합,숙박, , , ,"41,200",20,2,2014, , ,9,2*,일반상업, ,26110,중구, , ,남포동6가,중구,부산광역시
2007,138.0,집합,숙박, , , ,"35,200",20,2,2014, , ,10,2*,일반상업, ,26110,중구, , ,남포동6가,중구,부산광역시
 ,278.02,일반,제2종근린생활, , , ,"32,000",17,2,2014, , , ,3*,일반상업,72.1,26110,중구, , ,중앙동4가,중구,부산광역시
2007,194.21,집합,제1종근린생활, , , ,"48,200",20,2,2014, , , ,2*,일반상업, ,26110,중구, , ,남포동6가,중구,부산광역시
2007,187.04,집합,제1종근린생활, , , ,"47,200",20,2,2014, , , ,2*,일반상업, ,26110,중구, , ,남포동6가,중구,부산광역시
2007,213.97,집합,제1종근린생활, , , ,"53,300",20,2,2014, , , ,2*,일반상업, ,26110,중구, , ,남포동6가,중구,부산광역시
2007,209.5,집합,숙박, , , ,"52,300",20,2,2014, , , ,2*,일반상업, ,26110,중구, , ,남포동6가,중구,부산광역시
2007,162.7,집합,숙박, , , ,"41,200",20,2,2014, , , ,2*,일반상업, ,26110,중구, , ,남포동6가,중구,부산광역시
2007,138.0,집합,숙박, , , ,"35,200",20,2,2014, , , ,2*,일반상업, ,26110,중구, , ,남포동6가,중구,부산광역시
1969,8.07,집합,제1종근린생활, , , ,"13,500",10,2,2014, , , ,2*,일반상업, ,26110,중구, , ,신창동4가,중구,부산광역시
 ,8.07,집합,제1종근린생활, , , ,"13,500",10,2,2014, , , ,6*,일반상업, ,26110,중구, , ,신창동4가,중구,부산광역시
 ,245.48,일반,제1종근린생활, , , ,"2,100",27,2,2014, , , ,2*,제2종일반주거,16.58,26110,중구,지분, ,대청동4가,중구,부산광역시
