buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
 ,62.25,집합,판매,개인, , ,"18,300",15,1,2025,직거래, ,8,3,일반상업, ,26110,중구, ,개인,남포동6가,중구,부산광역시
 ,328.43,집합,제2종근린생활,개인, , ,"35,500",18,1,2025,중개거래,부산 중구,3,2-2,일반상업, ,26110,중구, ,개인,부평동4가,중구,부산광역시
2017,182.39,집합,기타,법인, , ,"62,000",24,1,2025,직거래, ,4,11-4,일반상업, ,26110,중구, ,법인,남포동4가,중구,부산광역시
 ,170.16,일반,제1종근린생활,개인, , ,"120,000",14,1,2025,중개거래,부산 중구, ,7*,일반상업,47.3,26110,중구, ,개인,남포동5가,중구,부산광역시
 ,143.4,일반,제1종근린생활,개인, , ,"38,000",8,1,2025,중개거래,부산 중구, ,2*,일반상업,59.8,26110,중구, ,개인,동광동4가,중구,부산광역시
 ,3.66,집합,제1종근린생활,개인, , ,500,27,2,2025,직거래, , ,34-1,일반상업, ,26110,중구, ,개인,신창동4가,중구,부산광역시
 ,3.57,집합,제1종근린생활,개인, , ,500,27,2,2025,직거래, , ,34-3,일반상업, ,26110,중구, ,개인,신창동4가,중구,부산광역시
 ,3.66,집합,제1종근린생활,개인,25.03.05,O,500,27,2,2025,직거래, , ,34-1,일반상업, ,26110,중구, ,개인,신창동4가,중구,부산광역시
 ,3.57,집합,제1종근린생활,개인,25.03.05,O,500,27,2,2025,직거래, , ,34-3,일반상업, ,26110,중구, ,개인,신창동4가,중구,부산광역시
 ,286.58,일반,숙박,법인, , ,"81,000",12,2,2025,중개거래,부산 중구, ,3*,일반상업,79.7,26110,중구, ,개인,부평동2가,중구,부산광역시
 ,97.0,집합,제2종근린생활,개인, , ,"8,957",5,2,2025,중개거래,부산 서구,3,46-1,일반상업, ,26110,중구, ,법인,보수동3가,중구,부산광역시
 ,64.46,일반,제1종근린생활,개인, , ,"36,700",7,2,2025,직거래, , ,1*,일반상업,38.7,26110,중구,지분,개인,신창동1가,중구,부산광역시
1975,4.3,집합,판매,개인, , ,950,6,2,2025,직거래, , ,77,일반상업, ,26110,중구, ,개인,부평동2가,중구,부산광역시
1975,4.3,집합,판매,개인, , ,950,6,2,2025,직거래, , ,77,일반상업, ,26110,중구, ,개인,부평동2가,중구,부산광역시
1975,10.25,집합,판매,개인, , ,"1,200",6,2,2025,직거래, , ,77,일반상업, ,26110,중구, ,개인,부평동2가,중구,부산광역시
