buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
1987,4.41,집합,판매, , , ,"15,000",28,1,2021, , , ,9*,일반상업, ,26110,중구, , ,남포동5가,중구,부산광역시
 ,273.72,일반,제2종근린생활, , , ,"117,000",26,1,2021, , , ,*,일반상업,101.8,26110,중구, , ,창선동1가,중구,부산광역시
1981,6.45,집합,판매, , , ,500,12,1,2021, , , ,4*,일반상업, ,26110,중구, , ,보수동3가,중구,부산광역시
1981,6.61,집합,판매, , , ,500,12,1,2021, , , ,4*,일반상업, ,26110,중구, , ,보수동3가,중구,부산광역시
2013,65.02,집합,제1종근린생활, , , ,"14,500",23,1,2021, , ,1,1**,제3종일반주거, ,26110,중구, , ,영주동,중구,부산광역시
1981,6.61,집합,판매, , , ,550,4,1,2021, , , ,4*,일반상업, ,26110,중구, , ,보수동3가,중구,부산광역시
1981,7.71,집합,판매, , , ,450,4,1,2021, , , ,4*,일반상업, ,26110,중구, , ,보수동3가,중구,부산광역시
1996,17627.47,일반,제1종근린생활, , , ,"4,408,326",23,2,2021, , , ,8*,일반상업,1864.8,26110,중구, , ,남포동6가,중구,부산광역시
 ,180.74,일반,숙박, , , ,"37,500",17,2,2021, , , ,*,일반상업,74.7,26110,중구, , ,광복동3가,중구,부산광역시
 ,75.7,집합,제2종근린생활, , , ,"15,500",27,2,2021, , , ,5*,일반상업, ,26110,중구, , ,대창동1가,중구,부산광역시
1984,995.57,일반,제1종근린생활, , , ,"159,000",24,2,2021, , , ,8*,일반상업,232.2,26110,중구, , ,중앙동4가,중구,부산광역시
 ,310.35,일반,제1종근린생활, ,21.03.26,O,"55,000",18,2,2021, , , ,7*,일반상업,89.75,26110,중구,지분, ,중앙동4가,중구,부산광역시
1979,548.57,일반,제1종근린생활, , , ,"322,000",16,2,2021, , , ,*,일반상업,164,26110,중구, , ,남포동4가,중구,부산광역시
 ,141.38,일반,제1종근린생활, , , ,"135,000",18,2,2021, , , ,6*,일반상업,102.1,26110,중구, , ,부평동2가,중구,부산광역시
 ,212.82,일반,제2종근린생활, , , ,"109,000",16,2,2021, , , ,9*,일반상업,52.9,26110,중구, , ,남포동6가,중구,부산광역시
1985,52.49,일반,제2종근린생활, , , ,"142,000",18,2,2021, , , ,*,일반상업,205.6,26110,중구, , ,보수동2가,중구,부산광역시
1984,894.79,일반,제2종근린생활, , , ,"350,000",17,2,2021, , , ,2*,일반상업,299.5,26110,중구, , ,남포동2가,중구,부산광역시
1987,47.04,집합,판매, , , ,"7,000",22,2,2021, , , ,9*,일반상업, ,26110,중구, , ,남포동5가,중구,부산광역시
2014,70.66,일반,제1종근린생활, , , ,"35,000",24,2,2021, , , ,1*,일반상업,32,26110,중구,지분, ,신창동2가,중구,부산광역시
 ,813.19,일반,제2종근린생활, , , ,"269,000",6,2,2021, , , ,2*,일반상업,208.7,26110,중구, , ,중앙동4가,중구,부산광역시
 ,82.9,집합,제2종근린생활, , , ,"2,600",27,2,2021, , , ,2**,제2종일반주거, ,26110,중구, , ,영주동,중구,부산광역시
1995,327.64,일반,제2종근린생활, , , ,"67,000",1,2,2021, , , ,*,일반상업,114,26110,중구, , ,부평동3가,중구,부산광역시
 ,287.95,일반,숙박, , , ,"75,300",19,2,2021, , , ,4*,일반상업,100.1,26110,중구, , ,동광동5가,중구,부산광역시
 ,447.95,일반,제2종근린생활, , , ,"152,000",16,2,2021, , , ,1*,일반상업,167,26110,중구, , ,동광동4가,중구,부산광역시
1987,47.04,집합,판매, ,21.02.22,O,"1,000",22,2,2021, , , ,9*,일반상업, ,26110,중구, , ,남포동5가,중구,부산광역시
 ,180.74,일반,숙박, ,21.04.06,O,"39,000",17,2,2021, , , ,*,일반상업,74.7,26110,중구, , ,광복동3가,중구,부산광역시
 ,6.61,집합,제1종근린생활, , , ,"6,000",10,2,2021, , , ,*,일반상업, ,26110,중구, , ,동광동1가,중구,부산광역시
 ,4.63,집합,제1종근린생활, , , ,"4,000",10,2,2021, , ,2,*,일반상업, ,26110,중구, , ,동광동1가,중구,부산광역시
2006,132.03,일반,제2종근린생활, , , ,"1,300",4,2,2021, , , ,7**,일반상업,4.66,26110,중구,지분, ,영주동,중구,부산광역시
2019,198.38,일반,제1종근린생활, , , ,"30,000",1,2,2021, , , ,1**,일반상업,67.95,26110,중구,지분, ,보수동1가,중구,부산광역시
 ,36.1,일반,제1종근린생활, , , ,"20,500",2,2,2021, , , ,1**,일반상업,23.1,26110,중구, , ,남포동6가,중구,부산광역시
1994,962.07,일반,제2종근린생활, , , ,"313,000",15,3,2021, , , ,5*,일반상업,273.7,26110,중구, , ,중앙동4가,중구,부산광역시
1994,962.07,일반,제2종근린생활, ,21.05.31,O,"320,000",15,3,2021, , , ,5*,일반상업,273.7,26110,중구, , ,중앙동4가,중구,부산광역시
1976,135.87,일반,제1종근린생활, , , ,"34,600",26,3,2021, , , ,1*,일반상업,89,26110,중구, , ,영주동,중구,부산광역시
 ,366.93,일반,제1종근린생활, , , ,"408,000",9,3,2021, , , ,2*,일반상업,112.4,26110,중구, , ,광복동2가,중구,부산광역시
 ,282.82,일반,제1종근린생활, , , ,"420,000",24,3,2021, , , ,*,일반상업,98.2,26110,중구, , ,광복동2가,중구,부산광역시
 ,764.99,일반,제2종근린생활, , , ,"240,000",15,3,2021, , , ,1*,일반상업,165.3,26110,중구, , ,남포동2가,중구,부산광역시
