buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
2019,33.82,집합,제1종근린생활, , , ,"75,500",25,1,2023,직거래, ,1,5**,일반상업, ,36110, , , ,소담동,세종시,세종특별자치시
2014,68.06,집합,제2종근린생활, , , ,"20,000",24,1,2023,중개거래,대구 수성구,4,1***,근린상업, ,36110, , , ,아름동,세종시,세종특별자치시
2018,106.24,집합,제2종근린생활, , , ,"62,267",31,1,2023,직거래, ,2,5**,일반상업, ,36110, , , ,소담동,세종시,세종특별자치시
2017,92.4,집합,제2종근린생활, , , ,"79,849",30,1,2023,직거래, ,2,5**,근린상업, ,36110, , , ,새롬동,세종시,세종특별자치시
2017,66.14,집합,제2종근린생활, , , ,"51,599",30,1,2023,직거래, ,2,5**,근린상업, ,36110, , , ,새롬동,세종시,세종특별자치시
2017,30.36,집합,제2종근린생활, , , ,"33,000",31,1,2023,중개거래,경북 경산시,1,7**,제2종일반주거, ,36110, , , ,대평동,세종시,세종특별자치시
2015,94.24,집합,제1종근린생활, ,23.03.13,O,"43,000",20,1,2023,직거래, ,2,5**,중심상업, ,36110, , , ,어진동,세종시,세종특별자치시
2015,50.07,집합,판매, , , ,"27,000",19,1,2023,중개거래,세종시, ,6**,근린상업, ,36110, , , ,종촌동,세종시,세종특별자치시
2016,339.72,집합,제2종근린생활, , , ,"157,991",14,1,2023,직거래, , ,6**,중심상업, ,36110, , , ,어진동,세종시,세종특별자치시
2016,87.28,집합,제1종근린생활, , , ,"29,000",12,1,2023,직거래, ,8,7**,일반상업, ,36110, , , ,보람동,세종시,세종특별자치시
1980,43.75,집합,제1종근린생활, , , ,"9,500",26,1,2023,직거래, , ,*,일반상업, ,36110, , , ,조치원읍 원리,세종시,세종특별자치시
2016,109.1,집합,제2종근린생활, , , ,"27,504",10,1,2023,중개거래,세종시,3,7**,중심상업, ,36110, , , ,나성동,세종시,세종특별자치시
2016,290.0,일반,제2종근린생활, , , ,"95,027",6,2,2023,중개거래,세종시, ,2**,계획관리,739,36110, , , ,장군면 봉안리,세종시,세종특별자치시
2003,32.0,일반,제2종근린생활, , , ,"162,000",9,2,2023,중개거래,세종시, ,3*,계획관리,1041,36110, , , ,연동면 내판리,세종시,세종특별자치시
 ,98.48,집합,제1종근린생활, , , ,"14,500",22,2,2023,직거래, ,4,7**,일반상업, ,36110, ,지분, ,보람동,세종시,세종특별자치시
 ,290.0,일반,제2종근린생활, ,23.05.01,O,"95,096",6,2,2023,중개거래,세종, ,2**,계획관리,739,36110, , , ,장군면 봉안리,세종시,세종특별자치시
2019,41.65,집합,제2종근린생활, , , ,"46,500",16,2,2023,직거래, ,1,1**,제2종일반주거, ,36110, , , ,조치원읍 죽림리,세종시,세종특별자치시
2019,41.65,집합,제2종근린생활, , , ,"44,700",16,2,2023,직거래, ,1,1**,제2종일반주거, ,36110, , , ,조치원읍 죽림리,세종시,세종특별자치시
2019,41.65,집합,제2종근린생활, , , ,"43,800",16,2,2023,직거래, ,1,1**,제2종일반주거, ,36110, , , ,조치원읍 죽림리,세종시,세종특별자치시
2019,41.65,집합,제2종근린생활, , , ,"40,700",16,2,2023,직거래, ,1,1**,제2종일반주거, ,36110, , , ,조치원읍 죽림리,세종시,세종특별자치시
2014,81.48,집합,제1종근린생활, , , ,"29,000",21,2,2023,직거래, ,2,6**,일반상업, ,36110, , , ,도담동,세종시,세종특별자치시
2016,81.71,집합,제2종근린생활, , , ,"71,292",13,2,2023,직거래, , ,6**,중심상업, ,36110, , , ,어진동,세종시,세종특별자치시
2016,138.07,집합,제2종근린생활, , , ,"120,454",13,2,2023,직거래, , ,6**,중심상업, ,36110, , , ,어진동,세종시,세종특별자치시
2015,37.62,집합,제2종근린생활, , , ,"25,000",17,2,2023,중개거래,세종,1,7**,중심상업, ,36110, , , ,나성동,세종시,세종특별자치시
2016,25.74,집합,업무, , , ,"10,360",10,2,2023,직거래, ,50,6**,중심상업, ,36110, , , ,어진동,세종시,세종특별자치시
2016,25.74,집합,업무, , , ,"10,360",10,2,2023,직거래, ,50,6**,중심상업, ,36110, , , ,어진동,세종시,세종특별자치시
2016,87.71,집합,제2종근린생활, , , ,"37,950",10,2,2023,직거래, , ,6**,중심상업, ,36110, , , ,어진동,세종시,세종특별자치시
 ,38.56,집합,제2종근린생활, , , ,"25,000",15,2,2023,직거래, ,1,7**,중심상업, ,36110, ,지분, ,나성동,세종시,세종특별자치시
2016,144.76,집합,제1종근린생활, , , ,"43,100",13,2,2023,중개거래,세종,31,6**,중심상업, ,36110, , , ,어진동,세종시,세종특별자치시
2016,153.66,집합,제1종근린생활, , , ,"46,000",13,2,2023,중개거래,세종,31,6**,중심상업, ,36110, , , ,어진동,세종시,세종특별자치시
2016,55.74,집합,업무, , , ,"12,600",13,2,2023,중개거래,세종시,51,6**,중심상업, ,36110, , , ,어진동,세종시,세종특별자치시
2003,32.0,일반,제2종근린생활, ,23.03.30,O,"162,000",9,2,2023,중개거래,세종시, ,3*,계획관리,1041,36110, , , ,연동면 내판리,세종시,세종특별자치시
2016,27.6,집합,제2종근린생활, , , ,"7,800",1,2,2023,중개거래,세종시,8,7**,중심상업, ,36110, , , ,나성동,세종시,세종특별자치시
2016,60.48,집합,제1종근린생활, , , ,"21,553",18,3,2023,중개거래,세종시,4,7**,일반상업, ,36110, , , ,보람동,세종시,세종특별자치시
2016,68.04,집합,제1종근린생활, , , ,"21,747",18,3,2023,중개거래,세종시,4,7**,일반상업, ,36110, , , ,보람동,세종시,세종특별자치시
2014,126.36,집합,교육연구, , , ,"27,800",30,3,2023,중개거래,세종시,7,1***,근린상업, ,36110, , , ,아름동,세종시,세종특별자치시
2016,27.6,집합,제2종근린생활, , , ,"8,200",26,3,2023,직거래, ,2,7**,중심상업, ,36110, , , ,나성동,세종시,세종특별자치시
2015,38.71,집합,제1종근린생활, , , ,"10,000",25,3,2023,중개거래,세종시,2,6**,일반상업, ,36110, , , ,도담동,세종시,세종특별자치시
2016,73.38,집합,제2종근린생활, , , ,"22,634",30,3,2023,중개거래,세종시,6,1***,일반상업, ,36110, , , ,아름동,세종시,세종특별자치시
2016,73.15,집합,제2종근린생활, , , ,"22,563",30,3,2023,중개거래,세종시,6,1***,일반상업, ,36110, , , ,아름동,세종시,세종특별자치시
2016,64.2,집합,제2종근린생활, , , ,"19,803",30,3,2023,중개거래,세종시,6,1***,일반상업, ,36110, , , ,아름동,세종시,세종특별자치시
2016,160.8,집합,제1종근린생활, , , ,"47,500",27,3,2023,중개거래,세종시,3,1***,근린상업, ,36110, , , ,고운동,세종시,세종특별자치시
2015,69.18,일반,제2종근린생활, , , ,"23,107",6,3,2023,직거래, , ,7*,계획관리,550,36110, , , ,장군면 송문리,세종시,세종특별자치시
2015,213.34,집합,제2종근린생활, , , ,"67,500",22,3,2023,직거래, ,2,6**,일반상업, ,36110, , , ,도담동,세종시,세종특별자치시
2017,182.0,집합,업무, , , ,"85,000",30,3,2023,직거래, , ,1***,일반상업, ,36110, , , ,아름동,세종시,세종특별자치시
