buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
1991,33.57,집합,제1종근린생활, , , ,"2,070",30,1,2013, , ,2,2**,제2종일반주거, ,36110, , , ,조치원읍 신안리,세종시,세종특별자치시
1995,35.91,집합,제1종근린생활, , , ,"14,000",10,1,2013, , ,1,2*,일반상업, ,36110, , , ,조치원읍 정리,세종시,세종특별자치시
1974,136.99,일반,제2종근린생활, , , ,"30,000",29,1,2013, , , ,2**,일반상업,88,36110, , , ,금남면 용포리,세종시,세종특별자치시
1989,1597.51,일반,기타, , , ,"171,200",14,1,2013, , , ,3**,제2종일반주거,957,36110, , , ,조치원읍 죽림리,세종시,세종특별자치시
1985,110.15,일반,제1종근린생활, , , ,"7,500",29,1,2013, , , ,2**,제2종일반주거,142,36110, ,지분, ,전의면 읍내리,세종시,세종특별자치시
2008,255.84,일반,제2종근린생활, , , ,"35,500",21,1,2013, , , ,2**,제2종일반주거,200.3,36110, , , ,조치원읍 침산리,세종시,세종특별자치시
2013,494.5,일반,제2종근린생활, , , ,"94,000",28,2,2013, , , ,3*,계획관리,500,36110, , , ,장군면 은용리,세종시,세종특별자치시
1979,728.53,일반,제2종근린생활, , , ,"71,500",18,2,2013, , , ,2**,제2종일반주거,709,36110, , , ,전의면 읍내리,세종시,세종특별자치시
1998,97.32,집합,제1종근린생활, , , ,"3,200",28,2,2013, , , ,2**,제1종일반주거, ,36110, , , ,전의면 동교리,세종시,세종특별자치시
 ,395.0,일반,제2종근린생활, , , ,"32,418",10,2,2013, , , ,2**,계획관리,3701,36110, , , ,전의면 유천리,세종시,세종특별자치시
2005,18.0,일반,제2종근린생활, , , ,"7,000",20,2,2013, , , ,2*,계획관리,345,36110, , , ,금남면 영곡리,세종시,세종특별자치시
1999,209.25,일반,제1종근린생활, , , ,"48,750",4,2,2013, , , ,1**,계획관리,654,36110, , , ,장군면 도계리,세종시,세종특별자치시
1999,209.25,일반,제1종근린생활, , , ,"48,750",4,2,2013, , , ,1**,계획관리,654,36110, , , ,장군면 도계리,세종시,세종특별자치시
2008,1003.59,집합,판매, , , ,"870,000",6,2,2013, , , ,5*,자연녹지, ,36110, , , ,조치원읍 번암리,세종시,세종특별자치시
2008,969.32,집합,판매, , , ,"840,000",6,2,2013, , , ,5*,자연녹지, ,36110, , , ,조치원읍 번암리,세종시,세종특별자치시
2008,882.06,집합,판매, , , ,"770,000",6,2,2013, , , ,5*,자연녹지, ,36110, , , ,조치원읍 번암리,세종시,세종특별자치시
2008,7936.32,집합,판매, , , ,"2,480,000",6,2,2013, , , ,5*,자연녹지, ,36110, , , ,조치원읍 번암리,세종시,세종특별자치시
2004,86.85,일반,제2종근린생활, , , ,"21,700",22,3,2013, , , ,6*,제2종일반주거,352,36110, , , ,조치원읍 남리,세종시,세종특별자치시
1995,205.47,일반,제2종근린생활, , , ,"10,000",4,3,2013, , , ,2**,계획관리,1000,36110, , , ,전동면 청송리,세종시,세종특별자치시
2008,519.63,일반,제2종근린생활, , , ,"75,000",13,3,2013, , , ,1**,제2종일반주거,303,36110, , , ,조치원읍 죽림리,세종시,세종특별자치시
1994,130.56,일반,제2종근린생활, , , ,"10,000",16,3,2013, , , ,3**,계획관리,231,36110, , , ,전동면 노장리,세종시,세종특별자치시
1971,374.18,일반,제1종근린생활, , , ,"38,229",25,3,2013, , , ,1*,일반상업,167.2,36110, , , ,조치원읍 원리,세종시,세종특별자치시
1990,1072.27,일반,숙박, , , ,"78,000",18,3,2013, , , ,1**,제2종일반주거,882,36110, , , ,부강면 부강리,세종시,세종특별자치시
2000,15.75,집합,업무, , , ,"7,000",5,3,2013, , , ,3**,제2종일반주거, ,36110, ,지분, ,금남면 용포리,세종시,세종특별자치시
1944,69.42,일반,제1종근린생활, , , ,"54,000",10,4,2013, , , ,1**,일반상업,198,36110, , , ,금남면 용포리,세종시,세종특별자치시
1997,206.08,일반,제2종근린생활, , , ,"60,000",8,4,2013, , , ,1**,일반상업,264,36110, , , ,금남면 용포리,세종시,세종특별자치시
2008,306.68,일반,제2종근린생활, , , ,"53,500",26,4,2013, , , ,1**,제2종일반주거,180,36110, , , ,조치원읍 죽림리,세종시,세종특별자치시
1992,643.82,일반,제2종근린생활, , , ,"33,175",15,4,2013, , , ,2**,계획관리,1826,36110, , , ,전동면 송곡리,세종시,세종특별자치시
1954,321.24,일반,제2종근린생활, , , ,"71,600",1,4,2013, , , ,4*,제2종일반주거,823,36110, , , ,조치원읍 죽림리,세종시,세종특별자치시
1974,252.67,일반,제2종근린생활, , , ,"35,000",15,4,2013, , , ,7*,일반상업,320,36110, , , ,조치원읍 정리,세종시,세종특별자치시
