buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
 ,52.65,집합,제2종근린생활, , , ,"40,400",5,1,2012, , , ,2*,준주거, ,36110, , , ,조치원읍 교리,세종시,세종특별자치시
2001,159.38,일반,제1종근린생활, , , ,"56,000",6,1,2012, , , ,1**,제2종일반주거,348,36110, , , ,조치원읍 남리,세종시,세종특별자치시
2008,243.8,일반,제2종근린생활, , , ,"26,177",30,1,2012, , , ,2**,제2종일반주거,284.8,36110, , , ,조치원읍 침산리,세종시,세종특별자치시
1997,247.02,일반,제2종근린생활, , , ,"34,000",27,2,2012, , , ,*,계획관리,1385.0,36110, , , ,금남면 도남리,세종시,세종특별자치시
1997,247.02,일반,제2종근린생활, , , ,"50,000",27,2,2012, , , ,*,계획관리,2211.0,36110, , , ,금남면 도남리,세종시,세종특별자치시
1979,537.82,일반,제1종근린생활, , , ,"58,000",23,2,2012, , , ,*,일반상업,202.5,36110, , , ,조치원읍 원리,세종시,세종특별자치시
 ,236.53,일반,제2종근린생활, , , ,"57,500",8,2,2012, , , ,4**,일반상업,803.0,36110, , , ,부강면 부강리,세종시,세종특별자치시
1984,218.75,일반,제1종근린생활, , , ,"15,000",22,2,2012, , , ,8*,일반상업,333.0,36110, , , ,조치원읍 상리,세종시,세종특별자치시
1980,86.25,일반,제1종근린생활, , , ,"2,500",1,2,2012, , , ,5**,계획관리,184.0,36110, , , ,전동면 노장리,세종시,세종특별자치시
1984,99.18,일반,제2종근린생활, , , ,"57,200",17,3,2012, , , ,3**,계획관리,1258,36110, , , ,연기면 보통리,세종시,세종특별자치시
1997,82.5,일반,제2종근린생활, , , ,"30,120",27,3,2012, , , ,3**,계획관리,827,36110, , , ,장군면 금암리,세종시,세종특별자치시
 ,45.5,일반,제2종근린생활, , , ,"30,000",1,3,2012, , , ,7*,제2종일반주거,172,36110, , , ,금남면 용포리,세종시,세종특별자치시
1998,53.35,집합,판매, , , ,"23,000",25,4,2012, , ,1,5*,준주거, ,36110, , , ,조치원읍 정리,세종시,세종특별자치시
1997,470.42,일반,제2종근린생활, , , ,"31,000",5,4,2012, , , ,4**,계획관리,1921,36110, , , ,부강면 등곡리,세종시,세종특별자치시
2006,77.0,일반,제1종근린생활, , , ,"8,422",19,5,2012, , , ,1**,계획관리,510,36110, , , ,부강면 금호리,세종시,세종특별자치시
 ,978.32,일반,제1종근린생활, , , ,"122,250",9,5,2012, , , ,8*,일반상업,319,36110, , , ,조치원읍 정리,세종시,세종특별자치시
1984,204.89,일반,제2종근린생활, , , ,"15,790",30,5,2012, , , ,2*,자연환경보전,777,36110, , , ,연서면 용암리,세종시,세종특별자치시
2012,492.8,일반,숙박, , , ,"139,600",3,5,2012, , , ,1**,계획관리,1304,36110, , , ,연동면 응암리,세종시,세종특별자치시
1983,165.49,일반,제1종근린생활, , , ,"23,000",5,5,2012, , , ,*,일반상업,119,36110, , , ,조치원읍 정리,세종시,세종특별자치시
2006,130.5,일반,제1종근린생활, , , ,"30,000",19,6,2012, , , ,9*,계획관리,833,36110, , , ,연서면 봉암리,세종시,세종특별자치시
1970,59.4,일반,제1종근린생활, , , ,"15,000",25,6,2012, , , ,1*,준주거,94.5,36110, , , ,조치원읍 교리,세종시,세종특별자치시
1983,48.31,일반,제1종근린생활, , , ,"2,400",13,6,2012, , , ,3*,일반상업,43.44,36110, , , ,조치원읍 정리,세종시,세종특별자치시
2004,3796.81,일반,제2종근린생활, , , ,"102,000",14,6,2012, , , ,1**,보전관리,2445,36110, , , ,전의면 양곡리,세종시,세종특별자치시
1983,96.62,일반,제1종근린생활, , , ,"4,700",1,6,2012, , , ,3*,일반상업,86.88,36110, , , ,조치원읍 정리,세종시,세종특별자치시
1998,66.22,집합,판매, , , ,"9,000",8,6,2012, , ,1,5*,준주거, ,36110, , , ,조치원읍 정리,세종시,세종특별자치시
1945,199.34,일반,제1종근린생활, , , ,"8,300",27,7,2012, , , ,1**,계획관리,50,36110, , , ,소정면 소정리,세종시,세종특별자치시
1997,474.58,일반,제1종근린생활, , , ,"33,000",28,7,2012, , , ,9*,제2종일반주거,234,36110, , , ,조치원읍 평리,세종시,세종특별자치시
2005,1350.2,일반,제1종근린생활, , , ,"110,000",31,7,2012, , , ,8*,계획관리,995,36110, , , ,금남면 부용리,세종시,세종특별자치시
2011,1070.83,일반,숙박, , , ,"215,000",24,7,2012, , , ,2*,일반상업,331.9,36110, , , ,조치원읍 교리,세종시,세종특별자치시
2009,207.36,일반,제2종근린생활, , , ,"30,000",3,7,2012, , , ,2**,자연녹지,628,36110, , , ,조치원읍 신안리,세종시,세종특별자치시
2009,29.55,일반,제1종근린생활, , , ,"8,500",17,7,2012, , , ,6*,제2종일반주거,52,36110, , , ,조치원읍 명리,세종시,세종특별자치시
1988,46.66,일반,제1종근린생활, , , ,"5,000",10,7,2012, , , ,3**,계획관리,79,36110, , , ,연기면 연기리,세종시,세종특별자치시
2008,71.64,집합,제1종근린생활, , , ,"17,000",25,7,2012, , ,2,3**,제2종일반주거, ,36110, , , ,조치원읍 죽림리,세종시,세종특별자치시
2011,357.65,일반,제2종근린생활, , , ,"50,000",8,7,2012, , , ,8**,제2종일반주거,604,36110, , , ,연서면 월하리,세종시,세종특별자치시
1991,33.57,집합,제1종근린생활, , , ,"2,850",24,8,2012, , ,2,2**,제2종일반주거, ,36110, , , ,조치원읍 신안리,세종시,세종특별자치시
2002,1273.05,일반,제1종근린생활, , , ,"85,000",1,8,2012, , , ,8*,계획관리,1080,36110, , , ,금남면 부용리,세종시,세종특별자치시
2001,151.95,일반,제1종근린생활, , , ,"10,500",23,8,2012, , , ,3**,계획관리,212,36110, , , ,장군면 금암리,세종시,세종특별자치시
