buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
2014,128.59,집합,제1종근린생활, , , ,"90,000",29,1,2016, , ,1,2***,일반상업, ,50110,제주시, , ,연동,제주시,제주특별자치도
2014,128.59,집합,제1종근린생활, , , ,"90,000",29,1,2016, , ,1,2***,일반상업, ,50110,제주시, , ,연동,제주시,제주특별자치도
1995,84.42,일반,제2종근린생활, , , ,"19,000",27,1,2016, , , ,4**,제2종일반주거,37.38,50110,제주시, , ,일도이동,제주시,제주특별자치도
1995,84.42,집합,제2종근린생활, , , ,"19,000",27,1,2016, , ,1,4**,제2종일반주거, ,50110,제주시, , ,일도이동,제주시,제주특별자치도
2013,659.65,일반,숙박, , , ,"188,568",22,1,2016, , , ,1***,계획관리,2426,50110,제주시, , ,애월읍 유수암리,제주시,제주특별자치도
2004,156.63,집합,제2종근린생활, , , ,"16,500",26,1,2016, , ,3,5**,일반상업, ,50110,제주시, , ,삼도일동,제주시,제주특별자치도
2013,417.17,일반,제1종근린생활, , , ,"140,000",27,1,2016, , , ,8**,계획관리,5620,50110,제주시, , ,애월읍 소길리,제주시,제주특별자치도
2011,1520.46,일반,제1종근린생활, , , ,"265,000",20,1,2016, , , ,6**,준주거,361.9,50110,제주시, , ,도남동,제주시,제주특별자치도
1980,1123.08,일반,제1종근린생활, , , ,"84,400",15,1,2016, , , ,1***,일반상업,614.8,50110,제주시, , ,삼도이동,제주시,제주특별자치도
2015,391.53,일반,제2종근린생활, , , ,"128,000",20,1,2016, , , ,2***,자연녹지,460,50110,제주시, , ,연동,제주시,제주특별자치도
1992,49.6,일반,제1종근린생활, , , ,"38,000",14,1,2016, , , ,1***,제2종일반주거,843,50110,제주시, , ,한림읍 한림리,제주시,제주특별자치도
2013,42.24,집합,숙박, , , ,"2,316",28,1,2016, , ,3,9**,자연녹지, ,50110,제주시,지분, ,조천읍 함덕리,제주시,제주특별자치도
2013,42.24,집합,숙박, , , ,"2,207",28,1,2016, , ,2,9**,자연녹지, ,50110,제주시,지분, ,조천읍 함덕리,제주시,제주특별자치도
2013,42.24,집합,숙박, , , ,"1,797",4,1,2016, , ,2,9**,자연녹지, ,50110,제주시,지분, ,조천읍 함덕리,제주시,제주특별자치도
2004,33.18,집합,숙박, , , ,"1,085",19,1,2016, , ,4,2**,자연녹지, ,50110,제주시,지분, ,조천읍 함덕리,제주시,제주특별자치도
2004,57.56,집합,숙박, , , ,"1,932",21,1,2016, , ,4,2**,자연녹지, ,50110,제주시,지분, ,조천읍 함덕리,제주시,제주특별자치도
2015,44.79,집합,제1종근린생활, , , ,"10,000",13,1,2016, , ,1,4**,근린상업, ,50110,제주시, , ,외도일동,제주시,제주특별자치도
2012,347.49,일반,제1종근린생활, , , ,"135,000",29,1,2016, , , ,2***,제1종일반주거,631.5,50110,제주시, , ,이도이동,제주시,제주특별자치도
2015,28.52,집합,숙박, , , ,"18,460",18,1,2016, , ,3,1***,일반상업, ,50110,제주시, , ,조천읍 함덕리,제주시,제주특별자치도
2011,164.91,집합,숙박, , , ,"30,242",12,1,2016, , ,6,2***,자연녹지, ,50110,제주시,지분, ,한림읍 협재리,제주시,제주특별자치도
2011,164.91,집합,숙박, , , ,"30,242",12,1,2016, , ,6,2***,자연녹지, ,50110,제주시,지분, ,한림읍 협재리,제주시,제주특별자치도
2000,690.74,일반,제1종근린생활, , , ,"262,300",29,1,2016, , , ,1***,제2종일반주거,1181.7,50110,제주시, , ,노형동,제주시,제주특별자치도
2015,480.0,일반,제2종근린생활, , , ,"66,000",25,1,2016, , , ,1***,제2종일반주거,922,50110,제주시, , ,도련일동,제주시,제주특별자치도
1990,1716.45,일반,숙박, , , ,"174,534",29,1,2016, , , ,9**,일반상업,507.2,50110,제주시, , ,노형동,제주시,제주특별자치도
2011,108.3,집합,숙박, , , ,"55,355",25,1,2016, , ,1,산3*,계획관리, ,50110,제주시, , ,한림읍 금악리,제주시,제주특별자치도
2011,108.3,집합,숙박, , , ,"60,355",25,1,2016, , ,2,산3*,계획관리, ,50110,제주시, , ,한림읍 금악리,제주시,제주특별자치도
2011,108.3,집합,숙박, , , ,"54,446",25,1,2016, , ,1,산3*,계획관리, ,50110,제주시, , ,한림읍 금악리,제주시,제주특별자치도
2011,108.3,집합,숙박, , , ,"62,628",25,1,2016, , ,1,산3*,계획관리, ,50110,제주시, , ,한림읍 금악리,제주시,제주특별자치도
2011,108.3,집합,숙박, , , ,"55,355",25,1,2016, , ,2,산3*,계획관리, ,50110,제주시, , ,한림읍 금악리,제주시,제주특별자치도
2011,108.3,집합,숙박, , , ,"58,083",25,1,2016, , ,2,산3*,계획관리, ,50110,제주시, , ,한림읍 금악리,제주시,제주특별자치도
2015,25.0,집합,숙박, , , ,"16,100",7,1,2016, , ,6,1***,일반상업, ,50110,제주시, , ,조천읍 함덕리,제주시,제주특별자치도
2015,25.0,집합,숙박, , , ,"16,100",19,1,2016, , ,8,1***,일반상업, ,50110,제주시, , ,조천읍 함덕리,제주시,제주특별자치도
2015,25.0,집합,숙박, , , ,"16,100",25,1,2016, , ,6,1***,일반상업, ,50110,제주시, , ,조천읍 함덕리,제주시,제주특별자치도
2015,25.0,집합,숙박, , , ,"16,100",12,1,2016, , ,7,1***,일반상업, ,50110,제주시, , ,조천읍 함덕리,제주시,제주특별자치도
1993,15.0,집합,제1종근린생활, , , ,"3,300",21,1,2016, , ,2,9**,제2종일반주거, ,50110,제주시, , ,건입동,제주시,제주특별자치도
1991,1032.57,일반,제2종근린생활, , , ,"850,000",25,1,2016, , , ,2**,일반상업,1140.6,50110,제주시, , ,연동,제주시,제주특별자치도
2002,160.0,일반,제1종근린생활, , , ,"25,000",12,1,2016, , , ,2***,준주거,304,50110,제주시, , ,조천읍 조천리,제주시,제주특별자치도
2011,164.91,집합,숙박, , , ,"70,000",13,1,2016, , , ,2***,자연녹지, ,50110,제주시, , ,한림읍 협재리,제주시,제주특별자치도
2016,60.02,집합,제1종근린생활, , , ,"41,750",22,1,2016, , ,1,2**,제2종일반주거, ,50110,제주시, , ,연동,제주시,제주특별자치도
1996,87.45,집합,제1종근린생활, , , ,"13,000",26,1,2016, , ,1,6*,제2종일반주거, ,50110,제주시, , ,도남동,제주시,제주특별자치도
1996,6.98,집합,업무, , , ,500,26,1,2016, , ,-1,6*,제2종일반주거, ,50110,제주시, , ,도남동,제주시,제주특별자치도
2013,42.24,집합,숙박, , , ,"2,000",12,1,2016, , ,2,9**,자연녹지, ,50110,제주시,지분, ,조천읍 함덕리,제주시,제주특별자치도
2011,108.3,집합,숙박, , , ,"55,355",25,1,2016, , ,1,산3*,계획관리, ,50110,제주시, , ,한림읍 금악리,제주시,제주특별자치도
2011,108.3,집합,숙박, , , ,"57,174",25,1,2016, , ,1,산3*,계획관리, ,50110,제주시, , ,한림읍 금악리,제주시,제주특별자치도
2011,108.3,집합,숙박, , , ,"60,810",25,1,2016, , ,2,산3*,계획관리, ,50110,제주시, , ,한림읍 금악리,제주시,제주특별자치도
2011,108.3,집합,숙박, , , ,"60,810",25,1,2016, , ,2,산3*,계획관리, ,50110,제주시, , ,한림읍 금악리,제주시,제주특별자치도
2011,108.3,집합,숙박, , , ,"64,446",25,1,2016, , ,1,산3*,계획관리, ,50110,제주시, , ,한림읍 금악리,제주시,제주특별자치도
2015,196.37,집합,숙박, , , ,"54,685",25,1,2016, , ,1,산3*,계획관리, ,50110,제주시,지분, ,한림읍 금악리,제주시,제주특별자치도
2011,108.3,집합,숙박, , , ,"59,901",25,1,2016, , ,1,산3*,계획관리, ,50110,제주시, , ,한림읍 금악리,제주시,제주특별자치도
2015,196.37,집합,숙박, , , ,"54,685",25,1,2016, , ,1,산3*,계획관리, ,50110,제주시,지분, ,한림읍 금악리,제주시,제주특별자치도
2011,108.3,집합,숙박, , , ,"59,901",25,1,2016, , ,1,산3*,계획관리, ,50110,제주시, , ,한림읍 금악리,제주시,제주특별자치도
2010,51.75,집합,숙박, , , ,500,14,1,2016, , ,15,1*,자연녹지, ,50110,제주시,지분, ,오등동,제주시,제주특별자치도
 ,1980.12,일반,제2종근린생활, , , ,"200,000",15,1,2016, , , ,1***,일반상업,1500,50110,제주시, , ,한림읍 대림리,제주시,제주특별자치도
2009,67.74,집합,판매, , , ,"22,000",8,1,2016, , , ,1***,일반상업, ,50110,제주시, , ,노형동,제주시,제주특별자치도
2013,44.49,집합,제2종근린생활, , , ,"8,900",29,1,2016, , ,2,1*,일반상업, ,50110,제주시, , ,삼도이동,제주시,제주특별자치도
2016,66.59,집합,제1종근린생활, , , ,"43,000",19,1,2016, , ,1,2**,제2종일반주거, ,50110,제주시, , ,연동,제주시,제주특별자치도
1993,390.47,일반,제1종근린생활, , , ,"62,000",22,1,2016, , , ,4*,제2종일반주거,171.8,50110,제주시, , ,도남동,제주시,제주특별자치도
2004,18.92,집합,제2종근린생활, , , ,"6,400",21,1,2016, , , ,1***,일반상업, ,50110,제주시, , ,이도이동,제주시,제주특별자치도
2003,129.0,일반,제2종근린생활, , , ,"45,000",27,1,2016, , , ,7**,자연녹지,331,50110,제주시, , ,도두이동,제주시,제주특별자치도
2011,108.3,집합,숙박, , , ,"62,628",25,1,2016, , ,1,산3*,계획관리, ,50110,제주시, , ,한림읍 금악리,제주시,제주특별자치도
2011,108.3,집합,숙박, , , ,"58,083",25,1,2016, , ,1,산3*,계획관리, ,50110,제주시, , ,한림읍 금악리,제주시,제주특별자치도
2014,372.81,집합,숙박, , , ,"64,778",25,1,2016, , ,1,산3*,계획관리, ,50110,제주시,지분, ,한림읍 금악리,제주시,제주특별자치도
2013,182.56,집합,제2종근린생활, , , ,"25,000",22,1,2016, , ,2,2**,일반상업, ,50110,제주시, , ,연동,제주시,제주특별자치도
2013,18.24,일반,제2종근린생활, , , ,"2,800",22,1,2016, , , ,2**,자연녹지,213,50110,제주시, , ,조천읍 함덕리,제주시,제주특별자치도
1994,115.02,집합,제1종근린생활, , , ,"5,500",14,1,2016, , ,-1,1***,제2종일반주거, ,50110,제주시, , ,이도이동,제주시,제주특별자치도
2015,112.0,일반,제2종근린생활, , , ,"17,000",22,1,2016, , , ,8**,계획관리,904,50110,제주시, , ,애월읍 수산리,제주시,제주특별자치도
1993,60.04,집합,제1종근린생활, , , ,"2,000",21,1,2016, , ,-1,2***,제2종일반주거, ,50110,제주시, , ,노형동,제주시,제주특별자치도
2013,60.59,집합,숙박, , , ,"2,316",18,1,2016, , ,3,9**,자연녹지, ,50110,제주시,지분, ,조천읍 함덕리,제주시,제주특별자치도
1995,114.3,일반,제2종근린생활, , , ,"3,000",4,1,2016, , , ,1***,계획관리,161,50110,제주시, , ,한경면 저지리,제주시,제주특별자치도
2001,934.2,일반,제1종근린생활, , , ,"135,000",18,1,2016, , , ,2***,준주거,571,50110,제주시, , ,용담일동,제주시,제주특별자치도
2013,1762.18,일반,숙박, , , ,"380,000",19,1,2016, , , ,2**,일반상업,286.3,50110,제주시, , ,연동,제주시,제주특별자치도
2002,56.0,집합,숙박, , , ,700,19,1,2016, , ,22,2***,계획관리, ,50110,제주시,지분, ,애월읍 애월리,제주시,제주특별자치도
2012,91.0,집합,숙박, , , ,"51,000",4,1,2016, , ,2,산3*,계획관리, ,50110,제주시, , ,한림읍 금악리,제주시,제주특별자치도
2004,33.18,집합,숙박, , , ,500,13,1,2016, , ,5,2**,자연녹지, ,50110,제주시,지분, ,조천읍 함덕리,제주시,제주특별자치도
2000,187.53,일반,제2종근린생활, , , ,"224,000",15,1,2016, , , ,1***,일반상업,515,50110,제주시, , ,건입동,제주시,제주특별자치도
1997,93.6,일반,제2종근린생활, , , ,"30,000",15,1,2016, , , ,1***,제2종일반주거,157.2,50110,제주시, , ,노형동,제주시,제주특별자치도
2009,67.74,집합,판매, , , ,"22,000",8,1,2016, , ,5,1***,일반상업, ,50110,제주시, , ,노형동,제주시,제주특별자치도
2002,19.65,집합,제1종근린생활, , , ,"3,570",13,1,2016, , ,1,1***,일반상업, ,50110,제주시, , ,일도일동,제주시,제주특별자치도
1993,44.76,일반,제2종근린생활, , , ,"34,000",12,1,2016, , , ,1***,계획관리,495,50110,제주시, , ,조천읍 북촌리,제주시,제주특별자치도
2010,51.75,집합,숙박, , , ,600,8,1,2016, , ,13,1*,자연녹지, ,50110,제주시,지분, ,오등동,제주시,제주특별자치도
2011,108.3,집합,숙박, , , ,"58,083",4,1,2016, , ,1,산3*,계획관리, ,50110,제주시, , ,한림읍 금악리,제주시,제주특별자치도
2011,108.3,집합,숙박, , , ,"50,174",4,1,2016, , ,2,산3*,계획관리, ,50110,제주시, , ,한림읍 금악리,제주시,제주특별자치도
2011,108.3,집합,숙박, , , ,"58,083",4,1,2016, , ,1,산3*,계획관리, ,50110,제주시, , ,한림읍 금악리,제주시,제주특별자치도
2011,108.3,집합,숙박, , , ,"60,719",4,1,2016, , ,1,산3*,계획관리, ,50110,제주시, , ,한림읍 금악리,제주시,제주특별자치도
2011,108.3,집합,숙박, , , ,"58,537",4,1,2016, , ,2,산3*,계획관리, ,50110,제주시, , ,한림읍 금악리,제주시,제주특별자치도
2011,108.3,집합,숙박, , , ,"54,446",4,1,2016, , ,2,산3*,계획관리, ,50110,제주시, , ,한림읍 금악리,제주시,제주특별자치도
2015,196.37,집합,숙박, , , ,"52,412",4,1,2016, , ,1,산3*,계획관리, ,50110,제주시,지분, ,한림읍 금악리,제주시,제주특별자치도
2015,196.37,집합,숙박, , , ,"52,412",4,1,2016, , ,1,산3*,계획관리, ,50110,제주시,지분, ,한림읍 금악리,제주시,제주특별자치도
2011,108.3,집합,숙박, , , ,"61,719",4,1,2016, , ,1,산3*,계획관리, ,50110,제주시, , ,한림읍 금악리,제주시,제주특별자치도
2011,108.3,집합,숙박, , , ,"62,446",4,1,2016, , ,2,산3*,계획관리, ,50110,제주시, , ,한림읍 금악리,제주시,제주특별자치도
