buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
2017,145.5,집합,제1종근린생활, ,24.01.22,O,"59,000",10,1,2023,중개거래,제주 제주시,1,4**,일반상업, ,50110,제주시, , ,일도이동,제주시,제주특별자치도
2001,298.86,일반,숙박, , , ,"136,000",18,1,2023,중개거래,제주 서귀포시, ,2***,자연녹지,269,50110,제주시, , ,애월읍 하귀2리,제주시,제주특별자치도
2001,263.79,일반,숙박, ,23.03.30,O,"136,000",18,1,2023,중개거래,제주 서귀포시, ,2***,자연녹지,269,50110,제주시, , ,애월읍 하귀2리,제주시,제주특별자치도
2022,252.33,집합,업무, , , ,"342,765",30,1,2023,직거래, ,1,1***,일반상업, ,50110,제주시, , ,이도이동,제주시,제주특별자치도
2002,151.95,일반,제2종근린생활, , , ,"34,700",26,1,2023,중개거래,제주 제주시, ,1***,준주거,86.17,50110,제주시, , ,이도이동,제주시,제주특별자치도
2013,60.59,집합,숙박, , , ,"2,754",11,1,2023,직거래, ,4,9**,자연녹지, ,50110,제주시,지분, ,조천읍 함덕리,제주시,제주특별자치도
2013,60.59,집합,숙박, , , ,"2,754",13,1,2023,직거래, ,4,9**,자연녹지, ,50110,제주시,지분, ,조천읍 함덕리,제주시,제주특별자치도
2013,60.59,집합,숙박, , , ,"2,043",13,1,2023,직거래, ,4,9**,자연녹지, ,50110,제주시,지분, ,조천읍 함덕리,제주시,제주특별자치도
2022,60.04,집합,제2종근린생활, , , ,"33,400",16,1,2023,직거래, ,2,1***,일반상업, ,50110,제주시, , ,이도이동,제주시,제주특별자치도
2016,1251.41,일반,제1종근린생활, , , ,"314,800",31,1,2023,중개거래,제주 제주시, ,1***,자연녹지,2076,50110,제주시, , ,애월읍 하귀2리,제주시,제주특별자치도
