buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
2011,164.91,집합,숙박, , , ,"56,825",25,1,2013, , ,6,2***,자연녹지, ,50110,제주시, , ,한림읍 협재리,제주시,제주특별자치도
2011,82.46,집합,숙박, , , ,"27,817",21,1,2013, , ,6,2***,자연녹지, ,50110,제주시,지분, ,한림읍 협재리,제주시,제주특별자치도
2011,66.62,집합,숙박, , , ,"23,072",31,1,2013, , ,7,2***,자연녹지, ,50110,제주시,지분, ,한림읍 협재리,제주시,제주특별자치도
2011,82.46,집합,숙박, , , ,"27,817",21,1,2013, , ,6,2***,자연녹지, ,50110,제주시,지분, ,한림읍 협재리,제주시,제주특별자치도
2011,66.62,집합,숙박, , , ,"23,072",31,1,2013, , ,7,2***,자연녹지, ,50110,제주시,지분, ,한림읍 협재리,제주시,제주특별자치도
2011,175.57,집합,숙박, , , ,"59,460",29,1,2013, , ,1,2***,자연녹지, ,50110,제주시, , ,한림읍 협재리,제주시,제주특별자치도
2004,16.44,집합,숙박, , , ,"8,140",29,1,2013, , ,4,2**,자연녹지, ,50110,제주시, , ,조천읍 함덕리,제주시,제주특별자치도
2006,2.03,집합,숙박, , , ,840,31,1,2013, , ,1,1***,자연녹지, ,50110,제주시,지분, ,한림읍 금능리,제주시,제주특별자치도
2011,164.91,집합,숙박, , , ,"61,840",25,1,2013, , ,5,2***,자연녹지, ,50110,제주시, , ,한림읍 협재리,제주시,제주특별자치도
 ,164.28,일반,제1종근린생활, , , ,"7,300",12,1,2013, , , ,1***,일반상업,167,50110,제주시, , ,건입동,제주시,제주특별자치도
1999,420.19,일반,제2종근린생활, , , ,"20,260",23,1,2013, , , ,5**,계획관리,693,50110,제주시, , ,우도면 연평리,제주시,제주특별자치도
1971,164.28,일반,제1종근린생활, , , ,"7,300",12,1,2013, , , ,1***,일반상업,167,50110,제주시, , ,건입동,제주시,제주특별자치도
2001,92.79,일반,제1종근린생활, , , ,"20,000",18,1,2013, , , ,1***,제2종일반주거,159.9,50110,제주시, , ,노형동,제주시,제주특별자치도
2011,55.45,집합,숙박, , , ,"17,105",11,1,2013, , ,2,2***,자연녹지, ,50110,제주시,지분, ,한림읍 협재리,제주시,제주특별자치도
2011,55.45,집합,숙박, , , ,"17,105",11,1,2013, , ,2,2***,자연녹지, ,50110,제주시,지분, ,한림읍 협재리,제주시,제주특별자치도
2011,175.57,집합,숙박, , , ,"61,299",13,1,2013, , ,1,2***,자연녹지, ,50110,제주시, , ,한림읍 협재리,제주시,제주특별자치도
1997,529.64,일반,제2종근린생활, , , ,"54,000",3,1,2013, , , ,1**,제2종일반주거,773,50110,제주시, , ,이호이동,제주시,제주특별자치도
1994,97.49,일반,제2종근린생활, , , ,"15,500",9,1,2013, , , ,8**,자연녹지,1445,50110,제주시, , ,애월읍 하귀1리,제주시,제주특별자치도
2009,73.03,집합,제1종근린생활, , , ,"11,700",8,1,2013, , ,5,1***,일반상업, ,50110,제주시, , ,노형동,제주시,제주특별자치도
2011,109.96,집합,숙박, , , ,"34,194",8,1,2013, , ,4,2***,자연녹지, ,50110,제주시, , ,한림읍 협재리,제주시,제주특별자치도
2011,133.23,집합,숙박, , , ,"46,054",31,1,2013, , ,7,2***,자연녹지, ,50110,제주시, , ,한림읍 협재리,제주시,제주특별자치도
