buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
1988,996.14,일반,제2종근린생활, , , ,"350,000",18,1,2020, , , ,2**,일반상업,415.8,50110,제주시, , ,연동,제주시,제주특별자치도
2013,60.59,집합,숙박, , , ,"2,754",17,1,2020, , ,2,9**,자연녹지, ,50110,제주시,지분, ,조천읍 함덕리,제주시,제주특별자치도
2013,42.24,집합,숙박, , , ,"2,882",30,1,2020, , ,3,9**,자연녹지, ,50110,제주시,지분, ,조천읍 함덕리,제주시,제주특별자치도
2013,42.24,집합,숙박, , , ,"1,468",20,1,2020, , ,6,9**,자연녹지, ,50110,제주시,지분, ,조천읍 함덕리,제주시,제주특별자치도
2004,33.18,집합,숙박, , , ,994,15,1,2020, , ,5,2**,자연녹지, ,50110,제주시,지분, ,조천읍 함덕리,제주시,제주특별자치도
1981,604.4,일반,제2종근린생활, , , ,"50,000",11,1,2020, , , ,1***,일반상업,220,50110,제주시, , ,일도일동,제주시,제주특별자치도
1993,3017.06,일반,제2종근린생활, , , ,"450,000",29,1,2020, , , ,2**,일반상업,442.6,50110,제주시, , ,연동,제주시,제주특별자치도
2017,25.81,집합,숙박, , , ,"8,700",18,1,2020, , ,6,6***,근린상업, ,50110,제주시, , ,아라일동,제주시,제주특별자치도
1998,33.95,일반,제2종근린생활, , , ,400,6,1,2020, , , ,1***,계획관리,16.44,50110,제주시,지분, ,조천읍 대흘리,제주시,제주특별자치도
1985,433.41,일반,숙박, , , ,"35,000",13,1,2020, , , ,1***,일반상업,174.5,50110,제주시, , ,이도일동,제주시,제주특별자치도
2017,25.81,집합,숙박, , , ,"8,700",18,1,2020, , ,6,6***,근린상업, ,50110,제주시, , ,아라일동,제주시,제주특별자치도
1992,1798.33,일반,숙박, , , ,"168,000",22,1,2020, , , ,3**,준주거,435.7,50110,제주시, , ,이도이동,제주시,제주특별자치도
2002,115.66,일반,제1종근린생활, , , ,"60,500",8,1,2020, , , ,1***,제1종일반주거,193.2,50110,제주시, , ,연동,제주시,제주특별자치도
