buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
2011,164.91,집합,숙박, , , ,"53,930",4,1,2012, , ,7,2***,자연녹지, ,50110,제주시, , ,한림읍 협재리,제주시,제주특별자치도
2009,1402.41,일반,제2종근린생활, , , ,"240,000",27,1,2012, , , ,1***,제2종일반주거,610.5,50110,제주시, , ,노형동,제주시,제주특별자치도
2011,54.98,집합,숙박, , , ,"17,970",27,1,2012, , ,7,2***,자연녹지, ,50110,제주시,지분, ,한림읍 협재리,제주시,제주특별자치도
2011,54.98,집합,숙박, , , ,"17,970",27,1,2012, , ,7,2***,자연녹지, ,50110,제주시,지분, ,한림읍 협재리,제주시,제주특별자치도
1998,3.77,일반,제2종근린생활, , , ,400,19,1,2012, , , ,1***,계획관리,16.44,50110,제주시, , ,조천읍 대흘리,제주시,제주특별자치도
2011,150.11,집합,제2종근린생활, , , ,"23,000",17,1,2012, , ,10,1**,자연녹지, ,50110,제주시, , ,도남동,제주시,제주특별자치도
2011,133.23,집합,숙박, , , ,"43,634",31,1,2012, , ,6,2***,자연녹지, ,50110,제주시, , ,한림읍 협재리,제주시,제주특별자치도
2010,1.73,집합,숙박, , , ,700,26,1,2012, , ,13,1*,자연녹지, ,50110,제주시,지분, ,오등동,제주시,제주특별자치도
2011,135.07,집합,숙박, , , ,"46,283",26,1,2012, , ,2,2***,자연녹지, ,50110,제주시, , ,한림읍 협재리,제주시,제주특별자치도
1987,1086.0,일반,제1종근린생활, , , ,"63,000",28,1,2012, , , ,2***,생산관리,1274,50110,제주시, , ,애월읍 광령리,제주시,제주특별자치도
1984,23.32,집합,제1종근린생활, , , ,"6,000",31,1,2012, , ,1,8**,제2종일반주거, ,50110,제주시, , ,도남동,제주시,제주특별자치도
2011,109.96,집합,숙박, , , ,"35,941",30,1,2012, , ,6,2***,자연녹지, ,50110,제주시, , ,한림읍 협재리,제주시,제주특별자치도
2004,4.8,집합,숙박, , , ,"1,932",16,1,2012, , ,5,2**,자연녹지, ,50110,제주시,지분, ,조천읍 함덕리,제주시,제주특별자치도
2011,133.23,집합,숙박, , , ,"45,666",9,1,2012, , ,4,2***,자연녹지, ,50110,제주시, , ,한림읍 협재리,제주시,제주특별자치도
2011,166.93,집합,숙박, , , ,"52,952",31,1,2012, , ,3,2***,자연녹지, ,50110,제주시, , ,한림읍 협재리,제주시,제주특별자치도
2010,1.73,집합,숙박, , , ,700,30,1,2012, , ,13,1*,자연녹지, ,50110,제주시,지분, ,오등동,제주시,제주특별자치도
2010,1.73,집합,숙박, , , ,700,30,1,2012, , ,13,1*,자연녹지, ,50110,제주시,지분, ,오등동,제주시,제주특별자치도
2010,2.27,집합,숙박, , , ,900,31,1,2012, , ,13,1*,자연녹지, ,50110,제주시,지분, ,오등동,제주시,제주특별자치도
1996,89.37,일반,제1종근린생활, , , ,"3,000",30,1,2012, , , ,2***,제1종일반주거,98,50110,제주시, , ,조천읍 신촌리,제주시,제주특별자치도
1990,1118.6,일반,제2종근린생활, , , ,"84,000",31,1,2012, , , ,9**,일반상업,562,50110,제주시, , ,노형동,제주시,제주특별자치도
1993,31.71,집합,제1종근린생활, , , ,"1,500",27,1,2012, , ,-1,2***,제2종일반주거, ,50110,제주시,지분, ,노형동,제주시,제주특별자치도
1993,55.5,집합,제1종근린생활, , , ,"1,500",27,1,2012, , ,-1,2***,제2종일반주거, ,50110,제주시,지분, ,노형동,제주시,제주특별자치도
1983,21.75,일반,제2종근린생활, , , ,"3,500",30,1,2012, , , ,5**,제2종일반주거,109,50110,제주시, , ,용담삼동,제주시,제주특별자치도
2000,214.29,일반,제1종근린생활, , , ,"23,000",30,1,2012, , , ,2***,제2종일반주거,386.4,50110,제주시, , ,삼양이동,제주시,제주특별자치도
1993,2336.32,일반,제1종근린생활, , , ,"75,700",27,1,2012, , , ,2***,준공업,1348.6,50110,제주시, , ,화북일동,제주시,제주특별자치도
1994,110.43,일반,제1종근린생활, , , ,"16,400",27,1,2012, , , ,1***,제2종일반주거,102.6,50110,제주시, , ,이도이동,제주시,제주특별자치도
1992,8.72,집합,제1종근린생활, , , ,"1,500",26,1,2012, , ,1,2**,일반상업, ,50110,제주시, , ,연동,제주시,제주특별자치도
