buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
2003,3064.58,일반,제2종근린생활, , , ,"513,593",4,1,2012, , , ,6**,자연녹지,9826,44131,천안시 동남구, , ,신방동,천안시 동남구,충청남도
1990,35.15,집합,판매, , , ,"1,400",21,1,2012, , ,2,2**,제2종일반주거, ,44131,천안시 동남구, , ,구성동,천안시 동남구,충청남도
1991,104.72,일반,제2종근린생활, , , ,"14,075",15,1,2012, , , ,1**,계획관리,511,44131,천안시 동남구, , ,목천읍 소사리,천안시 동남구,충청남도
2006,4.6,집합,판매, , , ,"9,900",13,1,2012, , ,10,4**,일반상업, ,44131,천안시 동남구, , ,신부동,천안시 동남구,충청남도
2011,174.42,집합,제2종근린생활, , , ,"79,000",11,1,2012, , ,3,4**,일반상업, ,44131,천안시 동남구, , ,신부동,천안시 동남구,충청남도
2003,3091.58,일반,제2종근린생활, , , ,"515,000",4,1,2012, , , ,6**,자연녹지,9642,44131,천안시 동남구, , ,신방동,천안시 동남구,충청남도
1990,47.86,집합,제2종근린생활, , , ,"2,687",18,1,2012, , ,2,2**,제2종일반주거, ,44131,천안시 동남구, , ,구성동,천안시 동남구,충청남도
1990,51.76,집합,제2종근린생활, , , ,"2,813",18,1,2012, , ,2,2**,제2종일반주거, ,44131,천안시 동남구, , ,구성동,천안시 동남구,충청남도
 ,70.3,일반,제1종근린생활, , , ,"3,023",11,1,2012, , , ,3**,계획관리,270,44131,천안시 동남구, , ,광덕면 대평리,천안시 동남구,충청남도
1997,92.59,일반,제2종근린생활, , , ,"22,500",2,1,2012, , , ,5*,제2종일반주거,166,44131,천안시 동남구, , ,다가동,천안시 동남구,충청남도
 ,118.91,일반,기타, , , ,"7,700",4,2,2012, , , ,3**,계획관리,555,44131,천안시 동남구, , ,병천면 매성리,천안시 동남구,충청남도
 ,266.4,일반,기타, , , ,"12,300",4,2,2012, , , ,3**,계획관리,330,44131,천안시 동남구, , ,병천면 매성리,천안시 동남구,충청남도
1993,152.81,일반,기타, , , ,"7,550",4,2,2012, , , ,3**,계획관리,330,44131,천안시 동남구, , ,병천면 매성리,천안시 동남구,충청남도
1996,67.0,일반,기타, , , ,"16,000",4,2,2012, , , ,3**,계획관리,152,44131,천안시 동남구, , ,병천면 매성리,천안시 동남구,충청남도
2004,31.46,집합,제2종근린생활, , , ,"16,500",25,2,2012, , ,1,4**,일반상업, ,44131,천안시 동남구, , ,신부동,천안시 동남구,충청남도
1993,1540.38,일반,제1종근린생활, , , ,"100,360",11,2,2012, , , ,3*,제2종일반주거,461,44131,천안시 동남구, , ,봉명동,천안시 동남구,충청남도
1997,29.5,집합,제2종근린생활, , , ,"11,200",17,2,2012, , ,1,8**,제2종일반주거, ,44131,천안시 동남구, , ,신방동,천안시 동남구,충청남도
2011,30.18,집합,제1종근린생활, , , ,"21,000",29,2,2012, , ,1,3**,제2종일반주거, ,44131,천안시 동남구, , ,청수동,천안시 동남구,충청남도
2011,72.6,집합,제2종근린생활, , , ,"150,000",28,2,2012, , ,1,4**,일반상업, ,44131,천안시 동남구, , ,신부동,천안시 동남구,충청남도
1990,430.12,일반,제1종근린생활, , , ,"70,000",6,2,2012, , , ,5*,일반상업,236,44131,천안시 동남구, , ,봉명동,천안시 동남구,충청남도
 ,161.27,일반,제2종근린생활, , , ,"12,935",20,2,2012, , , ,5*,계획관리,621,44131,천안시 동남구, , ,목천읍 도장리,천안시 동남구,충청남도
1998,142.83,일반,제1종근린생활, , , ,"25,000",15,2,2012, , , ,5**,제2종일반주거,331,44131,천안시 동남구, , ,원성동,천안시 동남구,충청남도
2002,251.73,일반,제1종근린생활, , , ,"28,500",15,2,2012, , , ,8*,계획관리,462,44131,천안시 동남구, , ,목천읍 동평리,천안시 동남구,충청남도
1950,8.82,집합,제1종근린생활, , , ,"4,000",14,2,2012, , ,1,9*,일반상업, ,44131,천안시 동남구, , ,영성동,천안시 동남구,충청남도
1950,9.09,집합,제1종근린생활, , , ,"4,000",14,2,2012, , ,1,9*,일반상업, ,44131,천안시 동남구, , ,영성동,천안시 동남구,충청남도
