buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
1976,148.41,일반,제1종근린생활,개인, , ,"37,000",31,1,2024,중개거래,충남 천안시동남구, ,1**,일반상업,83,44131,천안시 동남구, ,개인,대흥동,천안시 동남구,충청남도
1998,53.92,집합,숙박,개인, , ,"2,980",26,1,2024,직거래, ,6,672,계획관리, ,44131,천안시 동남구,지분,법인,성남면 용원리,천안시 동남구,충청남도
1998,53.92,집합,숙박,법인, , ,"3,290",29,1,2024,직거래, ,8,672,계획관리, ,44131,천안시 동남구,지분,법인,성남면 용원리,천안시 동남구,충청남도
 ,740.94,일반,제2종근린생활,개인, , ,"160,000",17,1,2024,직거래, , ,2**,제2종일반주거,413,44131,천안시 동남구, ,개인,목천읍 신계리,천안시 동남구,충청남도
2007,94.49,일반,제1종근린생활,개인, , ,"18,900",20,1,2024,직거래, , ,4**,제2종일반주거,173.7,44131,천안시 동남구, ,개인,다가동,천안시 동남구,충청남도
1992,56.16,일반,제2종근린생활,법인, , ,"60,000",18,1,2024,중개거래,충남 천안시동남구, ,*,제2종일반주거,348,44131,천안시 동남구, ,개인,다가동,천안시 동남구,충청남도
 ,81.92,집합,업무,개인, , ,"17,700",20,1,2024,중개거래,충남 천안시동남구,6,506,일반상업, ,44131,천안시 동남구, ,개인,청당동,천안시 동남구,충청남도
2021,53.92,집합,숙박,개인, , ,"2,000",29,1,2024,직거래, ,5,672,계획관리, ,44131,천안시 동남구,지분,개인,성남면 용원리,천안시 동남구,충청남도
2017,88.09,집합,업무,법인, , ,"27,662",17,1,2024,중개거래,충남 천안시동남구,3,552,일반상업, ,44131,천안시 동남구, ,법인,청당동,천안시 동남구,충청남도
2017,94.16,집합,업무,법인, , ,"29,338",17,1,2024,중개거래,충남 천안시동남구,3,552,일반상업, ,44131,천안시 동남구, ,법인,청당동,천안시 동남구,충청남도
