buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
2003,210.38,일반,제1종근린생활, , , ,"24,700",18,1,2011, , , ,*,일반상업,132,44131,천안시 동남구, , ,영성동,천안시 동남구,충청남도
2003,44.53,집합,제1종근린생활, , , ,"27,000",24,1,2011, , ,1,8**,제2종일반주거, ,44131,천안시 동남구, , ,신방동,천안시 동남구,충청남도
1992,822.15,일반,제1종근린생활, , , ,"53,000",31,1,2011, , , ,3**,제2종일반주거,290.9,44131,천안시 동남구, , ,다가동,천안시 동남구,충청남도
2003,65.0,집합,판매, , , ,"14,900",14,1,2011, , ,21,7**,준주거, ,44131,천안시 동남구, , ,신방동,천안시 동남구,충청남도
2003,50.0,집합,판매, , , ,"6,500",22,1,2011, , ,31,7**,준주거, ,44131,천안시 동남구, , ,신방동,천안시 동남구,충청남도
2002,392.76,일반,제2종근린생활, , , ,"33,500",27,1,2011, , , ,1**,계획관리,992,44131,천안시 동남구, , ,광덕면 보산원리,천안시 동남구,충청남도
2004,18.0,집합,제2종근린생활, , , ,"5,000",4,1,2011, , , ,1**,계획관리, ,44131,천안시 동남구, , ,목천읍 신계리,천안시 동남구,충청남도
1995,186.13,일반,제1종근린생활, , , ,"14,000",28,2,2011, , , ,1**,제2종일반주거,169,44131,천안시 동남구, , ,영성동,천안시 동남구,충청남도
1994,716.45,일반,제1종근린생활, , , ,"45,000",22,2,2011, , , ,2**,제2종일반주거,263,44131,천안시 동남구, , ,봉명동,천안시 동남구,충청남도
1976,249.69,일반,제1종근린생활, , , ,"24,500",6,2,2011, , , ,3*,일반상업,19.25,44131,천안시 동남구,지분, ,대흥동,천안시 동남구,충청남도
2003,65.0,집합,제1종근린생활, , , ,"10,700",22,2,2011, , , ,7**,준주거, ,44131,천안시 동남구, , ,신방동,천안시 동남구,충청남도
2009,11.47,집합,제1종근린생활, , , ,"4,000",21,2,2011, , ,2,2**,일반상업, ,44131,천안시 동남구, , ,대흥동,천안시 동남구,충청남도
