buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
1996,819.99,일반,제1종근린생활, , , ,"186,000",31,1,2013, , , ,4**,일반상업,304.1,44131,천안시 동남구, , ,신부동,천안시 동남구,충청남도
1986,192.68,일반,제1종근린생활, , , ,"26,000",12,1,2013, , , ,5**,제2종일반주거,165.3,44131,천안시 동남구, , ,신부동,천안시 동남구,충청남도
2004,47.13,집합,제1종근린생활, , , ,"14,000",3,1,2013, , ,1,2**,제2종일반주거, ,44131,천안시 동남구, , ,안서동,천안시 동남구,충청남도
1992,34.63,집합,판매, , , ,"11,500",17,1,2013, , , ,2**,제2종일반주거, ,44131,천안시 동남구, , ,청수동,천안시 동남구,충청남도
2005,55.1,집합,제2종근린생활, , , ,"14,700",28,1,2013, , ,1,2**,계획관리, ,44131,천안시 동남구, , ,목천읍 응원리,천안시 동남구,충청남도
2006,371.96,일반,제2종근린생활, , , ,"150,000",3,1,2013, , , ,5*,일반상업,792,44131,천안시 동남구, , ,봉명동,천안시 동남구,충청남도
2012,491.0,일반,제1종근린생활, , , ,"38,500",24,1,2013, , , ,1**,보전관리,2602,44131,천안시 동남구, , ,성남면 대정리,천안시 동남구,충청남도
1986,521.38,일반,제1종근린생활, , , ,"45,000",5,1,2013, , , ,3*,일반상업,149,44131,천안시 동남구, , ,영성동,천안시 동남구,충청남도
2011,277.2,일반,제1종근린생활, , , ,"34,000",15,1,2013, , , ,1***,제1종일반주거,231.5,44131,천안시 동남구, , ,신방동,천안시 동남구,충청남도
1997,60.0,집합,판매, , , ,"9,500",17,1,2013, , ,1,1**,자연녹지, ,44131,천안시 동남구, , ,안서동,천안시 동남구,충청남도
1997,60.0,집합,판매, , , ,"9,500",17,1,2013, , ,1,1**,자연녹지, ,44131,천안시 동남구, , ,안서동,천안시 동남구,충청남도
2008,10.45,집합,제1종근린생활, , , ,"6,000",9,1,2013, , ,2,1**,일반상업, ,44131,천안시 동남구, , ,오룡동,천안시 동남구,충청남도
2010,31.28,집합,제1종근린생활, , , ,"25,000",6,1,2013, , ,1,4**,제2종일반주거, ,44131,천안시 동남구, , ,청당동,천안시 동남구,충청남도
1998,128.78,집합,제2종근린생활, , , ,"16,000",24,2,2013, , ,2,9**,제2종일반주거, ,44131,천안시 동남구, , ,신방동,천안시 동남구,충청남도
2012,700.54,일반,제1종근린생활, , , ,"132,000",27,2,2013, , , ,9**,제2종일반주거,408,44131,천안시 동남구, , ,신부동,천안시 동남구,충청남도
1991,620.89,일반,제1종근린생활, , , ,"35,000",26,2,2013, , , ,4*,제2종일반주거,228,44131,천안시 동남구, , ,봉명동,천안시 동남구,충청남도
2002,213.0,일반,제2종근린생활, , , ,"25,000",27,2,2013, , , ,6**,제2종일반주거,190.3,44131,천안시 동남구, , ,신부동,천안시 동남구,충청남도
2011,186.57,집합,제1종근린생활, , , ,"60,000",2,2,2013, , ,8,4**,일반상업, ,44131,천안시 동남구, , ,신부동,천안시 동남구,충청남도
2012,671.54,일반,제2종근린생활, , , ,"136,500",16,2,2013, , , ,9**,제2종일반주거,399,44131,천안시 동남구, , ,신부동,천안시 동남구,충청남도
1997,589.28,일반,제2종근린생활, , , ,"85,000",26,2,2013, , , ,3**,제2종일반주거,301,44131,천안시 동남구, , ,안서동,천안시 동남구,충청남도
2011,186.57,집합,제1종근린생활, , , ,"64,000",25,2,2013, , ,6,4**,일반상업, ,44131,천안시 동남구, , ,신부동,천안시 동남구,충청남도
1965,27.76,일반,제1종근린생활, , , ,"7,650",25,2,2013, , , ,4*,제2종일반주거,63.5,44131,천안시 동남구,지분, ,성황동,천안시 동남구,충청남도
