buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
2016,438.25,일반,제2종근린생활, , , ,"144,000",31,1,2016, , , ,5**,제1종일반주거,266.6,44131,천안시 동남구, , ,청당동,천안시 동남구,충청남도
2007,25.35,집합,제2종근린생활, , , ,"6,400",26,1,2016, , ,1,4**,제2종일반주거, ,44131,천안시 동남구, , ,청당동,천안시 동남구,충청남도
2007,24.66,집합,제2종근린생활, , , ,"6,300",26,1,2016, , ,1,4**,제2종일반주거, ,44131,천안시 동남구, , ,청당동,천안시 동남구,충청남도
2007,51.47,집합,제2종근린생활, , , ,"6,300",26,1,2016, , ,2,4**,제2종일반주거, ,44131,천안시 동남구, , ,청당동,천안시 동남구,충청남도
1989,539.7,일반,기타, , , ,"25,000",15,1,2016, , , ,5**,계획관리,757,44131,천안시 동남구, , ,풍세면 풍서리,천안시 동남구,충청남도
1997,139.26,일반,제2종근린생활, , , ,"84,390",26,1,2016, , , ,3**,제2종일반주거,557,44131,천안시 동남구, , ,안서동,천안시 동남구,충청남도
2004,740.25,일반,제2종근린생활, , , ,"65,000",7,1,2016, , , ,5**,제2종일반주거,539.8,44131,천안시 동남구, , ,원성동,천안시 동남구,충청남도
2016,595.14,일반,제2종근린생활, , , ,"120,000",7,1,2016, , , ,5**,제2종일반주거,264,44131,천안시 동남구, , ,원성동,천안시 동남구,충청남도
1993,2076.63,일반,제2종근린생활, , , ,"70,000",31,1,2016, , , ,1**,일반상업,291.89,44131,천안시 동남구,지분, ,오룡동,천안시 동남구,충청남도
1990,48.96,일반,업무, , , ,"14,033",28,1,2016, , , ,1**,제2종일반주거,212,44131,천안시 동남구, , ,원성동,천안시 동남구,충청남도
1990,34.56,일반,업무, , , ,"13,967",28,1,2016, , , ,1**,제2종일반주거,211,44131,천안시 동남구, , ,원성동,천안시 동남구,충청남도
2003,160.0,집합,제1종근린생활, , , ,"17,000",15,1,2016, , ,1,1**,계획관리, ,44131,천안시 동남구, , ,목천읍 응원리,천안시 동남구,충청남도
2003,160.0,집합,제1종근린생활, , , ,"16,000",15,1,2016, , ,2,1**,계획관리, ,44131,천안시 동남구, , ,목천읍 응원리,천안시 동남구,충청남도
1980,862.5,일반,제1종근린생활, , , ,"70,000",4,1,2016, , , ,5*,일반상업,492,44131,천안시 동남구, , ,영성동,천안시 동남구,충청남도
1990,19.9,집합,제2종근린생활, , , ,"8,000",9,1,2016, , , ,5**,제2종일반주거, ,44131,천안시 동남구, , ,쌍용동,천안시 동남구,충청남도
1990,19.9,집합,제2종근린생활, , , ,"8,000",9,1,2016, , , ,5**,제2종일반주거, ,44131,천안시 동남구, , ,쌍용동,천안시 동남구,충청남도
1992,1673.0,일반,제2종근린생활, , , ,"50,000",20,1,2016, , , ,7**,계획관리,2251,44131,천안시 동남구, , ,성남면 신덕리,천안시 동남구,충청남도
2003,160.0,집합,제1종근린생활, , , ,"14,670",12,1,2016, , ,1,1**,계획관리, ,44131,천안시 동남구, , ,목천읍 응원리,천안시 동남구,충청남도
2003,160.0,집합,제1종근린생활, , , ,"13,330",12,1,2016, , ,2,1**,계획관리, ,44131,천안시 동남구, , ,목천읍 응원리,천안시 동남구,충청남도
2003,65.0,집합,판매, , , ,"20,500",15,1,2016, , ,20,7**,준주거, ,44131,천안시 동남구, , ,신방동,천안시 동남구,충청남도
2012,729.6,일반,제1종근린생활, , , ,"169,546",11,1,2016, , , ,1**,계획관리,1509,44131,천안시 동남구, , ,목천읍 삼성리,천안시 동남구,충청남도
1990,940.8,일반,제2종근린생활, , , ,"75,000",17,2,2016, , , ,2*,일반상업,252.9,44131,천안시 동남구, , ,대흥동,천안시 동남구,충청남도
2010,212.06,일반,제2종근린생활, , , ,"21,100",22,2,2016, , , ,5**,계획관리,662,44131,천안시 동남구, , ,성남면 용원리,천안시 동남구,충청남도
2013,198.0,일반,제2종근린생활, , , ,"53,000",29,2,2016, , , ,1***,제1종일반주거,405.7,44131,천안시 동남구, , ,신방동,천안시 동남구,충청남도
1997,494.24,일반,기타, , , ,"29,100",29,2,2016, , , ,6**,계획관리,1451,44131,천안시 동남구, , ,목천읍 덕전리,천안시 동남구,충청남도
