buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm,시군구명,시도명
1973,26.5,일반,제1종근린생활, , , ,"25,000",18,1,2022,직거래, , ,5*,일반상업,81,44131,천안시 동남구, , ,영성동,천안시 동남구,충청남도
2018,85.68,일반,제1종근린생활, , , ,"70,000",10,1,2022,직거래, , ,*,일반상업,108,44131,천안시 동남구, , ,영성동,천안시 동남구,충청남도
2014,236.4,일반,제1종근린생활, , , ,"220,660",11,1,2022,직거래, , ,*,일반상업,400,44131,천안시 동남구, , ,영성동,천안시 동남구,충청남도
1989,66.0,일반,제2종근린생활, , , ,"61,078",28,1,2022,직거래, , ,*,일반상업,199,44131,천안시 동남구, , ,봉명동,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"4,500",28,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"3,600",28,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"4,500",25,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"3,600",25,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
 ,53.92,집합,숙박, , , ,"3,600",26,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
 ,53.92,집합,숙박, , , ,"4,500",25,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
 ,53.92,집합,숙박, , , ,"3,600",25,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
 ,53.92,집합,숙박, , , ,"4,500",21,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
 ,53.92,집합,숙박, , , ,"3,600",21,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
 ,53.92,집합,숙박, , , ,"3,600",21,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"3,600",26,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"4,500",28,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"4,500",21,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"3,790",28,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"4,500",26,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,20.1,집합,숙박, , , ,"12,305",24,1,2022,직거래, ,5,2*,일반상업, ,44131,천안시 동남구, , ,대흥동,천안시 동남구,충청남도
2021,20.1,집합,숙박, , , ,"12,305",21,1,2022,직거래, ,6,2*,일반상업, ,44131,천안시 동남구, , ,대흥동,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"3,600",28,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"3,600",24,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
1992,304.84,집합,제2종근린생활, , , ,"25,300",19,1,2022,직거래, ,2,2**,제2종일반주거, ,44131,천안시 동남구, , ,사직동,천안시 동남구,충청남도
1992,63.76,집합,제2종근린생활, , , ,"10,700",19,1,2022,직거래, ,1,2**,제2종일반주거, ,44131,천안시 동남구, , ,사직동,천안시 동남구,충청남도
1992,63.76,집합,제1종근린생활, , , ,"15,000",19,1,2022,직거래, ,1,2**,제2종일반주거, ,44131,천안시 동남구, , ,사직동,천안시 동남구,충청남도
2017,234.16,일반,제2종근린생활, , , ,"53,000",15,1,2022,직거래, , ,7**,계획관리,844,44131,천안시 동남구, , ,수신면 장산리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"4,500",24,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"4,500",21,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"3,600",21,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"3,600",21,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"4,500",24,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
1975,336.75,일반,제2종근린생활, , , ,"40,000",20,1,2022,직거래, , ,5**,제2종일반주거,322.1,44131,천안시 동남구, , ,원성동,천안시 동남구,충청남도
2003,50.0,집합,판매, , , ,"8,400",18,1,2022,중개거래,충남 천안동남구,31,7**,준주거, ,44131,천안시 동남구, , ,신방동,천안시 동남구,충청남도
1987,251.99,일반,제2종근린생활, , , ,"100,000",17,1,2022,중개거래,충남 천안동남구, ,4**,제2종일반주거,210.1,44131,천안시 동남구, , ,신부동,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"4,500",20,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"4,500",7,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"4,500",7,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"3,600",18,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"41,400",17,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"4,500",17,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"3,600",18,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"4,500",17,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"3,600",18,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"4,500",10,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"3,600",18,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"4,500",20,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"3,600",17,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"3,600",10,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"4,500",13,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"4,500",11,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"4,500",11,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"3,600",7,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
1986,369.45,일반,제1종근린생활, , , ,"44,600",6,1,2022,직거래, , ,1**,일반상업,134.3,44131,천안시 동남구, , ,문화동,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"4,500",20,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"33,120",24,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"33,120",24,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"33,120",24,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"3,600",20,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
2021,53.92,집합,숙박, , , ,"4,500",10,1,2022,직거래, ,6,6**,계획관리, ,44131,천안시 동남구,지분, ,성남면 용원리,천안시 동남구,충청남도
